 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.59642857	0.1351144845	0.07426807658	0.051933377825	0.02091236283	0.04946552695	0.0227796721	0.0149763441	0.034121561
a	0.588246723333	0.166754894833	0.07406859392	0.0518315954917	0.0208828595947	0.048852016385	0.0225359292253	0.0148012279931	0.0120261622499
n	0.563942614444	0.353922344944	0.0250994367667	0.0173310190872	0.00696376268959	0.016285920666	0.00751231139508	0.00493382158725	0.00400883223959
o	0.576680041481	0.395239206315	0.0089129437889	0.00591913172907	0.0023317146782	0.00543111178023	0.00250462256904	0.00164481377176	0.00133646255289
n	0.597186463827	0.389651170105	0.00592229772963	0.00274578370302	0.000836545611067	0.00182252513431	0.000839462315327	0.000549977804793	0.00044574494048
ì	0.449499827942	0.493244723368	0.0524082312432	0.00284075803434	0.000516507947022	0.000699710380103	0.000317066434776	0.000267091456264	0.00020604690305
s	0.316610018447	0.602304251123	0.0709362264144	0.00287244801145	0.000401026325674	0.000407503350034	0.000180216338259	0.000268484365421	0.00601979970102
o	0.107562468782	0.557463645708	0.272257181471	0.0498132566705	0.00422484848522	0.000383049890011	0.000130639926086	0.000197341163474	0.00796754581701
n	0.038402414494	0.427455843903	0.42691044049	0.0970692502235	0.00685150482841	0.000363931130004	0.000118673755362	9.43347694913e-05	0.00273357330567
t	0.0146224411313	0.626897334634	0.260975573497	0.0913057414078	0.0043680844428	0.000374834926668	0.000120511640121	6.33741751638e-05	0.00127207808522
a	0.0057416211471	0.489203216211	0.193177821166	0.276023443803	0.0340079583143	0.000612960292223	0.00017282481504	4.88212517213e-05	0.00101135862841
t	0.00207155823237	0.180081606737	0.226144610389	0.539627181268	0.0504306314381	0.000719862107408	0.00026500623168	6.81058385738e-05	0.000591484226137
e	0.00081187651979	0.0761005344357	0.166804599463	0.652963277089	0.100503292479	0.0018044995458	0.00043707671056	0.000105643262858	0.000469217175379
s	0.00030353326893	0.0288355546686	0.109266489154	0.73707480903	0.11921504716	0.0036723638486	0.00085153470352	0.000344616524286	0.00043602306846
m	0.000142142189643	0.33580046589	0.0816165001513	0.528886719677	0.0491228184033	0.00305319584953	0.000755942209507	0.000381066297229	0.000241094166153
à	6.66368125477e-05	0.434795600557	0.208910810484	0.319542363226	0.0328926284844	0.00229014714984	0.000449491301502	0.000653794854876	0.000398490122051
n	3.26487563492e-05	0.146551484679	0.261705389161	0.504775694409	0.0453035488281	0.0133511383499	0.00526345895717	0.0107063372183	0.0123103111574
t	1.30327115497e-05	0.053009216793	0.100969309854	0.71434443147	0.0465819889427	0.0328398961166	0.00845731831906	0.0159965744061	0.0277882580525
e	5.06609857123e-06	0.0203363329614	0.0350072934247	0.560946763823	0.318718308981	0.0299019012055	0.00553727410635	0.0078348657587	0.0217121750508
ì	2.60872041174e-06	0.00677974918699	0.0120497858016	0.259113737941	0.69177726966	0.0141896349018	0.00463574420212	0.0031714765429	0.0082799482836
t	2.60555683725e-06	0.00226368116213	0.00452019695387	0.271013719314	0.65000141322	0.0418188969673	0.015228702234	0.0103177008476	0.00483304889453
s	1.26340295457e-05	0.0130815623177	0.00227846615129	0.304531846438	0.370825659073	0.249420778989	0.030108926078	0.0135066026159	0.0162334895315
e	1.51491125072e-05	0.016684629946	0.00134528799596	0.167012883479	0.424258184358	0.315125402996	0.0467771853593	0.0066652463053	0.0221160108438
r	5.2156018744e-06	0.00570786766545	0.00049435871752	0.0663438341597	0.511320394786	0.255319467665	0.12641034512	0.0206540175351	0.0137445257479
e	1.90576527713e-06	0.00204893858164	0.00021060900964	0.0300065022199	0.362429464929	0.281507162555	0.266276611707	0.0344003011784	0.0231185303826
k	8.0051321471e-07	0.00076742077704	0.000192626367013	0.0137325764066	0.23510024831	0.364515504185	0.308089247236	0.0508580897261	0.0267434734609
a	4.98235878237e-07	0.000340472234063	0.000186984595671	0.00791505743553	0.11698090277	0.397991298062	0.331661772412	0.102590386575	0.042332604487
n	2.77865415827e-05	0.000248285299738	6.61287222237e-05	0.00358829804518	0.0637160889233	0.237648779354	0.488621534137	0.157196548858	0.0488865391623
a	3.68335349242e-05	0.000217327383732	2.44438593079e-05	0.00158978250739	0.0331997233078	0.103846146451	0.644265611379	0.145149896286	0.0716702540541
v	1.23984649714e-05	9.02023203963e-05	1.77430230026e-05	0.000710465701463	0.0188647064359	0.0842284854837	0.65938246046	0.158373578762	0.0783199636847
r	0.00108491648392	0.00279833366213	9.46318960009e-05	0.00149794610715	0.0158614711453	0.117615445161	0.566490320153	0.241452619587	0.0531043102282
è	0.00144238026529	0.00368345927744	0.000111867677334	0.00161222309038	0.0111656909151	0.0857553887203	0.443015850051	0.398122953196	0.0550901484094
t	0.000480852059937	0.00122864767638	3.8476665778e-05	0.000681216424793	0.0063723116717	0.0845287332401	0.465355476684	0.365667814399	0.0756464278031
s	0.000160318983116	0.000583593609293	1.34372403593e-05	0.000414672098264	0.00461324590057	0.107555547747	0.452598268895	0.149653389466	0.284407529268
i	5.347504851e-05	0.000367940904294	4.79814348643e-06	0.000195568154688	0.00183408697686	0.063246225949	0.279355452965	0.0741263744887	0.580816053089
</S>	2.6744812042e-05	0.000184025718942	2.42106114322e-06	9.9655435244e-05	0.00096156323843	0.0320503430245	0.209271631482	0.0616420222444	0.695761541544
