 	è	possibile	che	è	entrato	da	qui	</S>
i	0.55444885	0.273326211	0.02167205066	0.000756485565	0.02716883225	0.010529118	0.0118093805	0.100289055775
s	0.56333415	0.310203590333	0.0240807465533	0.00162040568833	0.04337286175	0.0176600806667	0.00621721816667	0.0335109669253
o	0.443726996333	0.402270510111	0.0859037595178	0.00334168042944	0.0333555128833	0.0160380039556	0.00411361198056	0.0112499901763
g	0.165527876778	0.400179388704	0.106432335506	0.00460180534315	0.201467730594	0.0476565493852	0.0689577622519	0.00517659167663
g	0.377904780593	0.170945062901	0.0379806256653	0.00324779554772	0.257590968665	0.0580231119784	0.0906074771073	0.00370020279221
è	0.434518381854	0.292010825634	0.102502113385	0.0314657379492	0.087385240655	0.0198509113428	0.0303687522991	0.0018980496974
s	0.145823086608	0.527419085211	0.130821348462	0.0469006459831	0.0678441695183	0.0152254466143	0.0174663723397	0.0484998246658
t	0.049350087613	0.690090961737	0.050962836354	0.0217422707844	0.0652040588394	0.0141784134381	0.0142020395799	0.0942692948886
e	0.016457485231	0.526271531512	0.331287664985	0.0186097907181	0.0292485770465	0.0086771907127	0.00645722402663	0.0629905190295
k	0.0054909681178	0.176546383991	0.439058400328	0.0250231552394	0.189868300782	0.0295510295709	0.0875879313755	0.0468738390765
a	0.00183540741175	0.0589864479537	0.204330212109	0.14830720508	0.300812533594	0.112847716524	0.122732695792	0.0501477866922
m	0.000625450800234	0.0197765566779	0.11278266537	0.184562177693	0.415971377865	0.167473932175	0.0697970639307	0.0290108121307
b	0.000907230881745	0.0779619288493	0.0412360672567	0.0645674364643	0.642040692622	0.115339490392	0.0438324886436	0.0141146953769
ì	0.000987800825082	0.0973405745398	0.0207448255522	0.110389713388	0.532077657541	0.176258929797	0.0374794602145	0.0247210148923
k	0.000332657359194	0.0326245905866	0.0121780059841	0.126547103563	0.516988012514	0.228817197932	0.0389685730715	0.0435438599641
e	0.000113987961228	0.0109983390948	0.0044862457847	0.043542144721	0.447769999171	0.363977750644	0.0798636106905	0.0492479203214
a	3.80201551694e-05	0.00366929491452	0.0015572002649	0.0150462427403	0.162231811057	0.607629880215	0.126805203564	0.0830223387738
p	2.05146513198e-05	0.00122629492227	0.0005713318131	0.00548597100677	0.151992333352	0.509206066738	0.247085541188	0.0844119875913
ò	1.46717513219e-05	0.000409343617117	0.000242255715833	0.00221741879559	0.145520686117	0.398653765579	0.407307447063	0.0456344528638
t	4.92163530263e-06	0.000137479287439	0.000142156943611	0.00116439148853	0.059001119039	0.424519765193	0.409613015688	0.105417149955
t	1.72009536088e-06	4.89524324463e-05	5.97396502703e-05	0.000438934030277	0.0276477288797	0.309257645064	0.346660411896	0.315884819985
u	6.38868284527e-07	1.89808876388e-05	2.13606258368e-05	0.000147337080759	0.0101982024832	0.147965631688	0.294647833965	0.546999959995
</S>	3.20369468614e-07	9.6199378044e-06	1.09983804384e-05	7.46220302295e-05	0.0051290997266	0.083963395844	0.275462801983	0.635349109997
