 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.49424734765	0.0591729479	0.139600117435	0.28829234967	0.00875937812375	0.0012896329765	0.00086327700225	0.0005461826618	0.000212532865	3.480773515e-05	2.24659774e-05	0.000151831326	0.000196445848365	0.0001470701485	0.0001647758415	7.98068735e-05	0.006219111
ì	0.47277934765	0.0838788993	0.139623507702	0.28825851657	0.00875827298129	0.00128761440403	0.000859539944693	0.000544828848885	0.000204762417076	3.22668128975e-05	2.03557024317e-05	0.000150564471312	0.000196137077994	0.000132065648226	0.000153754284261	2.71477335233e-05	0.00309249612001
n	0.47621721655	0.336281916433	0.0758104694573	0.0964584904363	0.00308323926714	0.000470821419877	0.000335734722174	0.000208351291247	8.37020697683e-05	1.30975701467e-05	8.65701167563e-06	5.92339310831e-05	7.26411645369e-05	5.59738704678e-05	6.24114551816e-05	1.27304908644e-05	0.0107654144934
o	0.203629666183	0.692762258811	0.0558616971524	0.0325887828854	0.00119223600648	0.000198787841909	0.000161637086225	9.62083324223e-05	4.34497012794e-05	6.71209149157e-06	4.76018878454e-06	2.87910405344e-05	3.14813885846e-05	3.06304535226e-05	3.196498116e-05	7.93158259247e-06	0.0133230986875
ì	0.111684864394	0.82514528627	0.0468364180508	0.0112588261351	0.000409537968593	6.85533860197e-05	5.99085242417e-05	3.22775226141e-05	1.49442729498e-05	2.28614327652e-06	1.63115885085e-06	9.6332296748e-06	1.06694991339e-05	1.04842470075e-05	1.06909602994e-05	2.74032448182e-06	0.00444130780843
t	0.0511721311313	0.798385195423	0.141574632684	0.00620627624503	0.000572415371864	0.000139828102107	0.000257118021414	6.58668606714e-05	3.46838174833e-05	6.49327976217e-06	4.72848688028e-06	2.61683372149e-05	4.94648044463e-06	1.40497471358e-05	1.14187255798e-05	5.62646914061e-06	0.00151845248774
s	0.0215002876438	0.769711718474	0.191179480895	0.011413913615	0.00111519149062	0.000461118530702	0.000452949120471	0.000227700100224	0.000127265855828	2.34121959207e-05	8.11667142676e-06	4.35688557383e-05	3.18176713821e-06	1.67350239453e-05	1.43730428599e-05	7.33741904687e-06	0.00369366799125
e	0.0076283553746	0.631858929491	0.327318860298	0.0255754785383	0.00171002746354	0.000621479256901	0.00042278815349	0.000242887263408	0.000155218401943	2.72863159736e-05	6.54645994225e-06	2.68286138794e-05	2.43863263607e-06	7.89696624843e-06	7.6304549733e-06	3.54386478229e-06	0.00438381650842
r	0.00266688543153	0.40933091983	0.470688813433	0.109081335513	0.00361009298785	0.0010093465323	0.0012190011845	0.000332290377803	0.000342203340648	3.38768126579e-05	1.56052169808e-05	5.15529499265e-05	1.93206436787e-05	5.17123121161e-05	3.09403896778e-05	2.54459712743e-06	0.00151358848414
e	0.00098456661051	0.242373563943	0.554915244478	0.189572495171	0.00747298522928	0.0013990506441	0.0016842119615	0.000382677203934	0.000408370950216	3.81886502193e-05	1.94904741603e-05	6.03101177422e-05	2.59808987596e-05	6.6406339172e-05	3.87270762759e-05	2.22191462581e-06	0.000555553856047
k	0.000335354854503	0.0915259716477	0.485476918159	0.391541295057	0.0135017920764	0.0037043665147	0.00542913905383	0.00172063670264	0.00171942938674	0.000294468221406	0.000205238328553	0.000990147187014	0.000315676755787	0.00135565274152	0.00118139878514	8.50317702527e-06	0.000694029976682
a	0.000118228598968	0.0359232874826	0.380775396053	0.534257071686	0.0257118286921	0.0050562964049	0.00733951325128	0.00220232900088	0.00215461469691	0.000380485081802	0.000267512089851	0.00130096825414	0.000413545284596	0.00178585845424	0.00156233315783	1.06265304751e-05	0.000740096326894
s	6.61634081227e-05	0.0181570744275	0.480921272018	0.456566250562	0.032139124564	0.00381164980163	0.00412430175043	0.00114258276696	0.000821075560303	0.000143231627601	9.6944103617e-05	0.00047826878318	0.000145699733532	0.000602673587147	0.00052595571606	4.2983807917e-06	0.000253444943631
ì	4.84182136876e-05	0.0117901347092	0.359208120673	0.580957203521	0.036901667188	0.00393379503388	0.00498796068348	0.00083149532232	0.000388669713434	6.9083969867e-05	4.8138926539e-05	0.00023131431906	8.01185005107e-05	0.000236084191049	0.000184068079353	1.05910717639e-05	9.3183147877e-05
m	1.69633424425e-05	0.0167487034697	0.162705456891	0.758222501174	0.0407339280627	0.00459010511129	0.00630181156116	0.00111212934077	0.000413415891145	5.77342549557e-05	4.19696558463e-05	0.00059125379102	9.64482235036e-05	0.000245972523683	0.000431781333118	2.4806536588e-05	0.00766510124929
m	9.28704038083e-06	0.0214613171566	0.085913031297	0.815202153725	0.0317809953542	0.00631422747043	0.00580300085372	0.00249371151359	0.00243386465038	0.000392579571652	0.000114156530282	0.000783016877007	7.89734871679e-05	0.000253707811228	0.000556840874373	5.72515588627e-05	0.0263519634164
