 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.540099855	0.21747619	0.001137204914	0.00014732387885	0.00030014189455	0.0002653019276	0.0038315181437	0.0271594541861	0.00517303677496	0.0154855140692	0.188924455188
a	0.488126985	0.428380873333	0.00295411428067	0.00015201793885	0.00010307227855	8.96493929333e-05	0.00127832047537	0.00905362394905	0.00172447795506	0.00516187832693	0.0629749692223
p	0.493015878333	0.475548972111	0.00393744552689	0.00016902591095	6.25784835167e-05	5.47752196444e-05	0.000490889953457	0.00325808464595	0.000681400298451	0.0017642413067	0.0210166896052
e	0.489485604111	0.253572265037	0.236548048176	0.0105241817483	0.000191230744506	9.70062832148e-05	0.000253004743152	0.00132835284465	0.000334575068684	0.0006321167687	0.0070335892944
t	0.163294872819	0.483008081679	0.331634936059	0.0184251709161	0.000260233721502	0.000148117461072	0.000111189972717	0.000445260240703	0.000112917842195	0.00021121809234	0.00234798941377
ì	0.054461217008	0.472154087226	0.455472845353	0.0159209083054	0.000737760670501	0.000137864773691	5.9723322239e-05	0.000155502779054	3.9891587065e-05	7.33495517533e-05	0.000786817297557
a	0.0181585554884	0.157766050513	0.604890468451	0.215692453768	0.00257235939017	0.000477042514564	7.09900677463e-05	5.9429477618e-05	1.5808323755e-05	2.76557652511e-05	0.000269135812186
e	0.00605285400915	0.052613764316	0.347572790817	0.586910267923	0.00578431589672	0.000868447338188	6.60764152488e-05	2.0853835606e-05	6.60422821833e-06	1.0121088117e-05	9.3921110762e-05
s	0.00203490454664	0.0188115938127	0.217857468272	0.735381092641	0.0208673579656	0.00462577111273	0.00013002516575	4.2510586002e-05	0.000135225211206	5.0527915739e-05	6.3568011954e-05
ò	0.000699402533213	0.00755982330423	0.254669346091	0.613440184214	0.114686370322	0.00716951417091	0.000892091148583	0.000307934275334	0.000243685780402	0.00017036052858	0.000161289151985
z	0.000871691232071	0.149114356801	0.197910922697	0.349071074738	0.134835070441	0.00421949502364	0.00123945299619	0.00138190529178	0.000456030236801	0.00151833017619	0.159381632457
u	0.000925304689327	0.196276199452	0.0795197220323	0.271846571579	0.19681684048	0.0355907055079	0.0027528883454	0.00152150596226	0.0004825084136	0.00187357491873	0.212394153176
n	0.000308468253314	0.0654450402742	0.0274295003774	0.441867790526	0.293805373493	0.0930814051693	0.00447735341513	0.00071429315242	0.000737126285867	0.00102821819958	0.0711054347487
e	0.000102856096715	0.0218346180561	0.00963274578747	0.383549520175	0.379280817831	0.17275221839	0.00684520230504	0.000433098560807	0.000824084121956	0.000745315183193	0.0239995443362
f	0.000458522466281	0.00738151011142	0.00644075802416	0.167557371725	0.552867595944	0.17054519413	0.022253165435	0.0280163588969	0.0241298571673	0.00941529247773	0.0109343948654
à	0.000577312552684	0.00256652779747	0.00555531987472	0.0654060562417	0.702033561981	0.101386289377	0.031320852145	0.0387484888323	0.0322604262224	0.0131731623259	0.00697198938847
i	0.000192672148308	0.000858231458131	0.00203977769473	0.0268203784139	0.546421347327	0.329241119792	0.060283223715	0.0146583590441	0.0112698216941	0.0053268682353	0.00288817935282
