 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.67044945	0.3126497335	0.0001571791626	3.61651150514e-06	0.000732597286554	3.70543668348e-05	0.00158819815264	0.0143821050639
g	0.3531046312	0.5886448045	0.00867935225927	0.0197352008545	0.0110036436199	0.00204225796017	0.00431195741931	0.0124781360639
r	0.11901262515	0.799486848167	0.0131189850864	0.0317147576182	0.0145446595533	0.00273622048339	0.00524137663977	0.014144544688
a	0.03997042845	0.919842849389	0.0091759515288	0.0159753360122	0.00524117199777	0.00093784913353	0.00177187249442	0.00708455389933
t	0.0134099235067	0.961340696463	0.0142268013429	0.00554343625353	0.00209768174592	0.000315097811577	0.00059979276764	0.00246656213978
s	0.00452088428223	0.978216998821	0.0129591298276	0.00206951347484	0.000783897475307	0.000107353146466	0.00020671417888	0.00113552087326
a	0.00153401226651	0.664413229607	0.325183419323	0.00581024877195	0.00197850033844	9.30629834287e-05	9.609027096e-05	0.000891431981087
è	0.000512456474403	0.227515392869	0.754309906441	0.013968512924	0.00277035967948	0.000244200364476	0.00011285125032	0.000566311730362
n	0.000209861881268	0.0844682889563	0.813119052147	0.0599302019747	0.00514069405983	0.00538020364149	0.0213444848001	0.0104072469468
a	0.000108316526926	0.0363208878373	0.558067100716	0.336058447325	0.0169769791866	0.00944599244716	0.0285145708867	0.0145077482489
n	8.1408592145e-05	0.012151318021	0.268372323572	0.671113039108	0.0213207183955	0.0103784403824	0.0107017910156	0.00588102418297
g	0.00704222195072	0.27445137823	0.139456174524	0.516442306036	0.0210671734652	0.00832249330413	0.00724157493853	0.0259767492277
r	0.00931827498101	0.362262411343	0.106519164841	0.224119088345	0.227934583155	0.019065232278	0.00811365914618	0.0426676180759
à	0.00310719213093	0.121175237099	0.0807224936137	0.149031862782	0.384591961052	0.170257706426	0.0600644140487	0.0310491020253
m	0.00103576581576	0.0423366888843	0.0718678965379	0.0805036859273	0.369926863684	0.206990487909	0.128411628016	0.0989269303418
m	0.000345272813086	0.0163785752848	0.0655612949293	0.0339431981541	0.551899764561	0.071585487883	0.0988625564387	0.161423836781
a	0.00011509221309	0.00578203730796	0.0219826832698	0.0120192653964	0.550721958187	0.184289318774	0.0770957659129	0.147993888927
u	3.84004478016e-05	0.00192744807399	0.00733822652793	0.00640193473213	0.270564387062	0.533134382925	0.0721884813043	0.108406759642
d	1.45239255272e-05	0.000644433014777	0.00259470351064	0.00404637155404	0.122129126687	0.547663660975	0.256860273101	0.0660469505473
e	6.52959582957e-06	0.000216678641368	0.00102409828255	0.00175064107468	0.0709745398957	0.420520986992	0.4302881577	0.0752184041824
r	0.000738960186597	0.000123937545099	0.000765461666517	0.000984308748227	0.0326941529652	0.384877842331	0.511010919233	0.0688044393941
f	0.0224061361955	0.00763665758503	0.00534181345551	0.000661227802742	0.0395939963217	0.20503767011	0.668662653078	0.0506598864647
ù	0.0288917702208	0.0100894901128	0.00647319546984	0.000353843997581	0.0374566699406	0.123190252703	0.747779197693	0.0457656131549
m	0.00963063183162	0.00347320038873	0.00275699500795	0.00037305478586	0.0893677611469	0.0915934152343	0.744781799231	0.0580231767183
m	0.00321022829908	0.00141401203958	0.00152843397265	0.000363229368487	0.129603837049	0.0377929355848	0.50564960641	0.320437758906
u	0.00107007686849	0.000617868794335	0.000533817005537	0.000122229390529	0.0678832249063	0.0156416075349	0.250072422137	0.664058776302
</S>	0.000535038458207	0.000308935353879	0.000266951369749	6.21682870145e-05	0.0339725262881	0.0121787680174	0.187556781068	0.765118853151
