 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.5867269	0.31795753	0.0413136215	0.002629009375	6.7025992e-05	5.4357752e-05	0.0060866962	4.49918965e-05	2.5793271e-05	1.607326315e-05	5.4409985e-05	1.73345895e-05	5.9869575e-05	0.000146845218	3.969191238e-05	0.0001379381845	8.202775829e-05	0.00134142408978	0.00665668889305	0.00100153299513	0.0005301315879	0.0350101601885
m	0.627466846667	0.3042576851	0.0452149571667	0.00248087540167	7.33694533333e-05	6.14978373333e-05	0.0049928619	5.62040365e-05	3.2523699e-05	2.46718094833e-05	5.14032696667e-05	2.72307755e-05	4.9487787e-05	9.0311438e-05	2.59664240467e-05	6.00363888333e-05	3.62884926233e-05	0.000468513949777	0.00225210344305	0.000390994295127	0.0002040573479	0.0116820591618
ì	0.573469522222	0.382758253467	0.0341831770556	0.00144186371056	8.73397204444e-05	5.05715434444e-05	0.00249280467667	5.51370029667e-05	2.89544500333e-05	2.60946785278e-05	4.54692663456e-05	2.49163119e-05	4.14328718e-05	6.66573854e-05	2.12707050122e-05	3.40050308944e-05	2.10395614311e-05	0.000177608560392	0.000784145823683	0.000187386750682	9.499122609e-05	0.0039072860216
s	0.508504564074	0.451995404489	0.0286651040185	0.00137334350352	0.000141399113481	4.22773121481e-05	0.00115458869556	0.000128455611789	3.13401670444e-05	4.44123162093e-05	5.16417905719e-05	3.46810493667e-05	2.12357577333e-05	3.05606452e-05	9.37349000073e-06	1.42581469148e-05	8.7055816337e-06	7.63114599307e-05	0.000350895007228	7.8160873534e-05	4.039047482e-05	0.0072029286682
e	0.442640929431	0.52405440483	0.0189401189062	0.00420300146784	0.000345484037827	5.57623963827e-05	0.00075137045852	0.00015979255593	3.52735316815e-05	5.13853475698e-05	5.5508528124e-05	4.04499391222e-05	1.55827742444e-05	1.96280071333e-05	5.47920158024e-06	7.72063418493e-06	4.60218758457e-06	4.22594929969e-05	0.000206116214233	4.16840335313e-05	2.23786366067e-05	0.0083011144076
g	0.167625976217	0.525944394943	0.268208352202	0.0155372448226	0.000627750945942	0.00128995470779	0.00488797291951	0.00743418994731	0.000475629896561	0.00099229634669	0.000799770000641	0.000382197375707	0.000384463512081	0.000572804573778	0.00020647907744	0.000172979790275	0.000104576137968	0.000197943468019	0.000271864743234	0.000595499449197	0.000267931351202	0.00301976635407
a	0.0759523491646	0.305573558314	0.353152725534	0.188153812608	0.0401488717486	0.0052526409026	0.0109646023065	0.0113644242158	0.000952298398854	0.00145936597223	0.00117515661688	0.000844754625236	0.00057226976736	0.000815539271259	0.000281770156813	0.000233849359425	0.000140359905789	0.000251604807006	0.000293951175628	0.000781448997066	0.000362886847067	0.00127179566136
p	0.0289712541472	0.252869029438	0.329515983311	0.291744184203	0.0533533093495	0.00692977530087	0.0177659704355	0.0112357189719	0.00103323419962	0.00153004938074	0.00130666468896	0.000858317808412	0.00046268816912	0.000636537917086	0.000164082409938	0.000125594102475	6.9814655063e-05	0.000125766336669	0.000127334597759	0.000390320129689	0.000188849415689	0.000595540253787
ù	0.0133114910701	0.129640666279	0.44263250777	0.325917694734	0.0283192288832	0.0123485581003	0.0186336798118	0.0224270636573	0.00089084541654	0.00171248866025	0.00128844032965	0.000700910036137	0.00039033745304	0.000563722489029	0.000132249864646	9.61139631583e-05	5.05691916877e-05	0.00010169883889	8.0280865253e-05	0.000262958489563	0.000127042639563	0.000371477382929
m	0.00478020981103	0.076725026893	0.462912049257	0.335884374911	0.0208585746277	0.0142108263668	0.0165699429373	0.0252675625524	0.00097250522218	0.00314494135342	0.00139944167655	0.000775852712046	0.000258372174347	0.00042204123301	0.000116061086215	0.000101511400053	5.18563318959e-05	0.000449419536297	0.00193598110975	0.000277296559521	0.000102549697521	0.032783602236
