 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.7291616	0.019022767	0.0054762655	0.000190426608	0.000175719035	7.13426935e-05	0.00862047151	0.0002763522518	0.00016137798375	0.00136794938595	0.00071786114032	0.102534529792	0.132223377109
l	0.669708066667	0.0573203413333	0.0179732988333	0.001253947368	0.000943895421667	0.000608569236833	0.03169698551	0.00115939968513	0.000856216570417	0.00303016555262	0.00183153920699	0.169242889792	0.0443747318322
l	0.645734355556	0.0731642724444	0.0225758594111	0.00167073291267	0.00119301268522	0.000807134075611	0.0396845466033	0.00146653124504	0.00110526282447	0.00359424613187	0.002220016764	0.191596444854	0.0151876406141
ò	0.763060205185	0.140676722815	0.0092743822037	0.00063249544489	0.00041298068174	0.000293977859037	0.0136409002611	0.000502514913927	0.00038606000105	0.00120900408932	0.00075748526979	0.0639917524543	0.0051615447917
r	0.517673291728	0.349840647605	0.0152410966679	0.00102019216563	0.00019971652258	0.000312216880179	0.0051258580137	0.000209782726889	0.00017994677891	0.000453937067473	0.000335557720053	0.0285361023978	0.0808716675709
a	0.223522437243	0.616476762535	0.0320936488893	0.00156863165521	0.00021031122086	0.000360766323393	0.0023216091979	0.000114155794096	0.00011153708617	0.000202772600424	0.000194949114468	0.0167149131053	0.106107527538
f	0.0887507997477	0.783429267512	0.0742327129631	0.00463527035174	0.000456352966953	0.000647440947798	0.00371940129263	0.000296639776499	0.000297637801923	0.000330883671408	0.000386917135939	0.00731592200777	0.0355007659101
è	0.0335041037492	0.808686235837	0.127504564321	0.00702577611725	0.000533729378984	0.000827681615933	0.00417293125754	0.0003673382255	0.000364338371974	0.000379191327136	0.000454452248313	0.00419645715392	0.01198318599
t	0.0119373770164	0.629889171946	0.310861948107	0.0146829900391	0.00202904114966	0.00159867970531	0.00250919291251	0.00114308957517	0.000981201728658	0.000920872379045	0.00110511358577	0.00204090313597	0.0203004093
i	0.0046466045466	0.295992493749	0.496200626036	0.11358883768	0.0465666607166	0.0111725352018	0.0022071198175	0.00159032322506	0.00122720748622	0.00111178511468	0.00132311455959	0.00131094582766	0.023061767681
p	0.00191125732333	0.16347929435	0.589832042012	0.147491639227	0.0620318867389	0.0141989837339	0.00802458978583	0.00114097947502	0.000814214772073	0.00080096002656	0.000929553384197	0.00143536132489	0.007909234708
ò	0.00100009126711	0.125317196783	0.727419980671	0.096661826409	0.0255179837463	0.0070293419113	0.00974725237861	0.000830334131673	0.000645029779691	0.000690016479187	0.000798316979399	0.00148238014663	0.00286022665933
