 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.327930465	0.40276845	0.003262939725	0.00048682847	0.00299621515	0.001031660115	0.00029165879	0.00016260182	0.0008800073	0.000181403638	1.49804215e-05	2.81983945e-05	0.00042044768	0.0009303644355	0.000322406517	0.0011731817005	7.77001651e-05	0.00018816138607	0.0003071560715	0.00262959693515	0.0188176546575	0.235097957464
m	0.234556331667	0.595947966667	0.00363207719167	0.00635706357	0.00398946781667	0.00427094763833	0.00341432697	0.00455797089333	0.00681071413333	0.003621038778	0.00154739156817	0.00205243653683	0.00263186518	0.0019389273355	0.002594029967	0.00513576836717	0.00141095014843	0.00080468523607	0.00232843468483	0.00907694506848	0.0231573793242	0.0801633053643
e	0.120982171556	0.585234505556	0.0221794992972	0.0171877558567	0.129569799272	0.00923910787944	0.00524438062333	0.00627749053111	0.00887325737778	0.004763075241	0.00205759111839	0.00274578124061	0.003357936959	0.00227438310417	0.00335002746677	0.00645332115012	0.00185402180494	0.00100994033005	0.0030011040848	0.0112243435428	0.0246022278816	0.028518291788
s	0.146888591519	0.588230601852	0.0269834316657	0.0169255218522	0.169802774291	0.00835129025981	0.00313863330778	0.00299251651037	0.00452465095926	0.00172858131533	0.000695019311463	0.000996866088537	0.00113739867967	0.000764132716057	0.00113159028336	0.00218450833911	0.000626190827113	0.000338733764873	0.00101012497379	0.00378833990089	0.0082404697207	0.00952005607692
s	0.312829467173	0.571807213951	0.0232604857886	0.0094595496174	0.0618133356303	0.0037807526866	0.00159583620259	0.00161785638846	0.00270922465975	0.00070315040511	0.000240582163588	0.000406346928179	0.000394816484423	0.000260293746806	0.000392123111853	0.00076170134987	0.000216457941704	0.000114973033388	0.000346233275773	0.00130962210556	0.00278667704453	0.00319332942597
è	0.263053470424	0.373499666317	0.196593745263	0.0447847813058	0.10901873821	0.00435406869553	0.00170438396753	0.00156081031449	0.00161859772658	0.000253379481703	8.29418181627e-05	0.000197281981393	0.000134289795208	8.98756520553e-05	0.000132022331051	0.000255762255257	7.31111494013e-05	3.8397228726e-05	0.000115829915601	0.000436963764647	0.000929921667577	0.00107199693899
r	0.088214538008	0.258003763772	0.246314927754	0.201865743769	0.13289266607	0.0157938350652	0.00954117892251	0.0163684725048	0.0102434665755	0.000862131127234	0.000222681296254	0.0025873433138	5.70417512693e-05	6.90846030184e-05	8.65049600503e-05	0.000162830834886	3.61446569671e-05	1.3590232342e-05	5.19767557003e-05	0.000244297245749	0.000927322624292	0.0154404687573
e	0.0298884938866	0.192008005224	0.111770438585	0.290757951256	0.194722135357	0.0868124230217	0.0278937086408	0.0232835908349	0.0160564111918	0.00116908719908	0.000287060718751	0.0036401480846	3.94528404231e-05	6.53440193395e-05	7.39939743501e-05	0.000134025657962	2.68223396557e-05	5.316692074e-06	3.05578464001e-05	0.0001798528466	0.000925920473411	0.0202292689902
m	0.0101253728795	0.0793639590413	0.0619520394483	0.218622717085	0.207023378119	0.187320331007	0.0708128928803	0.0526413902783	0.0724072617306	0.00938516322303	0.00550144308292	0.00888738267487	0.000379227987474	0.000476789123113	0.00108777618912	0.00181433654565	0.000309545222885	1.61297085513e-05	0.000206288230967	0.00116617558022	0.00245463902312	0.0080457883012
u	0.00353763179969	0.0414763012069	0.0244958407361	0.170206225695	0.19637713904	0.246060653669	0.115360467627	0.0659418034261	0.0920188622435	0.0122599072743	0.00726996427764	0.0109618708916	0.000492649432491	0.000612330067704	0.00142504873054	0.00237291072888	0.000402889011628	1.96954865298e-05	0.000264709093042	0.00149487947199	0.00296408335115	0.00398413586661
