 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.38351739	0.518451385	0.00015709443	0.0010300404	0.000116544149	1.0028705985e-05	0.001762315744	0.00619513011	0.0887601622517
k	0.179801743333	0.687123148333	0.0191289000133	0.0111840177333	0.00291172449233	0.000768250425985	0.0194929619773	0.0385749277767	0.0410143839184
à	0.108282041778	0.747077882778	0.0256476135244	0.0142565209411	0.00384067601764	0.00102097632925	0.0254016897652	0.0493690013742	0.0251036013911
j	0.0536621985927	0.894981294259	0.0089771653148	0.00490931211037	0.00128285876678	0.000340878470203	0.0084716218533	0.0164807799101	0.010893927082
o	0.0248354956309	0.948793764753	0.0065495413916	0.00468802613679	0.00048739307296	0.000115420753268	0.00283965200493	0.00551896894103	0.00617177499733
t	0.0098885541103	0.968386288251	0.00553595665887	0.0110043887123	0.000251264190987	4.24221124227e-05	0.00096338018531	0.00184303600594	0.00208466930678
r	0.00455363145677	0.976085096084	0.00196100784796	0.0155579192374	0.000154105436996	1.80761626076e-05	0.000329081095437	0.000616140276247	0.00072491594526
a	0.00176797177659	0.654598462961	0.150506486716	0.182737252079	0.008510469929	0.000643914774669	0.000402966010146	0.000237399711749	0.00059509262042
ù	0.000600783756863	0.219926778827	0.520690442239	0.24441156936	0.0123418039097	0.000926845538223	0.000442471098049	0.000117794718916	0.000541510410807
d	0.000257847942621	0.105221018182	0.577121507413	0.245285498453	0.00771115343657	0.00111471569274	0.00262887672735	0.0125630476513	0.0480963553409
i	0.00014249316153	0.0669478496167	0.278178472304	0.531826356151	0.0359552013455	0.00209920699758	0.00361672284245	0.0167483382204	0.0644853922803
a	4.75683372433e-05	0.022319550756	0.0965464188013	0.645555918717	0.194327947115	0.0116701909992	0.00170401983415	0.0056456756468	0.0221827321368
a	1.61850823244e-05	0.00744036882883	0.0336082164671	0.420568999572	0.464526892372	0.0632603329997	0.00101884457805	0.00192854385727	0.0076316445156
s	0.000140738221275	0.00253095378871	0.0144606203224	0.370364759857	0.471137274124	0.133890044333	0.00191798070602	0.00235142969076	0.0032062268652
ò	0.000184397826625	0.000908730306237	0.0410575529408	0.325955310952	0.357075838041	0.239749614778	0.0137081885687	0.0128383642303	0.0085220163884
z	0.0315661501717	0.0517434912154	0.0476954756803	0.220866134651	0.268752218014	0.224035133926	0.0201604941896	0.0220151964101	0.113165720463
i	0.0420243131392	0.0686740094128	0.0163269095854	0.184299091217	0.277829478005	0.184866440309	0.0582470260632	0.02087793247	0.146854811488
g	0.0144258813284	0.0229704727986	0.00567245392047	0.112127733406	0.336396379335	0.26159456677	0.107167582021	0.07596804449	0.0636768861627
r	0.00647348237613	0.00839950631953	0.00217654975349	0.0878540101353	0.233909576445	0.315560958923	0.135251974007	0.136085291497	0.0742886497209
à	0.00340497159256	0.00346378575056	0.000935415244497	0.0349360630451	0.175726675482	0.262447729641	0.244610028002	0.187395877166	0.087079471907
t	0.00113535344455	0.00115529208391	0.000444053964566	0.013840640515	0.144850370161	0.146037033214	0.342675876001	0.248462789055	0.101398582636
s	0.0003839727347	0.000405605872637	0.000149306338882	0.007295533605	0.0870029392537	0.077452433838	0.412658825334	0.208317583018	0.206333764212
i	0.00013320620751	0.000155249881692	4.9839419299e-05	0.003333917564	0.0325098930846	0.0306523132127	0.479485441778	0.151513741006	0.302166374737
i	4.491122908e-05	5.18806563767e-05	1.7302159078e-05	0.00113432107033	0.0167237468282	0.0249745669042	0.511243047259	0.172646147002	0.273164064912
n	0.00026924951366	1.86699184922e-05	7.58367865933e-06	0.000643651263443	0.0140456076094	0.0505054936347	0.46676720242	0.310148165667	0.157594356637
ì	0.000343541415315	7.53218000073e-06	3.81547479198e-05	0.000473965343148	0.00932563581647	0.0480172552116	0.296441410807	0.566182588556	0.079169893879
t	0.000114557403959	2.58704993691e-06	4.73507256499e-05	0.000175859308049	0.00362751668549	0.0193025164039	0.268423373602	0.653858329519	0.0544478946263
t	4.4586695745e-05	1.7146378123e-06	1.59746465833e-05	0.00011717200435	0.0016507270085	0.00970107563463	0.356769947867	0.550194676506	0.0815041048754
a	2.12415297623e-05	1.40859880377e-06	5.35826533043e-06	9.015518845e-05	0.000721725186167	0.00348159878821	0.274164245956	0.392174298835	0.329339984958
</S>	1.06246521521e-05	7.12130651385e-07	2.68677983421e-06	4.5746109725e-05	0.000394629898084	0.00181239250911	0.176363352978	0.282781159417	0.538588742479
