 	il	morto	vuole	pianto	</S>
t	0.59582909	0.167846085	0.003544134585	0.031770363135	0.201010344081
o	0.650153816667	0.266564198333	0.00537808291833	0.0108937486583	0.0670101797917
n	0.736804982222	0.230432270111	0.00671459720611	0.00370850465777	0.0223396720348
a	0.595351297407	0.35295057737	0.0419051956354	0.00208020680092	0.0077127252722
p	0.221593473802	0.696339579123	0.0553888855451	0.0235556646003	0.00312238642407
e	0.0779049599673	0.782643029708	0.100561418848	0.0342284632001	0.00466213694136
s	0.200014294022	0.550680109903	0.227525212949	0.0165222693667	0.00525813351379
a	0.240094572366	0.406844819968	0.332328700983	0.0136821414222	0.0070497742046
m	0.083100784147	0.559962773323	0.307739676994	0.0413276288074	0.00786913620153
m	0.333174180382	0.459353921108	0.160570102665	0.0433794325691	0.00352239793384
è	0.414685715461	0.348007770369	0.190716701222	0.0252709351564	0.0213189188779
n	0.140010256087	0.45037175679	0.268404147074	0.0309100673855	0.110303767959
o	0.0472369663466	0.317305415597	0.433062459025	0.0576135834618	0.144781545986
t	0.0157724204848	0.106322134199	0.747753689675	0.0564622128206	0.0736895055953
è	0.0052863977546	0.0357588731597	0.643093316558	0.24007849594	0.0757829054651
l	0.0020955765262	0.13347397048	0.355615318853	0.411055908647	0.0977592184884
i	0.00102979808074	0.165962942908	0.211594847284	0.539203879549	0.0822084828295
g	0.00035667566959	0.0556104058638	0.089440783428	0.798333406516	0.0562586829098
l	0.217484504961	0.0316569941013	0.070791324476	0.658969665505	0.0210974843033
e	0.289847086235	0.0233859063748	0.0731714081587	0.561650388502	0.0519451694678
m	0.0970775199925	0.00800492516593	0.0569323277196	0.776073012834	0.0619121776893
m	0.166154623331	0.0138885070886	0.10209345424	0.696182497611	0.0216809159298
è	0.188756793897	0.0158845750162	0.151405004747	0.54615523587	0.0977983908099
n	0.0629587788333	0.00561555169207	0.113267605916	0.668470488623	0.14968755227
o	0.0209878546877	0.00195036292322	0.0462302262887	0.578821139541	0.352010422757
</S>	0.0104939278373	0.00097519795041	0.0233858231193	0.376197734771	0.588947361379
