 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.9547661	0.0185641577	0.00021069278	0.000488917775	0.000349774855	0.000126132466	2.6638254825e-06	0.001454525568	5.7443187073e-05	0.00208258035579	0.0218970475032
v	0.887332813333	0.0911825235667	0.00256865331	0.00312815670833	0.00194811636167	0.000491120699333	2.32390426158e-05	0.00455925820133	5.47133424063e-05	0.00126963838912	0.00744177276319
ò	0.549790017444	0.417395757856	0.01656318877	0.00396831403611	0.00237929884556	0.000609085658778	3.01144485653e-05	0.00558806132544	5.38488118488e-05	0.000998714062557	0.0026235694278
e	0.190599263238	0.637048819285	0.16661259059	0.0015943414787	0.000838713276853	0.000206315936693	1.02599549818e-05	0.00186369652285	1.80382292383e-05	0.000333099764972	0.000874852761023
n	0.063789850936	0.582242539762	0.343233350197	0.0083832484929	0.00111964696228	0.000138423400331	3.74325814273e-05	0.00063701000865	8.0982884881e-06	0.000115848293927	0.000294579824198
ì	0.021495302857	0.417397506587	0.540188683399	0.0184850011643	0.00181286975409	0.000167314703444	5.07469308091e-05	0.00023924747455	7.5509731627e-06	4.89192696423e-05	0.000106859403566
m	0.00717209381448	0.204183148862	0.538191551133	0.157990416388	0.0126123706514	0.000753411174481	0.000984815920603	0.00075843478485	6.64337635542e-05	0.00230518823388	0.0749821220645
e	0.00239081040057	0.094408110428	0.284928932044	0.440372492129	0.0694172635505	0.00294620912483	0.0014119380602	0.00100444962828	8.78108765181e-05	0.00305461477596	0.0999773701382
g	0.000797047651059	0.0317589814833	0.132363356348	0.526618714043	0.192279661184	0.0256432293749	0.0139507733734	0.0171689187428	0.00116601541084	0.0131827844567	0.0450705234961
r	0.00026620064966	0.0114570776611	0.094212516116	0.543947788014	0.228984493728	0.0339668094583	0.0185603482911	0.0226384143309	0.00161201585028	0.0167005157689	0.0276538443987
a	8.91408661612e-05	0.00441953821067	0.0776715903053	0.442219744005	0.346426431243	0.0928495728194	0.011689599597	0.00798792319363	0.000680918590093	0.00571989178297	0.0102456691596
m	2.97187876403e-05	0.00148092074919	0.0262459000251	0.236099326002	0.577776643748	0.132986254273	0.0112945484323	0.00489085073121	0.000472890470031	0.00400340517099	0.00471957057987
m	1.00149531121e-05	0.00171670217173	0.0161204369984	0.327730272001	0.566082164583	0.0697367674243	0.00626377191743	0.0038895507104	0.000352313169177	0.00343662207933	0.00466140532662
è	3.44408204413e-06	0.00179852688724	0.0133146650328	0.336147777334	0.574926638194	0.0612998618081	0.00394546631248	0.00207513907013	0.000800361188892	0.00200511344878	0.00368300819554
n	1.1502637233e-06	0.000613103485413	0.00512586258427	0.155600490445	0.677421269398	0.115683630603	0.00402581947083	0.00507573739004	0.00487178146296	0.0164312328829	0.0151499170852
a	3.83441265925e-07	0.00020718993354	0.00177011558782	0.0573413699917	0.481138079799	0.379739603534	0.0230772523903	0.01025497613	0.00676362815432	0.020529001061	0.0191784006951
m	1.28266366745e-07	6.93932450493e-05	0.000590933745107	0.0196945940739	0.307001539933	0.602879681178	0.0348371797968	0.01254938671	0.00396144131811	0.009900234787	0.0085155263317
a	4.32104756073e-08	2.34629804968e-05	0.000198130696336	0.0071060041163	0.237805238978	0.605399183726	0.0891588142656	0.04301860857	0.00476081503937	0.006712340729	0.00581738641057
i	1.45484467014e-08	7.86849823927e-06	6.9270727312e-05	0.00241289991043	0.0936198726593	0.547718711242	0.279928591422	0.0534878505233	0.0160395393465	0.002924762933	0.00379062007019
a	5.1876812838e-09	2.70906498976e-06	2.87943884373e-05	0.000831648874477	0.0331176057198	0.360522090414	0.536988960474	0.0284574805078	0.0362991157822	0.00137517046767	0.0023764044234
n	4.09194395713e-08	1.57384744659e-06	3.43508454791e-05	0.000300000197159	0.0120581865066	0.176160968805	0.719128186825	0.0238847661693	0.0602650339274	0.00602361175589	0.00214324947447
g	0.00249070663394	0.0541964372704	0.0609161739285	0.0586857197471	0.0622768259355	0.091796309935	0.523379086275	0.0382440820564	0.0527876049758	0.041731202252	0.0134958554915
r	0.00332181064405	0.0722867806201	0.0815083768228	0.0782899192224	0.0879783253118	0.123448111645	0.281181922758	0.121328230685	0.0636438373253	0.0604957274173	0.0265169831638
