 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.51425567	0.378244658	0.00152822595	0.0022328723	0.00041114248	0.000812932153	0.004295120577	0.0124445729283	4.18234127327e-05	0.0857329359521
t	0.56920327	0.393513155333	0.00118283664	0.00142813995333	0.0002112626421	0.000277703679017	0.00144152639041	0.0041502793205	1.39460159527e-05	0.0285778280557
e	0.506562669333	0.477963107778	0.00259390400333	0.00123406947111	0.0001481978728	9.81361983557e-05	0.000483433550543	0.0013844538613	4.70270844757e-06	0.0095273023562
l	0.380779269111	0.503097818259	0.0247851284678	0.022861112157	0.00252510875427	0.00693907981212	0.0139346024572	0.0411672096493	4.74873693925e-05	0.0038632250194
ì	0.338607778904	0.40628104842	0.136735681489	0.0306297093857	0.00336467577476	0.00931984247071	0.0184931841991	0.0544591876431	7.86985737975e-05	0.00203023030647
s	0.117926499168	0.59806664614	0.17590981383	0.0161189504619	0.00135971545825	0.0054645583569	0.0107582904464	0.032559273641	0.000244275995266	0.0415920074022
i	0.0432874858511	0.570995982047	0.26135063461	0.0287663138206	0.00303006699608	0.0041229591323	0.0081209603498	0.0252399401037	0.000287036070089	0.0547986680307
n	0.0144713752888	0.588866977349	0.327044018203	0.0347435556069	0.00369799409869	0.0015027292541	0.00275704847593	0.0084430585959	0.00012234088503	0.0183509234676
a	0.00486599010863	0.471721396783	0.454175642734	0.0466423795356	0.0115513447996	0.0007364260347	0.00103149563698	0.00287164338997	0.000100280643343	0.00630341135987
m	0.00166334452857	0.173823594594	0.673117364245	0.0746151345119	0.0156399692665	0.00775759743157	0.0152619085323	0.0352136919833	0.000200744586114	0.00270666196329
ì	0.000596181208857	0.065317644298	0.781608141415	0.0674162961706	0.00714740288883	0.0102161059105	0.0200673621108	0.0459932013778	0.000237187590371	0.00140049896443
n	0.000207178574952	0.0290909735327	0.684577000472	0.165349408724	0.00437295909628	0.0178801740702	0.0199946356369	0.0498214761759	0.00223341762512	0.0264727894315
i	7.70717362928e-05	0.0164638443172	0.341451192824	0.432819152908	0.0797649456988	0.0205161141567	0.0199719028656	0.0510942058753	0.00290174032504	0.0349398037205
p	3.18986914064e-05	0.00572633047873	0.232100050275	0.526660807636	0.109457198566	0.0234895328522	0.0287235486085	0.0587947174418	0.00135642792501	0.0136594611502
à	1.69404469521e-05	0.00224286477291	0.255140780092	0.554369572545	0.0485275241887	0.0348505089507	0.0346105982028	0.0617834744473	0.00151913434167	0.00693860931673
n	5.8610038507e-06	0.00099002399097	0.157991889697	0.688900114182	0.0275285747296	0.0338247943169	0.0223379984009	0.0529371654491	0.00198531311389	0.0134982710389
t	2.09808876223e-06	0.000592419540323	0.057211013519	0.702530004727	0.10725308691	0.023592911439	0.0154885389336	0.0629994261497	0.00144272915796	0.028887742013
a	7.2911011358e-07	0.000317939613668	0.0191974903647	0.467158556576	0.436663842303	0.0101189885797	0.0065195672112	0.0345647238166	0.00079345691932	0.0246646679377
l	1.3771124687e-06	0.000115431567783	0.0100911816932	0.237015907192	0.473388465434	0.0636921609599	0.0706644075037	0.129104254039	0.00215133158644	0.0137754699126
e	1.59315921017e-06	4.8922829961e-05	0.00713729833773	0.183379102397	0.380828259811	0.151575556987	0.0969168791679	0.16201495168	0.00280232449548	0.0152951203042
t	8.96338890657e-07	5.31840243537e-05	0.00252117120258	0.195603387466	0.520426939937	0.157791825662	0.0403345626226	0.0676324198933	0.00210451859849	0.0135310946681
t	4.83849673022e-06	0.00261925956812	0.00105433968419	0.187407582489	0.584508979979	0.120428703887	0.0229055157742	0.0576947156311	0.00193593203283	0.0214401291227
ò	5.78887655307e-06	0.00343903286136	0.000533583090397	0.0977030044963	0.467688229993	0.237335123296	0.114057970591	0.045757660877	0.00574661817761	0.0277329933742
m	5.21350482736e-06	0.00132403452577	0.000310992169132	0.0630052384988	0.224843094331	0.346803857765	0.268184806864	0.065604165959	0.00669463750254	0.0232239667914
