 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.32865984	0.405592012	0.003375766625	0.000482123955	0.003225234	0.0016308179	0.00027426499	0.0012427319	0.00016034959	0.00073195367	0.000535568695	0.000979174285	8.58940225e-05	0.0001471617272	0.000308399562	0.0024623571915	0.019298775745	0.230807516999
m	0.233710316667	0.594888020667	0.00364618965833	0.00607487893833	0.00387788833333	0.0051720842	0.00349522623	0.0057494954	0.00345672895667	0.00589374342333	0.00499112932833	0.00623189635167	0.00156186041917	0.000840477330533	0.00275082137867	0.0102091841915	0.028417399745	0.0790326044323
e	0.121123552889	0.583582923556	0.0207471597861	0.0160813889794	0.128164412444	0.0117303130667	0.00508746231	0.0076132437	0.00457325882222	0.00753040762444	0.00643882475478	0.00796339071056	0.00204830965222	0.0010708851013	0.00356227626792	0.0127876497873	0.0314537462614	0.0284407950805
s	0.149940224963	0.586067041185	0.0251075607954	0.0157180973265	0.168125596015	0.0114320198889	0.00282936433667	0.00450281213333	0.00171075384407	0.00292728759148	0.00227480653026	0.00273521340352	0.00070218522424	0.00036008731689	0.00120390386434	0.0043328651926	0.0105360356202	0.00949416625758
s	0.316171368321	0.567242287062	0.0231140091318	0.00896389544217	0.0621027845383	0.0053665974763	0.00151005500889	0.00255715673111	0.000727339393023	0.00131841107716	0.000880387483087	0.000991171942973	0.000251420864913	0.000123092147486	0.00041731012094	0.00151446583908	0.00356355140933	0.00318469764853
è	0.263526065997	0.371236799021	0.195560424377	0.0412648214807	0.115872285513	0.00499704080543	0.00125732639963	0.0018722002637	0.000272622241008	0.000473844345053	0.000301334207029	0.000334838997624	8.60017332043e-05	4.1122381281e-05	0.000139659858607	0.00050534883877	0.00118902798191	0.00106923623504
r	0.088438858189	0.26064163634	0.244883584792	0.200072430494	0.142695838504	0.0219861712685	0.00992168396654	0.0108491747546	0.00303373347867	0.00112176355435	0.00028863722201	0.000254774160708	5.38247534681e-05	1.48034605903e-05	6.43891350023e-05	0.000283904960457	0.0010471060235	0.0143476642622
e	0.0300285611545	0.196362902947	0.112000161597	0.291299710165	0.208433236168	0.0961353604228	0.0220501339888	0.0175179709182	0.00409443185956	0.00145387378478	0.000308027894003	0.000236489140236	5.16641044894e-05	6.05435876343e-06	3.91973273341e-05	0.000209847616962	0.000999198024513	0.0187731491248
m	0.0102031458297	0.0835247828157	0.0623917219857	0.221525580055	0.220808918389	0.224596923474	0.0659219029963	0.0624366643061	0.0177581696532	0.00959381476159	0.00399119300467	0.00383671842008	0.000535503661496	2.67959135878e-05	0.000304218061445	0.0016113201458	0.00324569882485	0.00768694787903
u	0.00359463923567	0.0455578819601	0.0250786867819	0.179518230018	0.218237822463	0.293094227825	0.0994815776654	0.0791197644354	0.0225551349177	0.0123306128072	0.00521477489156	0.00503251854169	0.000694410937165	3.36489056726e-05	0.000392324191298	0.00207837392549	0.0039943731906	0.00399101418917
p	0.00129287889433	0.0157018846749	0.0125454952193	0.122791528339	0.214838786688	0.308196625942	0.141183785888	0.140180654478	0.0171528033392	0.0122611931557	0.00427831205385	0.00363869858223	0.000462764979055	2.92970140342e-05	0.000288172474583	0.00143950701872	0.00217128791252	0.00154631659255
e	0.000525625031502	0.00574818149641	0.00488696479843	0.061964752113	0.100433784763	0.314900118647	0.272388461963	0.197876198159	0.0169976565797	0.0128276633852	0.00404783350128	0.00319268092274	0.000405682168018	2.82104784781e-05	0.000254076201861	0.00122666969004	0.00156370363481	0.000731732149517
n	0.00017695256106	0.00191907588024	0.00240384796281	0.0450945260377	0.0973039215877	0.264721359549	0.355768613988	0.211500089386	0.0108976623266	0.00611927649507	0.00153474693709	0.00111107460958	0.000175146550006	1.0126781626e-05	8.67233193537e-05	0.000410254661047	0.00052186142117	0.000244715264539
a	6.07285863964e-05	0.000642603376144	0.000945206420937	0.0259157215459	0.0711540979292	0.16442630485	0.370854754663	0.345984229795	0.0121252264422	0.00590465319836	0.000934607732363	0.000470159186527	0.000137557629002	1.3060334542e-05	3.46232555179e-05	0.000138764479716	0.00017482672929	8.2825026813e-05
m	4.61060760085e-05	0.000254229051445	0.000383077636912	0.010534128382	0.0254528386197	0.10434251995	0.350378678221	0.447311026598	0.0271332644807	0.0177707980661	0.00537768317745	0.00394899780551	0.000387877019667	0.000119556342847	0.000382975752506	0.00223011533871	0.0035486646864	0.000397403118204
i	4.12326447876e-05	0.000124825578655	0.000370029018904	0.009488160794	0.0130682624499	0.0807043833167	0.344070779407	0.444138548866	0.0600484604936	0.0263512766887	0.00721769679248	0.00515030463517	0.000477838893222	0.000147308227082	0.000497711612502	0.00292699889127	0.0046734708423	0.000502661314001
n	1.70311953806e-05	4.24409294917e-05	0.000372649266968	0.008984597198	0.0132744464833	0.0482706867722	0.329880946469	0.465216206289	0.0989888134979	0.0261374755629	0.00366725293083	0.00194288646172	0.000268118637741	5.27865501607e-05	0.000173050291834	0.00098019645329	0.0015601214026	0.0001702763776
f	0.0282125762345	0.0024292059716	0.000187633899656	0.007520726666	0.0143169901611	0.0463232479241	0.233043792156	0.48481861543	0.127497791166	0.044122264521	0.00572176591028	0.00210399793724	0.000321454565914	9.46028017202e-05	0.000116283549945	0.000545072295597	0.000898186042533	0.00172576875753
à	0.037607815573	0.00322445288287	0.000137208208552	0.006452461922	0.010882337187	0.040483490308	0.165849547385	0.50575813181	0.157002960389	0.057180917507	0.00836330563676	0.00290476054575	0.000567151888638	0.000112195147573	0.000120420006648	0.000406700493866	0.000688519069511	0.00225756930251
o	0.0125359486978	0.00107523910187	6.57805927173e-05	0.0025350255389	0.00430665238667	0.018145287696	0.102654995728	0.38271017227	0.252824053463	0.195017511836	0.0220137378789	0.00373876964858	0.000866540862879	0.000244971529524	0.000103240177216	0.000149651074622	0.000242855978637	0.00076952627107
g	0.00418091892565	0.000359209169873	2.29504470228e-05	0.0008488786762	0.00144454035356	0.00661048692533	0.0425580905093	0.239214825757	0.329944077821	0.300429510612	0.0486184906263	0.0148819886829	0.00133200425429	0.00213542187651	0.000563931837405	0.00195315263954	0.00290291495968	0.00199858497726
l	0.115641342323	0.0144215700773	0.000620546120591	0.000920595657067	0.132645343485	0.0145549134084	0.0246210675031	0.180547911252	0.227527822607	0.200929701871	0.0490997532088	0.018888689661	0.0015700286181	0.00711452519217	0.000700361181135	0.00260405457318	0.00383060854323	0.00376113399242
i	0.152792547498	0.0191082295464	0.000820460085464	0.000944388736689	0.176389427687	0.0167449642361	0.0120728387344	0.073340761084	0.271362404202	0.203459208957	0.0474572374029	0.0114922266537	0.00186920210603	0.00700827880739	0.000281745985712	0.00092429647706	0.00131985621674	0.00261189392364
c	0.0599443348893	0.0117361410361	0.000653305807088	0.0176129192966	0.0607220570877	0.0466405828454	0.124429113811	0.134279545028	0.295423000401	0.188168880319	0.040796765801	0.00814860098457	0.00162056856868	0.00248051508246	0.000380776985237	0.00149603198502	0.00316202188458	0.00230483323405
è	0.0289951189107	0.00928028522303	0.000606327863029	0.0231991296755	0.0222577692759	0.0566662609385	0.16197130087	0.168747897009	0.291813152467	0.16772263744	0.042456295267	0.0139515280949	0.00187918915623	0.00119488121415	0.000891545095079	0.00191014822834	0.00402296927153	0.00243359083468
a	0.00966522793861	0.00309493716161	0.000211674010603	0.00776614187293	0.00752238715849	0.0190028708504	0.0547744694417	0.075336697083	0.337831447489	0.343025685813	0.103843265089	0.0286442256983	0.00274255698541	0.00172403512138	0.00125960066503	0.000898839036113	0.00159512558051	0.00106083188689
t	0.0032224562749	0.00103166600471	7.07054014177e-05	0.00258878980889	0.00251100952769	0.00633809416103	0.0182901974756	0.026990225441	0.27534793583	0.492642528604	0.127902208363	0.0283247825661	0.00222089972847	0.00975626430713	0.00125772288834	0.000514316952038	0.000570837324837	0.000419350500963
a	0.00107486622824	0.000343910862942	2.68296930959e-05	0.000863687472683	0.000841650465097	0.00211717063158	0.00613584482453	0.0110458250137	0.21680169861	0.462880589535	0.163184579454	0.0727529881887	0.00913118180949	0.0347463291024	0.0158952780294	0.00157410753068	0.000261342466279	0.000322132286988
p	0.000368879346385	0.000115253370418	1.2161936996e-05	0.000288644596348	0.000281838299231	0.000713617327427	0.00210028239751	0.00676166187123	0.120835706203	0.340330176512	0.238181936485	0.164621766063	0.0134621652698	0.0668620080341	0.0245919086765	0.0137396615769	0.00508780489543	0.001644534029
e	0.000133549986188	3.90334970037e-05	4.40872869607e-06	9.67504516027e-05	9.4549966642e-05	0.000248185296142	0.000769039552503	0.00532670999041	0.120150452068	0.266441435504	0.270092645495	0.208926888688	0.0284061730899	0.0559086583447	0.0172474985588	0.0172238644923	0.00678393162181	0.00210618826967
r	0.000182815671122	1.80220767322e-05	1.88442085202e-06	3.31126734009e-05	3.37131374473e-05	9.74679813807e-05	0.000319694687501	0.00681613636347	0.141588460689	0.307652408501	0.267103531832	0.188223019563	0.03420370603	0.0257383311149	0.0137878415196	0.0101966947974	0.0028548919306	0.00114824626656
ò	0.000199238346338	1.10256374291e-05	7.7729962734e-07	1.19296898003e-05	1.30090645391e-05	4.43940868936e-05	0.0001525231605	0.00720086686449	0.119194506896	0.307683232834	0.257275527277	0.239324803188	0.0198239236767	0.0148479338383	0.0207833498399	0.00996061559913	0.00247144967687	0.00100089181885
e	6.64138005223e-05	3.6849733427e-06	8.1361556578e-07	4.54773374343e-06	4.6529051697e-06	1.52493145092e-05	5.82928897667e-05	0.0026369004385	0.072293034632	0.219147940945	0.261441709092	0.341907687729	0.0152303472256	0.0187142004128	0.0562493789466	0.00877522086638	0.00212776561562	0.00132215905295
m	2.305354772e-05	1.45908187557e-06	7.37477980377e-07	1.56172512458e-06	1.7245273737e-06	5.30229618107e-06	2.03386990222e-05	0.0010139291865	0.0314002409773	0.153065583648	0.241431303031	0.359365409243	0.0113604980752	0.0898690318043	0.0677871529822	0.0382425179555	0.00431176962854	0.00209837831765
è	8.60595636733e-06	8.9335592519e-07	5.90580218576e-07	2.00154637496e-06	1.81706877503e-06	3.53444082702e-06	1.43717505074e-05	0.0005993259555	0.0196202424258	0.0959929338827	0.19393015101	0.398830983081	0.0169590330251	0.102264911268	0.0840819176607	0.0659176866518	0.0167111918762	0.00505981393922
a	2.87480308189e-06	4.7728500673e-07	1.05738727286e-06	2.18213342499e-06	2.04579162501e-06	2.77207650901e-06	1.18373357358e-05	0.000330692808833	0.0146446169086	0.0604349472942	0.145013837003	0.429938841027	0.0198195180084	0.052273885756	0.183778792554	0.0586846862173	0.0211449182921	0.0139120123131
m	1.37920489274e-06	3.80413347243e-07	8.68592352887e-07	7.63862392997e-07	8.85108725503e-07	1.02639209634e-06	4.2511284586e-06	0.000145573295278	0.00637219660287	0.0411335210981	0.116844092334	0.371152067009	0.0130191167361	0.107361786585	0.194465347518	0.118085620072	0.0167636520974	0.0146474573044
u	8.8067217098e-07	3.48770864914e-07	4.51922536229e-07	3.02010625666e-07	4.98363959001e-07	6.5844655878e-07	2.28005913287e-06	9.21754970927e-05	0.00644087040096	0.0378716270327	0.109923594111	0.31206008567	0.0290978499787	0.112862505195	0.169433125839	0.167271536691	0.0361548356991	0.0187863816348
