 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.508399393	0.445414874	0.00055352427	0.000133098285	0.0010333556	5.7939579e-06	0.000782457398	8.254968825e-05	0.001243275667	0.00077513464375	0.0050086268641	0.0365679089637
j	0.237859956333	0.500824834667	0.02197801569	0.00696150282833	0.0410554879	0.00477287439657	0.040268935698	0.0102860683349	0.0562618634337	0.0446029310104	0.0129970635308	0.0221304909637
i	0.108256686978	0.531676821556	0.0508515418967	0.0148499779428	0.0541138342667	0.00636265002026	0.053415612543	0.0136871920401	0.0745965794964	0.0592113729458	0.0156597757145	0.0173179846581
n	0.265555703859	0.573374607185	0.0511964982989	0.0114725328143	0.0183039678039	0.00212371391782	0.0178097609063	0.0045649871306	0.0248669789767	0.0197383108498	0.0052199917863	0.00577294372035
è	0.318516459286	0.501213402395	0.1326260471	0.0145656037714	0.0063257736163	0.000728765867273	0.0059513209737	0.00152689961467	0.0082937709085	0.00658262886963	0.00174228261491	0.00192705280386
k	0.220231854429	0.564457524132	0.1676912057	0.0152171336571	0.00236901141543	0.000310460620758	0.00202856475457	0.00054088373389	0.00282066376633	0.00231897285064	0.00101763518054	0.0209961200009
a	0.186573092213	0.414209401377	0.3015145019	0.0647306929524	0.00178909934848	0.000224166100253	0.000726049279523	0.00021609093463	0.000995192293777	0.000896248845547	0.00077389056048	0.0273516207173
è	0.0621941830538	0.190815793792	0.514915133967	0.216291864317	0.00450327338283	0.000854516866751	0.000302048484508	9.774495821e-05	0.000341457582926	0.000302441901516	0.000260110196327	0.0091214585051
n	0.0209982026539	0.112285731264	0.595567677989	0.256093748106	0.00581657879428	0.00284527735558	0.000327981998169	0.000565476922737	0.000251937580975	0.000372738191505	0.000617136974642	0.0042574982507
e	0.00726468840576	0.0810346464613	0.478898805996	0.358116669369	0.0648580552648	0.00443661188519	0.00058726468939	0.000790836834246	0.000238294041658	0.000397819754835	0.000734234681331	0.00264207126423
k	0.00250093077971	0.0477443835271	0.291099875332	0.353660626456	0.229835858422	0.0171666080617	0.0160033606198	0.00505671297142	0.0116596299286	0.0159330263426	0.00291810148356	0.00642091340208
a	0.00091298934677	0.0365981393924	0.201626448444	0.384788058819	0.279626709474	0.0209679549872	0.0211632862599	0.00643138473247	0.0154523315592	0.0211091010019	0.00364593469466	0.00767765616803
p	0.00065369405579	0.0213942806808	0.119885536148	0.407018869606	0.394712259825	0.0186555486291	0.01187607014	0.00462811988616	0.00640640680273	0.0096253124883	0.00146831331503	0.00367554519001
à	0.000567276750175	0.0163258597693	0.080504749716	0.455172173202	0.403011273275	0.0194717348764	0.00863566339333	0.00403155006205	0.00338883535724	0.00580021490143	0.000746930036677	0.002343722031
c	0.039361348615	0.0510112314654	0.168893010905	0.499157107734	0.172055997758	0.0098291381588	0.00313240999778	0.00141981742935	0.00116453308541	0.00197468416581	0.000435252240559	0.0515654612113
e	0.0522926902316	0.0625556647773	0.192053567435	0.315291862578	0.296826219253	0.0061433309196	0.00438649585259	0.000989020451783	0.000451264981803	0.00070226466727	0.00032820745152	0.0679793866771
n	0.0174422065428	0.0208653301926	0.064447043545	0.419443134193	0.440781006418	0.00595295830653	0.00621587415086	0.00143825498393	0.000236411677268	0.000278601547757	0.00011525066584	0.0227839096657
a	0.00582538088741	0.00696831717579	0.021850188695	0.366517800398	0.438107435473	0.0922113384355	0.0562731252503	0.00370026219464	0.000584415932423	0.000162572954586	4.61098749467e-05	0.0077530405819
p	0.00195035681095	0.00234313032318	0.007377897735	0.133941013233	0.539260945158	0.158605299478	0.13455489175	0.00781765119821	0.00490324671081	0.00418077331686	0.000817404487316	0.0042473753873
u	0.000658680935426	0.000801841991193	0.00265902502833	0.0621833418443	0.434763768386	0.265264333159	0.203637633917	0.0136039143994	0.0065848206036	0.00558952538562	0.00107470894511	0.00317838713577
l	0.000445557942585	0.00109263108286	0.00216648766944	0.0418602556148	0.409124609462	0.312182834386	0.205177072639	0.0177926314665	0.00423864323453	0.00360352190854	0.000514456457703	0.00180128021859
