 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.9991023	0.0001258362571	7.15931405933e-05	0.000102070731105	0.0002245674165	0.0003319994975	4.16373205e-05
ò	0.999065333333	0.000184633759033	7.15958014178e-05	0.00010207807598	0.00022448481716	0.000328834612167	2.30889608e-05
p	0.687778572778	0.056897615693	0.00103281300503	0.000732217567605	0.00217233493738	0.0137551295737	0.237631363398
u	0.251091027593	0.407997818564	0.00148180354834	0.00100291048253	0.00289025290579	0.0185479235912	0.316988246749
o	0.0840445918756	0.800730272855	0.00147296706278	0.000397733314677	0.00103441176573	0.00650213332963	0.105817858872
G	0.0281373348498	0.608589130952	0.00315655328759	0.00147283049873	0.00459595079238	0.295426190176	0.0586219839626
i	0.0095054583486	0.541279133651	0.0055770982292	0.00242662343291	0.00617174893079	0.392028993275	0.0430108847342
o	0.00317244098358	0.829683727884	0.0177470594097	0.00147494887097	0.0024737584736	0.130985730877	0.0144622837084
v	0.00383037400991	0.825125862628	0.0384824574699	0.014472314417	0.0297610373212	0.0831441301943	0.00518380825313
à	0.00414231703664	0.600970630876	0.19320423249	0.0827827814723	0.0462277691071	0.0690757180648	0.00359653781771
n	0.00149818416388	0.422984450292	0.241853614163	0.122388033824	0.052857861369	0.0321239646883	0.126293879373
n	0.000525024204093	0.308387633431	0.194422898054	0.0837022379413	0.0739628054563	0.0363546735628	0.302644726458
i	0.000175862496296	0.14583368981	0.492010942685	0.0409692079138	0.0515768385521	0.0310235751876	0.238409853586
j	0.00016880994923	0.13466887527	0.575171737562	0.0234318489046	0.029170868584	0.136404044396	0.100983765962
ù	0.000167152846077	0.133535764423	0.304077239187	0.250477430635	0.0632070818613	0.180933364799	0.0676019263207
r	5.69166631257e-05	0.0680555108077	0.148012123062	0.400743336878	0.118348093954	0.085756794933	0.179027203107
i	1.94774782197e-05	0.0427749886692	0.084025354354	0.280242308959	0.277381201318	0.0879269849777	0.227629687702
s	1.48837404844e-05	0.0152433765231	0.0519583014513	0.223481072986	0.516823350439	0.0863614083259	0.106117599901
e	1.33525007428e-05	0.0060373150227	0.0242600268171	0.159443334329	0.57719948348	0.177312466109	0.055733984967
è	4.53147031896e-06	0.00202561038023	0.011242309939	0.12695672811	0.55704538116	0.264559082036	0.0381663303223
s	3.27240915963e-05	0.00164671821774	0.005062477093	0.139737112703	0.63640796372	0.182868830679	0.0342441701074
s	4.21450329721e-05	0.00159037836591	0.00195478766433	0.089988588701	0.50452002124	0.348710546893	0.0531935410358
u	1.41523893055e-05	0.00061032583197	0.000732272614777	0.0318455463337	0.225939405413	0.540053905631	0.200804399012
</S>	7.07624346494e-06	0.000305934540985	0.000435107117388	0.0161380666169	0.135189925207	0.510817187816	0.337106699506
