 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.847114125	0.0050552244	0.0001840371425	0.000191894955	0.001024590394	0.000638744925	0.0005271482395	0.011877359739	0.133386897565
o	0.908032491667	0.0423629154667	0.000260623689167	0.000157091498333	0.000355649217333	0.0002202965819	0.000177505696243	0.0039657078779	0.0444677090042
f	0.796330697222	0.154999321822	0.00392019952972	0.00150016818944	0.00516703876244	0.00244481891753	0.00169536358882	0.0167581060982	0.0171842946736
à	0.480509102407	0.463466007274	0.0115812918432	0.00244729552981	0.00712466005415	0.00322789036251	0.00222387468961	0.0211872824661	0.00823262343453
i	0.177016891382	0.578490735758	0.220568684948	0.00882374940994	0.00296016851805	0.00120748262417	0.000776067673203	0.0072442186027	0.00291203052484
e	0.0591718241973	0.325529965253	0.586867594983	0.0227893778033	0.00131401805935	0.000596133914723	0.000286110411068	0.00244180411023	0.00100321735561
e	0.0197640031751	0.128837779418	0.797830664994	0.0510902402678	0.000732147163117	0.000430436538241	0.000126086119689	0.000839027222077	0.00034966588387
t	0.0070867494777	0.0517817134727	0.796598508331	0.134805003423	0.00720126601104	0.00130317705275	0.000486426685896	0.000496379297359	0.000240802835957
è	0.00291853284257	0.0913845304909	0.61799816611	0.224117541141	0.055936113337	0.00287963701758	0.00135294386197	0.00210322149912	0.00130934506532
l	0.00355750616419	0.230428220164	0.33434206637	0.180140265714	0.105351744446	0.00302582477253	0.00135818032066	0.00603085229971	0.135765385588
i	0.00370987268485	0.208918962888	0.137812634457	0.186307213905	0.269208334815	0.00711636269084	0.000986393406887	0.00632422936657	0.179616038453
f	0.0015980259584	0.138468947129	0.072961707819	0.202646307968	0.479474331605	0.0199617208969	0.00634239823563	0.0165174777222	0.0620291088743
a	0.000894197490533	0.11475572223	0.038846468273	0.230278119323	0.530828700535	0.032479220299	0.00871916737854	0.0201431482407	0.0230552910248
m	0.000567613221244	0.0489688362633	0.021455049091	0.264159506441	0.598944490178	0.0392887377663	0.00739892742618	0.0108091275802	0.00840775337493
è	0.000461308214415	0.0271115997344	0.00971917493033	0.159721876814	0.737103663393	0.0380343589221	0.00934174514206	0.0144308443601	0.00407545835831
n	0.000157944016038	0.0092869367648	0.00367556221011	0.0848156336047	0.752441287798	0.0678498716407	0.0219448383807	0.0350721854534	0.0247557989194
o	5.40472014469e-05	0.0031301547457	0.0013127316847	0.0409860141349	0.471129944933	0.371060227214	0.0439187694602	0.0364665950178	0.0319415761398
s	6.03502293499e-05	0.001050583208	0.000492272469567	0.0265433083116	0.232916733978	0.642432992405	0.0606640398201	0.0217753342059	0.0140644213133
ù	6.24631420433e-05	0.000360242105333	0.000240851545189	0.0211673397705	0.291120461326	0.516113464135	0.0896797432734	0.071618825402	0.0096366548711
b	2.18213121744e-05	0.000299038929111	0.00013526519373	0.0091308279235	0.534133777109	0.281139181378	0.0752859772245	0.0857792628007	0.0140748912904
i	8.2622984614e-06	0.000275792887045	7.38924662433e-05	0.00480691422783	0.473606127503	0.245154603793	0.191001031875	0.0484073866002	0.0366659950968
t	1.04484479904e-05	9.19889979397e-05	2.63771672811e-05	0.00167355416261	0.158919520568	0.421171187931	0.338659573958	0.0342425812001	0.0452047470323
o	1.11809511791e-05	3.07166826861e-05	9.7436803937e-06	0.000601820299203	0.0535595788727	0.38814661931	0.440979007986	0.0723940747334	0.0442672563441
è	3.7722570187e-06	1.02610783599e-05	4.6227839979e-06	0.000209144964734	0.0186495638409	0.20601704977	0.516863912662	0.219779178244	0.0384625081147
p	3.5493158829e-06	8.33218451283e-05	1.3754666766e-05	0.000164011968245	0.0357940730803	0.19940446659	0.378150254221	0.353887069415	0.0324994790382
r	0.000328916130728	0.000233201758376	3.17867575887e-05	0.000271918002748	0.0427293942268	0.221807022197	0.280569541407	0.387119133138	0.0669090420127
è	0.000435125032978	0.000203653575592	3.08116871962e-05	0.000235372578916	0.0163128663156	0.147679574066	0.325611477136	0.388948177713	0.120542914004
s	0.000145114900921	7.4180409664e-05	1.77274590654e-05	0.000134487037639	0.00912538331187	0.118251721355	0.293914482379	0.391376992571	0.186959881335
t	4.84548409777e-05	3.3080410988e-05	9.48844718847e-06	8.82058748797e-05	0.00673516218396	0.102817263785	0.16247908946	0.326293610857	0.401495613778
o	1.61668020702e-05	1.34570137171e-05	3.58991306616e-06	3.28317738166e-05	0.00236575566949	0.0391152445283	0.09293382182	0.188237940286	0.677281204593
</S>	8.0852884356e-06	6.72897779025e-06	1.85273828808e-06	1.66834466933e-05	0.001183072877	0.0205512521642	0.08831887091	0.111999355143	0.777914152297
