 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.56116895	0.3887746995	0.00444986385	0.004192712	0.00014250334	0.000877732665	0.000136851068	0.0003831791412	0.0003880946195	0.0004745489765	0.002795344778	0.0362156174414
j	0.276084357667	0.416753748167	0.0175958826167	0.112352416	0.00619003420333	0.017965616255	0.00614033262467	0.00407191997453	0.0127194604395	0.0214030459665	0.0892842610113	0.0194389897748
i	0.108087059589	0.472081414389	0.0506670018722	0.146959241133	0.00821779700111	0.0234054779217	0.00813614132089	0.00530009752206	0.0168292349677	0.0283735705398	0.118096461005	0.0138465373842
n	0.22815601923	0.596087571463	0.0517126289574	0.0498294274777	0.00281583394904	0.0078599933139	0.00271627653116	0.00176706871949	0.00561061971522	0.00946102778953	0.0393677722577	0.00461577724815
è	0.26883453141	0.650336640488	0.0384459879858	0.0174971259592	0.00100765025501	0.00266015259297	0.000914038553253	0.00059852715542	0.00187229440987	0.00315867112384	0.0131309081461	0.00154345360885
k	0.204106158803	0.724802413496	0.0381783799953	0.00705789035307	0.000516898008337	0.00100305635599	0.000336222919084	0.00023680861914	0.00068286902329	0.00119207956661	0.0049815324207	0.0169056660683
a	0.18150958079	0.491375407832	0.292377700665	0.00784248531769	0.000980118236112	0.000539083741997	0.000157577047695	0.000110892530713	0.000286054559963	0.000536060357537	0.0022605377699	0.0220245174584
t	0.0606820424095	0.271255519277	0.645254606888	0.0111761617726	0.0025458049787	0.000472542007332	0.000154223667232	4.38307089043e-05	0.000119850616854	0.000189741744512	0.000758176042633	0.0073475153738
è	0.0204050316594	0.151169534759	0.764118388963	0.0566346215909	0.00385957442623	0.000566153512444	0.000188967085744	0.000130858660635	7.13207259513e-05	8.54981148373e-05	0.000288063603878	0.0024819297666
l	0.014323512786	0.242996913253	0.592580509654	0.073608197197	0.00313738150874	0.000584012514148	0.000146066088581	0.000213477643545	6.82393943171e-05	9.39500316124e-05	0.000408580267959	0.0718390837789
i	0.0122961016224	0.265086554171	0.399212899885	0.207386459066	0.0178725507696	0.00216029781472	0.000315919539527	0.000146116260515	6.60169871057e-05	9.41985438708e-05	0.000422067640653	0.094940772301
n	0.00411840055116	0.090343110677	0.548534883295	0.291242426355	0.0300568532565	0.00304618877157	0.000518897346509	0.000151747559505	8.14999647019e-05	7.16636412903e-05	0.000163857590218	0.0316704582277
a	0.0013925216801	0.03208381244	0.483353371098	0.333581582118	0.116429548752	0.0193659965905	0.00220084054884	0.000527377786502	0.000135833774901	0.000172415047097	0.000125251405406	0.0106314780319
p	0.000471864019752	0.0112713382943	0.188096933699	0.578650527373	0.148499896251	0.0380461368635	0.00456345984961	0.00190568366217	0.0028767664683	0.00485258628237	0.0164135376518	0.0043513125473
u	0.000164956965648	0.00433435013943	0.0871864078997	0.588852552458	0.23002158875	0.0480090789545	0.0052385682832	0.00204905103739	0.00375717714943	0.00633609525412	0.0218176818756	0.00223250130243
l	0.000410835067613	0.00560914795448	0.0710419792999	0.555498694153	0.292293782917	0.0525774796515	0.00522066362773	0.0011258850958	0.00221140590981	0.00369973391137	0.0092853347502	0.00102509132081
i	0.000492793174596	0.00602392155483	0.0509120694333	0.511402498051	0.359315180972	0.0553104482172	0.00554471924258	0.000821807355267	0.00169268988994	0.00279609986946	0.00509004583773	0.000597757106937
z	0.00042503286359	0.00371786998828	0.0339925181444	0.422866966017	0.448138736991	0.0751760224057	0.00745636124753	0.000862239208422	0.00158619281665	0.00248067532215	0.00302113740024	0.000276213762312
z	0.195900312008	0.0778910292294	0.0474638480481	0.317866772006	0.278236459664	0.0668754348019	0.00677189984918	0.000895839352807	0.00171081547222	0.00245470749072	0.00243965504675	0.00149317618077
è	0.260797978481	0.10091501648	0.041196942616	0.253394457335	0.272884290555	0.0558283676006	0.00710640171639	0.0031294462676	0.000869588034073	0.00096194450024	0.00102269431558	0.00189285890692
s	0.0869425115083	0.033721623074	0.0158957649053	0.365374675778	0.340890403518	0.118179052534	0.0156828985721	0.00818698142253	0.00318317715469	0.000682655773413	0.00106314145853	0.0101971573823
s	0.0289954010548	0.011323936468	0.0062387228251	0.293414071926	0.226691106506	0.378656044178	0.0249907211907	0.00729701508751	0.00514521861823	0.00101722954447	0.00120674505284	0.0150238392274
i	0.00966985340345	0.00378239731318	0.00214148134227	0.124310613542	0.167531410835	0.590784394726	0.0858952237302	0.00334877600917	0.00365636350608	0.00106187744816	0.000644313495613	0.00717331108913
o	0.00322329138201	0.00126084964594	0.000720919150323	0.042301824314	0.224503280278	0.549910844909	0.161455904577	0.0100532857031	0.00251977146869	0.00123827154939	0.000295960296538	0.00251580210971
s	0.00108550976902	0.00042294121802	0.000358237542441	0.017030833338	0.350391580093	0.44563516497	0.161422338192	0.0141046764344	0.00552454138956	0.00252545608313	0.000503701018846	0.000995042949903
p	0.121254555686	0.104964988424	0.0190637026141	0.0189581051127	0.304731394698	0.29856326299	0.105358077397	0.00926340101147	0.00914550146319	0.00330516902771	0.00163852247295	0.0037533640633
i	0.161299832087	0.139809743053	0.0251957924527	0.0176369393042	0.191751566233	0.29184541233	0.151056527132	0.00577894647049	0.00699988902106	0.00228706484257	0.00170466556432	0.0046336471711
t	0.0537690899142	0.0466040276219	0.00843946003223	0.00663054936807	0.179494385411	0.426905770777	0.263782939044	0.00285470325683	0.00668424420702	0.00250770578086	0.000693842958107	0.00163327169703
i	0.0179255180326	0.0155354685679	0.00284728262388	0.00251057288102	0.109571395137	0.365618010259	0.417387859681	0.0373872387189	0.0177548134023	0.0119717515936	0.000678708416036	0.000811405322343
k	0.00621334355474	0.00520162831713	0.00096293790576	0.00214567311867	0.054472803379	0.254365416753	0.43784951656	0.104049452906	0.0589536634674	0.0432481908645	0.031430748072	0.00110667600745
u	0.00230927673932	0.00175699281326	0.000334903536987	0.00205075706956	0.0354451434597	0.198885600584	0.454529302187	0.111381075969	0.0906401544891	0.0580177226215	0.0429159866907	0.00173312850248
à	0.000769765874896	0.00058569682305	0.000114478169296	0.00073380969252	0.0203916940532	0.097399599528	0.451086510729	0.297156760323	0.073836437163	0.0383699962072	0.0178970787302	0.00165819630083
i	0.000256599077434	0.000195269274587	3.94900308653e-05	0.00025407272834	0.00797190473107	0.0404039845093	0.30416805691	0.445547730108	0.104788724721	0.0820615650691	0.0119791674101	0.00233342836694
m	0.00011578929756	6.70952003493e-05	1.42440376218e-05	0.000210912287613	0.00392975499036	0.0338782098364	0.236253845637	0.342768530036	0.22850415824	0.12160498169	0.02996467447	0.00268783515565
