 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.569313	0.34288257	0.00117720675	0.00011181261	0.000226750195	0.000391677398	3.8860769525e-05	0.00086815941215	0.0078650232495	0.0771249376841
t	0.610129533333	0.359737701667	0.00114933417	8.52300918333e-05	0.000123335917767	0.000139636638333	1.30587269523e-05	0.000290638225357	0.00262285139148	0.0257086353902
e	0.515835252444	0.461494125556	0.0128358624433	0.000167772352444	6.95785453557e-05	5.07821552777e-05	4.59556496477e-06	9.72635248257e-05	0.000874618840637	0.00857011355337
l	0.462573858815	0.500837606852	0.0178018107144	0.00131427873081	0.00245072792512	0.00138072438726	0.000285717356875	0.00291589137811	0.00681066484838	0.00362871200159
ì	0.444645352605	0.498508950617	0.0338696368048	0.00276280911027	0.00332905559837	0.00184282094242	0.000384964091625	0.00386256934504	0.00879591163713	0.00199795951286
s	0.153366034535	0.770014366872	0.0427072546016	0.00273538837009	0.00169050345612	0.000685509520807	0.000167374988208	0.00168330206735	0.00361240576671	0.02333791525
i	0.0550802870798	0.584057412291	0.319655357201	0.00611449132336	0.00143440691871	0.000302709363602	8.97095990693e-05	0.000949858332617	0.00187831116347	0.0304375194753
n	0.018394009008	0.44978912743	0.5110141724	0.00831731544112	0.00121674493957	0.000135877655534	3.32542206898e-05	0.000320938156706	0.000627989849957	0.0101506061749
a	0.0061652378299	0.379252831143	0.582809134133	0.0250677564804	0.00275408761319	0.000212518239511	1.83880495633e-05	0.000113325653669	0.000213426274219	0.00339326265073
z	0.0047148793572	0.201184299048	0.535708061378	0.0859593941601	0.0514285775377	0.0167930310298	0.00291395712285	0.024737263017	0.0679255979947	0.00863492085158
ì	0.0042353973874	0.144380126349	0.430048647126	0.188004851387	0.0728841798459	0.0225283614433	0.00393629180428	0.0329989324823	0.0905202474882	0.0104629947639
s	0.00157085150413	0.176328892116	0.423466919042	0.195267700462	0.0556011806153	0.00981044891443	0.00187451339809	0.0151807093041	0.0323405600861	0.0885582447346
i	0.000678685628864	0.182747652903	0.319930393014	0.230810750154	0.117495700205	0.0105237969715	0.00116480894936	0.00919640817137	0.0129253209997	0.114526498667
n	0.000229283556776	0.0618482088983	0.385938064338	0.307540303385	0.187098186735	0.0107932074238	0.00068802961312	0.00328859512712	0.0043428919909	0.0382332298377
a	7.94835449486e-05	0.021545449021	0.301320993446	0.279148164462	0.343646158912	0.0378705775746	0.000726636904373	0.00134789402904	0.0014988426503	0.0128157914572
m	4.58742656728e-05	0.00748459151523	0.114742579815	0.261141568154	0.531423029637	0.0626431805249	0.00217826732146	0.00706127499635	0.00716212541677	0.00611749730373
