 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.981604075	0.00542819695	0.0012453882	8.5704335915e-05	7.1656994e-05	0.00019996289	0.00024203444	0.00059735928	0.0105256313525
ò	0.962308601667	0.0315297439833	0.00189199486667	8.5480375363e-05	6.90492951913e-05	0.000155695895545	0.000195815608341	0.000244932316183	0.00351866917117
t	0.957588993889	0.0386282776611	0.00170979137889	3.08184153457e-05	2.33098336751e-05	5.24082125267e-05	6.59530031217e-05	8.69848532443e-05	0.00181346047572
t	0.98362732463	0.0140847997324	0.000941891306297	1.30879540819e-05	8.06386039973e-06	1.79467280296e-05	2.26585917729e-05	3.42671864794e-05	0.00124998225991
e	0.66167902501	0.172593127423	0.165219699759	1.50453701606e-05	2.82072845461e-06	1.11023857305e-05	8.42343875663e-06	1.51266352245e-05	0.00045562474797
è	0.221106622563	0.413251942474	0.365158286586	0.000258298883387	6.12518838487e-06	1.55693345768e-05	4.91924958554e-06	1.15258317415e-05	0.00018667537199
s	0.106970241614	0.500402034158	0.385456462195	0.000882590694462	7.41955911283e-05	6.63384898589e-05	7.61914604285e-05	0.000437857414581	0.00563407308666
t	0.161418440538	0.341986350953	0.486523254065	0.000889232148154	9.20046457294e-05	7.6695090743e-05	9.88880044095e-05	0.00057881706586	0.00833630952889
a	0.146311909185	0.114952556151	0.725154718022	0.00953539446605	4.35722329298e-05	4.94100910377e-05	3.73216557365e-05	0.000202702725287	0.00371238718963
s	0.0498672200002	0.0468460509837	0.885536572674	0.0159612111553	9.59750333099e-05	7.73103270126e-05	5.83643552455e-05	0.000140620497429	0.00141666531654
e	0.0177189296386	0.0235638380692	0.685044580891	0.272216306718	0.00045685497777	0.000148902662338	7.20825950818e-05	0.000124879782476	0.00065359205218
o	0.00590631484461	0.00787295492173	0.299929712964	0.684857502239	0.000905940059257	0.000164917834113	3.87424160273e-05	5.70593916253e-05	0.000266753265727
G	0.0349065598747	0.0615283887979	0.114325650988	0.588854910746	0.0153201167198	0.0242049187347	0.018374402163	0.107581927225	0.0349030294636
i	0.0445733676437	0.0796348063993	0.0896450943293	0.487608146915	0.0453839679066	0.0364091852449	0.0247613824543	0.144080943408	0.0479030714879
u	0.0148578553859	0.0267678925153	0.0705079882431	0.750792832305	0.0455907756355	0.0167753869483	0.0085588263381	0.0487038282733	0.0174445775086
v	0.00694655081449	0.0323274064206	0.075396552881	0.680319767435	0.0911403782118	0.0551148585161	0.021880118566	0.0306770468951	0.00619728814887
à	0.00430975883833	0.0342981219802	0.0797043162937	0.355328325812	0.388388262737	0.0800507628387	0.0272564471887	0.026562622065	0.00410138581629
n	0.00156887036961	0.0116805783067	0.0526018874312	0.211884611937	0.502460877579	0.0778226126129	0.0220058117296	0.041592272455	0.0783824880721
n	0.000677790436537	0.00402623599523	0.0514323074771	0.176768128646	0.30825044586	0.158702819204	0.0361177159099	0.080307737485	0.183716846024
i	0.000248793334429	0.00134507929887	0.0290416263324	0.106539545215	0.397211045287	0.221285456401	0.03595151397	0.0630758626617	0.145301136008
t	9.20814793927e-05	0.000448484148138	0.0100965758508	0.103723816072	0.570012568429	0.208403642134	0.0309599146567	0.0248053533872	0.051457615336
i	3.98438236508e-05	0.000149620028011	0.00377934990637	0.0940507386907	0.581930209476	0.242367200711	0.0424381448856	0.0144919199624	0.020752980912
n	4.45269944035e-05	5.35673445848e-05	0.00191068372489	0.0432811252302	0.638765469825	0.24620402357	0.0493980766285	0.0104497891541	0.00989271957067
A	4.62728436112e-05	6.36647358616e-05	0.0013731918883	0.0254613512767	0.604511883275	0.241773894523	0.0574247705428	0.047941945718	0.0214030169902
n	4.52048783471e-05	9.48790719539e-05	0.000955279942767	0.00890919002557	0.398153304425	0.381386674841	0.0971358901809	0.0720467295727	0.0412728446634
n	4.77827147824e-05	6.34536469346e-05	0.000785018614256	0.00336782281852	0.197633862475	0.53367605828	0.148247643394	0.0632795408576	0.0528987995545
a	1.90465957153e-05	2.14374829648e-05	0.000317615518729	0.00119696547284	0.0800113601583	0.551359219427	0.245965837798	0.0662339702859	0.0548745498515
ì	6.36049709297e-06	7.15742916815e-06	0.000106116770253	0.000405295661147	0.0431227850528	0.539892506476	0.311147025933	0.066260006762	0.0390527776172
s	3.11340420977e-05	3.50147146605e-06	7.38494401177e-05	0.000236599860582	0.0338426916843	0.515457335492	0.333345688644	0.0777066355873	0.0393025915391
t	0.000227570337366	4.11363508868e-06	0.00273912344671	0.000238175296861	0.0194890386481	0.362662538497	0.396112176215	0.153871408529	0.0646558751797
i	0.000264049023133	3.21371850011e-06	0.00358941342834	0.000140753522954	0.0070687694127	0.207440016166	0.363318362072	0.26149369951	0.156681721727
n	0.000456455651722	1.33858050392e-06	0.00120218567321	5.42781976513e-05	0.00299788834757	0.131687137389	0.385085750691	0.311198029837	0.167316913909
