 	io	non	so	cosa	è	da	scrivere	</S>
e	0.985243875	0.003818741	0.0006625274	0.000129098615	1.561957925e-05	0.000444429132	6.9044146645e-05	0.00961666149931
v	0.935556075	0.048980442	0.00455667283333	0.00226758318833	0.00022132573025	0.004714675032	0.000123099653312	0.00358012593264
ò	0.59680962	0.380622270667	0.0113780512778	0.00303051433278	0.00030082405075	0.00613992261533	0.000141847176737	0.00157694417988
e	0.208285457217	0.592460710222	0.194991396759	0.00146179291426	0.00015512266425	0.00205740702811	4.87478861457e-05	0.00053937245596
n	0.0694839623557	0.460077250074	0.467009065586	0.00200525017142	0.000498217928083	0.000715888667703	2.14829143152e-05	0.00018886243332
e	0.0231959290727	0.273475129691	0.697407888529	0.00459938605714	0.000878252896028	0.000304120879234	2.42307227717e-05	0.000115060042107
s	0.00775713712841	0.126530632897	0.83595210951	0.0221596556857	0.00667674215201	0.000732375976411	9.07481649239e-05	0.000100629656036
s	0.00261365815447	0.0758145806323	0.877277636503	0.0313003248952	0.00855225350067	0.00096288546547	0.000199487801641	0.00327923661735
è	0.000874584829923	0.0326588765441	0.822857632168	0.0990708402984	0.0360435672836	0.00178570002849	0.000697041147214	0.00601184120578
r	0.000292030450084	0.026534508848	0.708276777389	0.154233860099	0.0536415940945	0.00698613454283	0.00133006544907	0.0487050604019
o	9.73524544584e-05	0.0203740699547	0.504663982463	0.348844583366	0.0416719696982	0.0124904271809	0.00396473218302	0.0678929024673
t	3.2451959758e-05	0.00679668852195	0.377980224154	0.532429611122	0.0346838688994	0.0114864203936	0.00655157839434	0.0300391757558
i	1.08186428349e-05	0.00227127615305	0.294429674718	0.443691800374	0.1272810153	0.0382628571312	0.0598565881314	0.0341959645186
e	3.60827298289e-06	0.000760703254917	0.105490351573	0.332711046791	0.3405412051	0.0681304557104	0.11119546271	0.0411671718395
n	1.30418197823e-06	0.000267773759806	0.045792621191	0.225980632264	0.5113501517	0.0709103752368	0.124083930903	0.0216132282798
a	5.3442276141e-07	0.000100517763879	0.022151487897	0.121156223088	0.451193187233	0.121961665079	0.260030390301	0.0234059917599
g	0.000147804855012	0.00073827091357	0.00840101096567	0.0618574723627	0.267441695744	0.354601715026	0.2820022651	0.02480977102
r	0.000198318683204	0.000981486517857	0.00424587105522	0.0413642607876	0.167923155248	0.472984821675	0.281532610033	0.0307694781067
à	6.7608176118e-05	0.000360909258286	0.00236361898507	0.0235209907625	0.145051871749	0.402547457225	0.359370043344	0.0667174917022
s	2.26145804267e-05	0.000177911805095	0.00753619039502	0.0224112730875	0.114115412583	0.530380219075	0.236091909448	0.0892644505674
s	7.53872924767e-06	0.000114265312298	0.00911917988167	0.0186813310958	0.047562398651	0.663255873025	0.110302226483	0.150957123522
o	2.51305756654e-06	3.84744691245e-05	0.00323468991522	0.00662133829527	0.0160335250403	0.446455840675	0.182216490494	0.345397091174
</S>	1.25653415709e-06	1.92383862e-05	0.00162159226461	0.00333091094264	0.00811232707015	0.229736344837	0.277591795247	0.479586545587
