 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.9440355	0.01264731735	3.8281848433e-05	0.00028385024825	9.8162175937e-05	3.87768570651e-05	0.000108826075399	0.000195817352678	0.00109842431721	0.00201423235799	0.0394407770915
t	0.9396507	0.04404352745	0.000608255081766	0.000451177314917	8.0118955937e-05	2.44802100651e-05	5.07631907326e-05	7.41573210113e-05	0.000392390410546	0.00068082124266	0.0139435452581
e	0.649624473333	0.341245292483	0.00207240326059	0.000991638171639	0.000137857975312	2.03619784217e-05	3.17129707309e-05	3.37442767371e-05	0.000157808407182	0.00023667847592	0.00544794344237
l	0.358551114444	0.494213807494	0.0172792120202	0.0560524688905	0.0152890658151	0.00571205933021	0.00598391840206	0.00548978039365	0.0155992187794	0.00468330943567	0.0211460033371
a	0.223054698649	0.463716245831	0.131764164007	0.0838925486302	0.0212930591717	0.00768308127674	0.00797880824402	0.00731169616372	0.0207495776991	0.00616947844156	0.026386669558
è	0.0743926982507	0.40022832061	0.431984511336	0.0538650118767	0.0119616766239	0.00461780482558	0.00269424374934	0.00244948227541	0.00692546812487	0.00206543489085	0.008815395243
n	0.0257394243499	0.264892592203	0.518007167112	0.131425117292	0.0271138978746	0.0120052705085	0.00481466514111	0.0031729480468	0.00307952826079	0.00141006154428	0.00833937169233
a	0.00951938066987	0.185734508308	0.564133289037	0.153447147764	0.0534460436249	0.0132864877695	0.00580309210037	0.0034324157556	0.00180565888593	0.00119786877143	0.00819410339078
b	0.00364029467653	0.0797876013427	0.548910103012	0.205840094588	0.113785987875	0.0232554655232	0.00826226942012	0.0045291432252	0.00592725932764	0.00148456401381	0.00457719915693
a	0.00168059826749	0.0444495975009	0.406345641004	0.307435281529	0.187292285958	0.0266736069744	0.00897821177337	0.00488882533173	0.00729816644055	0.0015790302956	0.00337880259231
r	0.00118328663114	0.0199112885536	0.326118511668	0.367488227176	0.258245638653	0.0151319234581	0.00486230572446	0.00219382246724	0.00281574081152	0.0006229879562	0.00142630346077
m	0.125512254677	0.175788489518	0.145097692889	0.321386699059	0.210120141884	0.0104111300927	0.00334548307815	0.00128989080041	0.00132905615884	0.000304702932067	0.00541441991026
è	0.166332379616	0.222859696449	0.0601127552963	0.352016869686	0.180802999628	0.0084785459709	0.00163783986272	0.000600114118137	0.00048339073128	0.000130951455022	0.00654440389009
n	0.0554501715902	0.0745434017597	0.0300013075321	0.422161789895	0.366311853209	0.010573083657	0.0112400124542	0.00714624667938	0.00209242236709	0.000932319882674	0.01954736105
a	0.0184892142146	0.0249783316541	0.0118030080774	0.233729794965	0.59097237107	0.0176626515523	0.0625552158181	0.0113530878931	0.0031209241557	0.00133578507756	0.02399959075
f	0.00620891639802	0.00834424125724	0.00577952799247	0.103220229988	0.723601307023	0.0494365468508	0.0788081662727	0.00877099563103	0.00414416641857	0.00102947194252	0.0106564188833
ù	0.00211553278781	0.00281418080941	0.00357022763082	0.0739208446627	0.748447862341	0.100853790284	0.0470411697576	0.00909123587701	0.00429572100619	0.00093537548084	0.0069140530611
r	0.000712743776743	0.00102524976514	0.00161480622361	0.0548522082209	0.74414725078	0.096016765428	0.0375579222525	0.011858706959	0.00388942520206	0.00099764116028	0.047327272887
n	0.000245182980021	0.00043320857638	0.000886456821203	0.033910290507	0.64817262026	0.051519825476	0.152493586417	0.0322243079863	0.0100037130674	0.00245734158676	0.067653467629
o	8.18122632352e-05	0.000163340800802	0.000548291697868	0.013891298562	0.370037306187	0.0487719218253	0.464166638806	0.0493120743288	0.0177674646891	0.00420443789559	0.0310554008763
n	5.48840401999e-05	5.6677139943e-05	0.000204808075089	0.00472468728033	0.132609280496	0.0883263756084	0.656838696269	0.0796220914429	0.0220011218964	0.0039307899652	0.0116305614921
a	4.59081098211e-05	2.1128957399e-05	9.39477736963e-05	0.00166851404744	0.052774368732	0.113152921869	0.587487865423	0.161171450481	0.0649450952988	0.0130057115217	0.0056330878307
k	0.000689134791695	0.000468396220884	0.000837184388232	0.00464615050315	0.0441371404773	0.141770140623	0.426263685141	0.203440006827	0.144165568433	0.0194954671739	0.0140871837436
à	0.000903685305058	0.000627634786961	0.00113846678608	0.00571255461772	0.0437785974924	0.188722856874	0.32035665838	0.266293018942	0.136441320144	0.0139050957246	0.0221201645812
n	0.000301757795246	0.00022110222732	0.000441556121027	0.00199861687757	0.0191341944975	0.145319314291	0.290543452793	0.353805356314	0.141066857381	0.0154889075749	0.0316789088604
i	0.000100973492239	7.54315559776e-05	0.000150719469932	0.000681973327286	0.00805151300493	0.0598464278637	0.255464454264	0.311786812105	0.260867325794	0.0636741148583	0.0393002956201
k	4.72964308365e-05	2.53333029135e-05	5.06887976007e-05	0.000229675503991	0.00315779150741	0.0417993837212	0.269288454755	0.277898207368	0.305225561931	0.0743482219528	0.02792943554
a	2.94041801503e-05	8.65014906617e-06	2.07773455669e-05	7.93003430637e-05	0.0015646196358	0.0356803726071	0.232716104918	0.292336172456	0.296083100644	0.0934541376509	0.04802739518
l	0.000360569637922	2.75838654004e-05	2.16580668556e-05	5.29861709546e-05	0.00193534554527	0.0161643132357	0.170328098306	0.337508967485	0.321131126881	0.0998599414503	0.0526094078933
ò	0.000471115478187	4.55057601335e-05	7.58127812852e-05	5.75689036515e-05	0.00218288698176	0.0113089615452	0.129017236102	0.397593482495	0.328173602294	0.0731282360501	0.0579455737978
r	0.000157791242242	2.92487717112e-05	8.46336046284e-05	3.46335748838e-05	0.000947284277253	0.0061281950484	0.064630363034	0.345135150832	0.411851520765	0.0818088066834	0.0891923445993
ù	5.31998895617e-05	1.26644108037e-05	3.83920257428e-05	1.39510008613e-05	0.000396379042418	0.0028456574828	0.039338165678	0.234846960277	0.455143916922	0.125026796894	0.142283871533
s	1.79400740182e-05	4.85429753457e-06	2.11283894476e-05	5.54689965377e-06	0.000171302864139	0.00158421766093	0.0292428638927	0.176851580092	0.456483828974	0.142471485631	0.193145210511
t	6.2056085774e-06	1.97517806486e-06	7.6636264492e-06	2.10002413126e-06	7.39526339463e-05	0.000855417724643	0.0193430750976	0.123593439697	0.458797152991	0.200043281877	0.197275723504
i	2.09491436299e-06	8.4547190542e-07	3.03611784073e-06	7.8252108742e-07	2.69350044254e-05	0.000299258628881	0.0075791793992	0.0508854413323	0.301783937664	0.373330447292	0.266088041168
k	1.14368090369e-05	4.0636421894e-07	1.09426222458e-06	3.55219609473e-07	1.71767006851e-05	0.000783498192627	0.0119701973664	0.0821401622108	0.370197989221	0.310098426097	0.224779224556
u	1.4550782326e-05	2.63023105313e-07	1.07291589486e-06	2.27851768824e-07	1.47603029617e-05	0.000951908614209	0.0138975415555	0.0950659707369	0.39310184174	0.221718552366	0.275233259019
</S>	7.27547413361e-06	1.37369771156e-07	1.50062614743e-06	1.41178757912e-07	8.65425258085e-06	0.000487433132104	0.00798981142775	0.0525955053685	0.23165338887	0.275457126183	0.431798979509
