 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.9973069	0.00126777215211	0.000410870820729	0.000136663446638	0.000198110541465	9.81963633785e-05	0.0001145331721	7.713792647e-05	0.000247995252557	4.257687415e-06	5.512141706e-06	2.92540222515e-05	2.454428055e-05	7.4006145e-06	5.207448342e-05	1.11080540547e-06	1.76931165e-05
ò	0.99727448	0.0013124637707	0.000410873220094	0.000136655072435	0.000198110477876	9.81899033363e-05	0.000114418962981	7.71255485464e-05	0.000247994578332	4.02772737233e-06	5.51058216798e-06	2.92472076633e-05	2.42748354359e-05	6.41353272917e-06	5.1946323876e-05	1.11060956341e-06	7.13088220167e-06
p	0.670396075333	0.14326999551	0.0409130449632	0.000718504487701	0.0293053035033	0.00166319394999	0.00136221720661	0.000415403619239	0.0307922148869	3.40531550248e-05	6.73512846553e-05	0.000504479787801	0.000329128330398	0.000212072111139	0.00170493547569	1.72038676161e-05	0.0782947684618
o	0.228287356768	0.523609588503	0.0545005863711	0.000934982309234	0.0390077440329	0.00218660904726	0.00179022772554	0.000531584931413	0.0409736972339	4.45743712416e-05	8.79703911938e-05	0.000662905953337	0.000431018218466	0.000280973380246	0.00225616379905	2.25683749917e-05	0.104391408294
G	0.076427108426	0.636661396168	0.100341703507	0.00511910424974	0.0749211308761	0.00739391794635	0.0102318515652	0.00239510290214	0.0293197270162	0.000493239761981	0.000862605273373	0.00331841330852	0.00376407668116	0.00162548093662	0.0106867185735	0.000151365946784	0.0362869993385
i	0.0256689850169	0.673548832056	0.116475940602	0.00657581796658	0.0868928289922	0.00913800441845	0.0130498745251	0.00302197470171	0.0254358529168	0.000642547238614	0.00112086775486	0.00420365203221	0.00487502479209	0.00207342236775	0.0134969970722	0.000194301166186	0.0135850182629
o	0.00855735865208	0.883147894019	0.046680299634	0.00231071666386	0.0289743762202	0.00305916461782	0.00436851286403	0.00102085962057	0.00848201348037	0.000214506045218	0.000373710992923	0.00140132181129	0.00162523294395	0.000691276080327	0.00449935623019	6.47709471068e-05	0.00452861829358
v	0.00345445210224	0.810727498006	0.0508694965447	0.017857252013	0.0130285349294	0.00586285424794	0.040748256307	0.00591325502586	0.00409773629012	0.00260542549613	0.000404543208544	0.00258974747495	0.0146258334295	0.00398840059564	0.0214052324019	3.35583691558e-05	0.00178792928704
à	0.00178347974075	0.711943592669	0.120183142182	0.0274738350043	0.00868258107647	0.00731701218265	0.053122295969	0.00779787374195	0.00280750169671	0.00340886154071	0.000444308377848	0.00300486850232	0.0189662629728	0.00509115558571	0.0270527727106	3.15527913853e-05	0.00088891364468
n	0.00071704483025	0.595427374223	0.131869098394	0.0414857726681	0.00420499529216	0.0250064608275	0.032884367523	0.0103453766473	0.0201377369656	0.00173714912224	0.00513301223428	0.0144134348448	0.0085677107206	0.00227909004907	0.0173639838135	0.000391060353128	0.0880363400639
n	0.000332154827617	0.349952471408	0.110196297131	0.174536764223	0.00178236367405	0.0721001936092	0.059629215841	0.0243004782158	0.0328235293219	0.00202379900741	0.00959101874476	0.0206138185149	0.0057716902402	0.00141687481636	0.0159822896045	0.000524172784376	0.118422858121
i	0.000111311070397	0.170928284469	0.39456682571	0.202926371408	0.00183560496802	0.0661424194697	0.0540533918803	0.0226913362719	0.0183279645073	0.0016062953858	0.00614353055659	0.00929138803697	0.00260629920807	0.000553503280653	0.0071909054295	0.000196608744959	0.040827963939
j	4.26470594568e-05	0.100282664156	0.610532575237	0.0930964828027	0.0675722739893	0.0291446394232	0.0294975262268	0.0106186420573	0.0196717745691	0.00122095574527	0.00273829039386	0.00554621924432	0.00333914509736	0.00124553303542	0.00995297603783	0.000199009665153	0.0152986745783
ù	1.98763176756e-05	0.0737249243853	0.479383175079	0.245804056601	0.0902946823298	0.0255028431411	0.0262701404089	0.0079587566191	0.020775016923	0.00106022492842	0.00170906559795	0.00437655422811	0.00359811411745	0.00148157630447	0.0109216774759	0.000218897678384	0.00690044071943
r	7.33087874853e-06	0.0405146194618	0.276193292693	0.3737788622	0.0326860187433	0.0221268243804	0.0235150934696	0.00868826937303	0.0167823923743	0.00176156185614	0.000988484165983	0.0027218764227	0.00197601712415	0.00100632309416	0.00516847962197	0.000109388334461	0.191975165966
i	3.0317504258e-06	0.0232692490186	0.124402235231	0.492119130733	0.0124321444478	0.0242113561268	0.0292234514899	0.0146119634577	0.0156649234914	0.00220171315205	0.000688088535328	0.0021000557289	0.00141931483605	0.00084097442352	0.00320333975699	5.40996124203e-05	0.253554883358
s	1.57162458489e-06	0.0087376466042	0.087383305077	0.681672776911	0.00616427624927	0.0364649187089	0.04579285183	0.0237566781526	0.0192507148638	0.00123449071735	0.000506132978443	0.00171784593097	0.000655014740017	0.000295576729973	0.00159530343533	2.08052450734e-05	0.0847500551551
e	1.08491658296e-06	0.0038906534424	0.071801498359	0.65530357897	0.0232168489498	0.0520954062363	0.0725762672767	0.0620703670509	0.0233388502879	0.00343654387245	0.000575056499481	0.00160575731166	0.000414497314006	0.000118585496324	0.00106180126511	1.04012080245e-05	0.0284828111113
o	3.61890949745e-07	0.0013171694508	0.0461527911197	0.428887519657	0.257440562983	0.0477007434121	0.0650574314256	0.12298246235	0.0136347085293	0.00558361595748	0.000547306436494	0.000584251393887	0.000184435238669	5.4876922108e-05	0.00036260136437	1.01886596748e-05	0.00949900400657
v	4.45358117348e-07	0.000464345105933	0.0206112251732	0.195520659886	0.330263307661	0.0438710541374	0.224565092809	0.12074593745	0.0130473922764	0.0288382513192	0.00104087176216	0.0029348106533	0.00643343681289	0.0019003703077	0.00614798924412	3.44175508916e-05	0.00358041117876
r	2.58064458724e-05	0.000861945028644	0.0104723730244	0.151842889962	0.126484961354	0.128440213046	0.34402888427	0.0976667224833	0.0643525570921	0.0409397044397	0.00459681572072	0.00663274388443	0.00875394561763	0.00257231565257	0.00858417734804	0.000135214518964	0.00360874165959
