 	le	canzone	si	scrivono	alla	notte	</S>
a	0.838076415	0.01767622175	0.000399046985	0.00043179666	0.00248224625	0.00995198155	0.130982364806
t	0.930376361667	0.0205710405833	0.000625463148333	0.000213624189333	0.00118275940333	0.00336794660467	0.0436628834937
r	0.971874853889	0.0112718561411	0.000554745252778	8.45233633443e-05	0.000455619747777	0.00113669788689	0.0146217135625
a	0.66065199363	0.275983287994	0.0562133763343	0.000515208815348	0.00112510304259	0.00046111244963	0.00504989147083
ù	0.223953611498	0.664951529331	0.104067092111	0.00358938017178	0.0013769775142	0.00025387922321	0.00180748815828
d	0.112777061788	0.54255258411	0.090924032037	0.0237809523906	0.0486966698047	0.101029717958	0.0802389338141
i	0.075698279434	0.215742270703	0.331977815346	0.0526925684635	0.0784201042682	0.135568241719	0.109900690271
a	0.0252365447414	0.0940987625677	0.633033625115	0.0706939128212	0.0825169757561	0.048119916773	0.0463002324237
g	0.00867265933923	0.0431703825226	0.461438071705	0.0966737342737	0.145554161919	0.210780362724	0.0337106058079
r	0.0168472691131	0.0288544181742	0.192068493902	0.165338051425	0.155932422306	0.305236527575	0.135722796936
à	0.0193144107598	0.0216553628247	0.109094352634	0.456468383808	0.0881501917687	0.146675583858	0.158641719112
f	0.00714961244208	0.0097401752749	0.0490301655447	0.530533334603	0.0631545032562	0.075036854286	0.265355393171
u	0.00309444470822	0.0036897222452	0.0196672274149	0.246447179868	0.342894047752	0.0666060874287	0.31760131539
t	0.00104739219827	0.00123293459817	0.0070210969583	0.087069075556	0.710605102584	0.0513228408096	0.141701551797
t	0.000386876220757	0.00042327681559	0.00252415561943	0.030263451952	0.795990087528	0.0728805342699	0.0975315962657
e	0.000150806069076	0.00015271404263	0.00100802626648	0.0113654523173	0.675251102509	0.124049901423	0.188021982089
t	6.3329151182e-05	5.289727231e-05	0.00053692810216	0.0043584896591	0.64357637417	0.156656223808	0.194755736363
s	0.000176461386394	0.000132553451437	0.000626218467387	0.0021432533397	0.60941004139	0.247281994603	0.140229441121
e	0.000201129042819	0.000158171317946	0.000595504285796	0.00127016682823	0.396690890463	0.360646708201	0.240437390374
n	0.000191076811627	6.06735251153e-05	0.000297768571932	0.000515980911077	0.228194006821	0.550927266067	0.219813205458
ì	0.00018772482621	3.84754420384e-05	0.000210141290644	0.000336528440359	0.11024795094	0.771084722022	0.117894470486
t	6.26144431147e-05	2.36484013928e-05	0.000107539959548	0.000244180903453	0.0563018473133	0.834941654007	0.108318523495
t	2.47340547482e-05	9.36135674427e-06	4.15894198493e-05	0.000114332476818	0.0752573541044	0.715013501336	0.209539134498
a	1.20745465328e-05	4.35739536709e-06	1.82278745831e-05	5.01108344727e-05	0.0632487826681	0.423623852445	0.513042588166
</S>	6.0393231915e-06	2.18741601204e-06	9.69670324155e-06	2.51865770363e-05	0.032271878284	0.251147229222	0.716537744083
