 	sicuramente	stanno	ancora	svegli	</S>
s	0.9437515	0.03814427305	0.000936007725	0.00565627245	0.011512045325
i	0.950734833333	0.0423409736833	0.000827481805467	0.0021846346591	0.003912110678
k	0.884331044444	0.0825956705611	0.00605279786562	0.0224653270955	0.00455514291233
u	0.852608368148	0.10546264452	0.00784572310854	0.0292435937735	0.00483967052078
r	0.927409476049	0.0582444891733	0.00288051775618	0.0097710607075	0.00169447017126
a	0.931018882016	0.0629701097244	0.00173902211873	0.0033335939505	0.000938395404753
m	0.871635517339	0.119705309908	0.00651095200624	0.0013854236235	0.000762834874918
è	0.784232189113	0.179588616636	0.0134371710021	0.0061105531745	0.016631530465
n	0.568692426371	0.236999948879	0.0787859446674	0.0164640087248	0.0990576868217
t	0.27366407879	0.48837080296	0.106871285556	0.0146561790516	0.116437657941
e	0.10020174883	0.650874077653	0.172998292519	0.0115869608272	0.0643389083137
s	0.0796583188433	0.632309455884	0.236584174173	0.0105308144824	0.0409172356612
t	0.0985588062811	0.729354905295	0.149389924724	0.0044398757008	0.0182564844437
è	0.0618627724604	0.580968858432	0.269391251575	0.0506616992336	0.0371153678146
o	0.0218111260585	0.253313178144	0.580718217192	0.0946375864112	0.0495198602715
n	0.0078654046245	0.103101779381	0.796987572397	0.0644278684704	0.0276173824905
e	0.00319791309677	0.0478716482037	0.676765424132	0.25091376249	0.0212512505635
a	0.00107014570019	0.0161050408246	0.429123874711	0.529816377497	0.0238845401878
n	0.000834271779397	0.00842834062153	0.56713857157	0.409866641166	0.0137321598626
k	0.297009949626	0.0329633662072	0.50949946419	0.155118054055	0.0054091829542
ò	0.395621016575	0.0393515233024	0.239892768397	0.288036476352	0.0370982491847
r	0.134967473225	0.0320318106675	0.230636196132	0.549517658784	0.0528468733949
a	0.0477225943349	0.0283645076922	0.174556617044	0.710677536261	0.0386787481316
a	0.0159076446832	0.0094574456944	0.0753676026813	0.843532262087	0.0557350460439
t	0.00530500409018	0.00320787956213	0.25659238956	0.684216864029	0.0506778296813
s	0.00667495441416	0.120652416857	0.392534963187	0.363983983343	0.11615366756
ù	0.00713217501039	0.15974922808	0.213114836062	0.468326263114	0.15167751252
n	0.00243430254246	0.0533353935145	0.0888113390207	0.779505291038	0.0759136855067
n	0.000867864905487	0.0178911812615	0.0455962867069	0.853283497013	0.0823611798356
i	0.000291728421087	0.005994760501	0.0163425651023	0.691063862338	0.286307106612
t	9.92773656207e-05	0.00201504486083	0.0247522245341	0.578667684113	0.394465788871
i	3.51280805419e-05	0.000687632383027	0.0272743492314	0.425532249038	0.546470629624
</S>	1.75729822735e-05	0.000344042820638	0.0138184086957	0.225683186019	0.760136764812
