 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.99605915	9.459525e-05	0.00028902623354	1.45358220198e-05	2.42518070123e-05	3.63676123673e-05	0.000239100284316	0.0032429360074
r	0.671288342333	0.21016771324	0.0596715039002	0.00324087809135	0.00247459493935	0.022390802539	0.0220015200976	0.00876463567407
t	0.229756263878	0.484813217747	0.1688183913	0.00887733936378	0.00518099564645	0.0493779701797	0.0406826100325	0.012493219558
e	0.0960139203927	0.545438352582	0.280170953767	0.00770432532126	0.00362261524282	0.0359985309292	0.0249933022455	0.006057998418
n	0.247244928464	0.417886290861	0.307131237922	0.00372626130709	0.00134063002494	0.0121786250791	0.00844611930317	0.00204588820133
a	0.286034679488	0.510653856954	0.191314964974	0.0034674712357	0.00062485950498	0.00425131243203	0.00293812904172	0.00071472034711
i	0.103663473196	0.802408085651	0.0805838673247	0.0101344048786	0.000446831648327	0.00148189282968	0.00101657186791	0.000264879743703
v	0.0399742047653	0.606586291884	0.256828069108	0.0209802172929	0.00636422244944	0.0154801871232	0.053066799856	0.000720006759234
ò	0.0184303476751	0.245779813961	0.605060389703	0.029640911431	0.00885331041648	0.0203541792177	0.070651298652	0.00122976555308
s	0.00638013069503	0.10477173212	0.761920396568	0.032819265477	0.00673793940549	0.00947156424923	0.0284117919173	0.0494872044844
t	0.00213738506101	0.03561013043	0.807700998856	0.043683420159	0.0071314993685	0.00687460318308	0.0165998584391	0.0802621141615
è	0.000717214952566	0.0133548847333	0.604472909619	0.305471185053	0.0181713046895	0.00503865716103	0.0090861451797	0.0436876967205
o	0.000239079942297	0.00592558114577	0.25253344654	0.691087851684	0.0259243988965	0.00340676689701	0.00418826398323	0.0166945888402
s	0.000136245815978	0.00216784634992	0.122941065513	0.818542327228	0.0334203849655	0.012116323809	0.00444824868441	0.00622752174673
t	0.000674077035326	0.00099005013664	0.138571945171	0.774498595743	0.0489268889885	0.0182281512697	0.00680555976147	0.0113047084489
u	0.000796806201764	0.000419020448113	0.111000830604	0.786324508581	0.0729482856628	0.0105681009232	0.00494605510382	0.012996373183
d	0.00026967843291	0.000187539808604	0.0392159820813	0.676582366194	0.156652828554	0.0507203014744	0.0690867833513	0.007284490861
i	9.39691922363e-05	0.000110390669211	0.0152107973604	0.451491355398	0.356248152851	0.0764842451581	0.0933509617838	0.00701010472033
è	3.13540491684e-05	3.97301330803e-05	0.00513528327513	0.303578671799	0.592749417617	0.0567308130527	0.0364086975946	0.00532600967344
o	1.04901361501e-05	1.60636717934e-05	0.00172625295138	0.156632502933	0.725128205872	0.0917034610176	0.0193653188649	0.00541768565781
n	5.80144323207e-05	6.94572403113e-06	0.00059210485946	0.069557607311	0.642700961957	0.256522467006	0.0247084146216	0.00585350621927
a	7.38488259439e-05	4.08024097704e-06	0.00021352914882	0.0351112519703	0.418634120652	0.425708069002	0.108801506541	0.0114536390731
g	0.00108323051048	0.000238395920292	0.00123464780761	0.0194687861901	0.253553433551	0.468269556334	0.24219360218	0.0139583988244
h	0.00280829367016	0.000324104217764	0.00172018332587	0.0184503920634	0.27036221785	0.459230398778	0.23017160406	0.0169328747415
e	0.00232470193226	0.000115915466929	0.000721388704977	0.0128874540545	0.290491289283	0.522812746259	0.148358041353	0.0222885185805
t	0.000779780119628	3.87163411837e-05	0.000240967875412	0.00483450611817	0.180302016428	0.667771058753	0.130027430451	0.0160055670268
t	0.000331551936543	1.63322735946e-05	0.000223497249204	0.00476598210606	0.091670000476	0.584991639584	0.28470749015	0.0332935378423
ò	0.000177313495974	9.24218976487e-06	0.000217726157568	0.00462889731535	0.0512343918253	0.517125213195	0.376270496717	0.0503367526141
m	5.9260422838e-05	2.72380308216e-05	0.000130906047023	0.00271578765178	0.0955680672751	0.641427444398	0.225870418906	0.0342009138714
e	1.98591961576e-05	3.27969514462e-05	0.000101628656674	0.00201672249859	0.100281033392	0.514828084799	0.283053326302	0.0996665709571
s	7.90084421078e-06	1.12384718211e-05	3.4705759058e-05	0.000700902854197	0.0363245904307	0.435310114933	0.403341668767	0.124268912652
s	8.24012707026e-06	5.1086822737e-06	1.3876606186e-05	0.000333224748066	0.0163336782436	0.402084511644	0.509664572922	0.071556819884
è	7.07230470555e-06	2.76651476823e-06	6.191376122e-06	0.000188321907355	0.0074173225812	0.239800930548	0.543265047641	0.209312366628
r	2.83909321732e-06	3.57695476641e-06	5.19361526733e-06	0.000119166583785	0.00716927692707	0.334456996849	0.39122287588	0.267020105543
e	1.42785536037e-06	3.84163558104e-06	4.78703258878e-06	9.34902666283e-05	0.00684128206902	0.322380093283	0.324533058627	0.346142031848
</S>	7.13942662075e-07	1.92122277887e-06	2.39836779389e-06	4.71821213642e-05	0.00344502167451	0.172339738141	0.318206389313	0.505956615924
