 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.908197	0.04676383004	0.0106059782345	0.0125182790415	0.0023090507464	0.00242396247491	0.0110729482605	0.004730733384	0.0007766909791	0.00060152962
ì	0.804821733333	0.150240058347	0.0107100714648	0.0125270181005	0.002308972987	0.00242393171607	0.0110662160302	0.00472634604749	0.000776148610169	0.0003994875135
s	0.509017492778	0.446303486116	0.0102001828749	0.00442797253017	0.000785712162867	0.000828194807128	0.0038471802634	0.00168204260199	0.000281240393859	0.0226265262647
o	0.184429325593	0.763334462039	0.017622776625	0.00177555390339	0.000283176257289	0.000296293201564	0.00144258097247	0.000667396869683	0.000116270984722	0.0300322364591
n	0.0694556688643	0.889986854013	0.028907276875	0.00068498692113	0.000104864679763	9.93326534757e-05	0.000486643956357	0.000223712038914	3.8810332246e-05	0.0100119101147
t	0.0294865108214	0.931247451338	0.0352881069583	0.000295954977043	4.55168295877e-05	3.38283999586e-05	0.000166609722652	7.73479327713e-05	1.3013181572e-05	0.00334569408903
a	0.0119471091071	0.695784070446	0.288491576986	0.00207825235901	0.000421920959529	1.91893696862e-05	8.73401172173e-05	3.44157230571e-05	4.56293511067e-06	0.00113154251034
e	0.00443047550237	0.336653035482	0.652187845662	0.005235821453	0.000970030819843	4.58354518954e-05	6.83173497391e-05	1.9732974019e-05	2.20319520356e-06	0.000386652092647
k	0.00176032697679	0.153550038994	0.508358989554	0.325722784818	0.00151805543995	0.000186631127298	0.00549357456391	0.00259425225201	0.000302400997568	0.000512934066082
i	0.00059397440293	0.0559232418313	0.344358917518	0.564815408273	0.0213482367133	0.000766565809099	0.0076101644713	0.003530605474	0.000406551914856	0.000646341522027
a	0.00025399882231	0.0230957966104	0.401408139173	0.462740162758	0.101915546904	0.00547977300303	0.00326995377377	0.001319288758	0.000157369651952	0.000359963497342
t	0.0025344710941	0.0298894578701	0.466929166391	0.349524110919	0.129287428968	0.019111274001	0.00170340230126	0.000636826812667	0.000180480475317	0.000203358897114
è	0.00354122944803	0.03546752229	0.398904285464	0.333937126973	0.140498586323	0.0740679830003	0.00393655231042	0.00210553368756	0.00350114807511	0.00404002740704
r	0.00833882899934	0.03488162143	0.164905603488	0.532845065658	0.134427332108	0.0799961003434	0.00547382927014	0.00268387579585	0.0049021494917	0.0315456248023
a	0.00964157445165	0.0306908348397	0.063955499096	0.470327697219	0.327995527369	0.0512561794578	0.00555816309005	0.00153489416528	0.0020894340639	0.0369502167841
m	0.00321491492066	0.010252631003	0.0219623599653	0.45503629774	0.44324626579	0.0433197898859	0.00731392003002	0.00170405382176	0.0012142023213	0.012735565178
u	0.00107283902905	0.00344078684653	0.00791524398843	0.428127866913	0.448350428597	0.0908409566953	0.0117046363433	0.00247507920725	0.0010175222671	0.00505460279267
i	0.00036023941435	0.00114892514504	0.00285246476614	0.154234714171	0.487671232866	0.333534778898	0.0147590911144	0.00239451160242	0.0006308053357	0.00241317657756
n	0.00031336983885	0.000395207075013	0.00114658129205	0.0522097024237	0.286148499622	0.642016912966	0.0113117649381	0.00280416440081	0.00255010406523	0.00110368169585
ì	0.000305195926617	0.000156524881671	0.000672200930683	0.0183908947746	0.126935907207	0.808255884322	0.0215508418794	0.00815225680027	0.0119926673551	0.00358763825528
