 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.97918765	0.0007111545	8.02562952345e-05	0.000207165714236	0.000145323115208	0.000565740703781	0.00261129230177	0.0164914560014
n	0.97108845	0.0174497029333	0.000822922031901	0.00023442825757	0.000145390391875	0.000497426870448	0.000981394585101	0.00878028100138
a	0.711059303333	0.250467249311	0.0292361880106	0.00185353805252	0.000205650757292	0.000514811083483	0.000446814366367	0.00621643658413
v	0.313137221944	0.32747423977	0.0578277060035	0.0517625616842	0.0203281231958	0.0886637258545	0.0768810938101	0.0639253327784
o	0.104806225918	0.25082752659	0.228834095335	0.0832007188947	0.0280234187986	0.118529733118	0.102403258457	0.0833750154061
r	0.0409771504093	0.35669826553	0.432121131778	0.0547534002982	0.0115255939329	0.041432996206	0.034288496729	0.0282029446654
à	0.0196610195341	0.27480605251	0.608263977259	0.0524015357661	0.00740066207763	0.015626411102	0.0120546280997	0.00978570353847
s	0.0065702019197	0.103094867503	0.56073144242	0.068666131922	0.0122084651925	0.00964658906733	0.0407762584999	0.198306048113
o	0.00220261732268	0.0376482355707	0.261527052473	0.358303083974	0.0215952027308	0.00763741665578	0.0498767414066	0.261209632938
o	0.000734206296816	0.0125505368909	0.113129388158	0.728348361325	0.0369056642436	0.00358129835193	0.0167416434355	0.0880089097127
t	0.000244806268221	0.0042031945213	0.085017468386	0.807467240442	0.0630057924145	0.00398390795064	0.00583530959183	0.0302423281709
s	9.10873498837e-05	0.00180496390043	0.0934632911287	0.674169973481	0.104511927471	0.0116901313169	0.00252615841728	0.111742505824
o	3.97774049081e-05	0.000986859226633	0.0607458933429	0.61063673116	0.17283119249	0.014158599439	0.00131615061243	0.139284822975
m	4.66419499162e-05	0.000452253858701	0.0221632377476	0.562764090387	0.26274894083	0.0957108291463	0.00698786184414	0.0491261636917
ì	4.89329825899e-05	0.0002761370211	0.00954481301587	0.336253443462	0.47829509361	0.143634369715	0.0106573292814	0.0212899065639
k	1.66362105478e-05	0.000271187968567	0.00818571377196	0.225933271154	0.594485624537	0.097187599905	0.0256253620938	0.0482946325213
u	5.86775924556e-06	0.000267431472726	0.00700997675099	0.158180994385	0.572288114846	0.156942529968	0.0379133263646	0.0673917458404
à	1.95742144768e-06	8.9222608246e-05	0.00234969593366	0.0568529257283	0.565848238282	0.217357843323	0.116868172455	0.0406319312801
i	6.54473496793e-07	2.98422154467e-05	0.00079973968622	0.0205655051761	0.531279979427	0.259897544441	0.154965814152	0.0324609280934
k	9.87996047696e-06	1.91086043802e-05	0.000327639064073	0.010722884892	0.431750439809	0.432108958147	0.0890173980507	0.0360436826978
u	1.29546337446e-05	1.55113608781e-05	0.000168807065024	0.00723601149733	0.252113886603	0.582318286049	0.0738669060169	0.0842676408993
à	4.31887138203e-06	5.18937670303e-06	6.19774430747e-05	0.00260444101311	0.120662830201	0.461025968683	0.319921558672	0.0957137196331
i	1.44036727838e-06	1.74627638891e-06	2.19410884582e-05	0.00088973718137	0.047974811067	0.264319219561	0.524793079557	0.161998015878
m	2.90219802899e-06	1.57350409187e-06	1.24494758527e-05	0.000431796100123	0.0358274913557	0.362416479854	0.419601189852	0.181706115293
è	3.39908709633e-06	2.80677433062e-06	3.45121302842e-05	0.000311868348708	0.0309449487852	0.384009283285	0.481099026617	0.103594135098
r	1.14453888594e-06	3.97809981021e-06	5.81552500947e-05	0.000236055121569	0.0145012455951	0.223796254428	0.671792292206	0.0896108250327
i	3.833169863e-07	3.07573053352e-06	4.03059801982e-05	0.00017161531429	0.00728860308603	0.126677835409	0.565104000735	0.300714108344
</S>	1.9166187888e-07	1.53796486194e-06	2.01776828491e-05	8.6987517795e-05	0.00366742487452	0.0665505636045	0.397952655368	0.531720384172
