 	avete	fatto	già	le	verdure	</S>
i	0.55601046	0.356918567	0.00274796025	0.0088445925	0.0001242388939	0.075354232225
k	0.328114926667	0.452570449	0.0201095035167	0.0956690375	0.00176199551057	0.101774095558
à	0.293825935556	0.419368756333	0.0407289938389	0.125530537833	0.00271208760352	0.117833669186
m	0.263768121852	0.557753865444	0.0446994792796	0.070318826611	0.00143009654784	0.0620296097287
a	0.111524853851	0.487957301815	0.221788324427	0.0893102092037	0.000672979402613	0.0887463592429
t	0.039380237017	0.399851080605	0.347453508142	0.129800728068	0.000302278617204	0.0832122103143
o	0.0149782463663	0.321839754168	0.435115409381	0.143359872689	0.0011502487154	0.0835564973381
g	0.00520016464943	0.117728918689	0.46245560646	0.315529227563	0.00320743290513	0.0958786957794
i	0.00193480700431	0.0494891301197	0.344669732153	0.483456719188	0.00494746830171	0.11550217526
à	0.000647684461937	0.0165360467189	0.426596427384	0.366477073063	0.0431949744339	0.14654779842
t	0.000231142203979	0.00566487937197	0.447239929128	0.386193767688	0.0692757381446	0.0913945888067
a	8.98962862083e-05	0.00202578412534	0.254789146276	0.432643715896	0.0512146583815	0.259236852269
l	0.000135889192951	0.00153744636646	0.0977345886587	0.558591955299	0.0307659714605	0.311234143123
à	0.00015237805185	0.00138501519549	0.0476105588862	0.542061121766	0.264843093487	0.143947813408
c	0.149471019748	0.151963389805	0.0272283109621	0.240337941922	0.341879952496	0.089119381336
h	0.19924745457	0.202506731735	0.016333686644	0.429235331974	0.113982762444	0.0386940216453
a	0.0664205352997	0.0678632362379	0.00553379232467	0.488958583991	0.158294111093	0.212929731548
n	0.0222521568226	0.0226659773489	0.00233516512822	0.448908294664	0.201889923698	0.301948497183
a	0.00752936447811	0.00760018394066	0.00123743794141	0.415991890821	0.106577887899	0.461063265728
</S>	0.00376468664492	0.00380010209187	0.000623990468705	0.208938414311	0.0689611839495	0.713911652864
