 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.70991227	0.091303795	0.00756818225	0.04232089765	0.0003276388	0.00073147108	0.00456894443	1.658221396e-05	0.004269342629	0.001918299102	0.0182740537398	0.118788489328
n	0.782145603333	0.118691715	0.00700136658333	0.0419854585833	0.000247352253333	0.00050326472	0.00165308499833	5.75680169333e-06	0.0014351690035	0.0006428278396	0.00609187971909	0.0395964682693
è	0.568557515778	0.387080775	0.0126327028611	0.0149560591611	0.000101179903778	0.000182723415667	0.000559252628443	2.16413649111e-06	0.000480402903267	0.000215788767267	0.00203163241216	0.0131997750507
r	0.228136401593	0.640252748333	0.0623378009537	0.00912999882037	0.000926524017259	0.000236177617556	0.000436399770148	0.00016836130369	0.000247077688689	0.000324876638889	0.00127526426392	0.0565283583699
t	0.102703606551	0.542240762778	0.219015933651	0.0180056017735	0.00149958132242	0.000323326475852	0.000442166990049	0.000237368680563	0.000176173049563	0.00036254591873	0.00102413665707	0.113968806123
i	0.034452637864	0.405363864259	0.429304811217	0.0475900305912	0.00118257412414	0.000266886351951	0.00021635979335	9.29346605043e-05	7.14178258543e-05	0.000122992658843	0.000343356299657	0.0809921459358
n	0.0115209965583	0.280486868086	0.617397003739	0.0616375125304	0.00142699440805	0.000208760581984	9.53892091167e-05	3.77987771514e-05	2.95364793848e-05	4.2125270981e-05	0.000114601847382	0.0270024142098
è	0.00387641777473	0.152592512029	0.722992447913	0.0997774131768	0.0106911184694	0.000619859791995	0.000250897817706	5.87511897171e-05	3.16982145616e-05	2.62347761937e-05	6.15502250907e-05	0.00902108123067
s	0.00130708603688	0.073823053343	0.699895429304	0.169391241059	0.0164598386565	0.00100076404733	0.00113528337257	0.000171246524572	9.91558448539e-05	0.000176850223398	0.0016115195817	0.0349285052346
s	0.000450463604635	0.0382122165277	0.456521015101	0.441051483686	0.00965999971883	0.00210109866578	0.00142796737419	0.000172117927857	0.000144102914951	0.000220296076133	0.00211976466557	0.0479194704115
u	0.000150189019184	0.0128868273322	0.170117348034	0.609460147895	0.164284690573	0.0207687105553	0.000811755128063	0.000185493022286	0.00016251265165	8.01800849777e-05	0.00072187250549	0.0203703015405
m	5.02772500384e-05	0.00435302035707	0.0625724210113	0.560108802632	0.314823403524	0.0340566715184	0.00880853319602	0.00324023462076	0.000549844903883	0.000882533469593	0.000359300613797	0.0101949875835
u	1.69733082236e-05	0.00150469054316	0.0230863626038	0.416464409211	0.441650174508	0.0919614418395	0.0121764470653	0.00428682832025	0.000665797921294	0.0011502981817	0.000238475752699	0.00679813143017
k	1.3245453272e-05	0.000518113465187	0.00837790530127	0.204781664737	0.610549644836	0.132600675613	0.0276992146884	0.00669338655342	0.00169148869376	0.00314803941907	0.000376960232333	0.00354969637906
u	1.20028570757e-05	0.000189212699929	0.00327635702376	0.114621329246	0.605113551612	0.221763240204	0.0380710515628	0.00801384438447	0.00221313053125	0.00382115568736	0.000423640874978	0.00248150749969
à	4.00168527318e-06	6.44120832763e-05	0.00128698581459	0.042415574982	0.460092237204	0.445765946735	0.0360750448543	0.00964097999482	0.00194918671042	0.00142605696345	0.000358460712526	0.000921104329897
i	1.33481415076e-06	2.28380439588e-05	0.00049052901653	0.0150372280873	0.260365969068	0.630831948912	0.0367451216181	0.0459289129983	0.00908345747014	0.00069307783115	0.000357263574175	0.000442287589966
s	6.77867318035e-06	1.49260624196e-05	0.000348820733843	0.00795454472243	0.216100053023	0.601022516304	0.032087616206	0.125843687666	0.01239960429	0.00292163993372	0.000566736371392	0.000733063019989
à	8.62236767012e-06	1.74411388065e-05	0.000368155274614	0.00560883487414	0.186161256008	0.380999655435	0.242912832069	0.158425819222	0.0142137125633	0.00699917897791	0.0029475481238	0.00133697524
m	2.91219523671e-06	8.19460109355e-05	0.000341597481538	0.00323803842471	0.0747481386693	0.221713641812	0.573760577356	0.095543911574	0.0148674635211	0.0061274636593	0.00502294280793	0.00455140818
b	9.82955870237e-07	0.000104030179312	0.000273299961513	0.00258010844157	0.0291676272231	0.125485624604	0.726357839119	0.0322590292647	0.063398435507	0.00355684501977	0.00383142126931	0.0129847887267
a	3.31096843493e-07	4.06127045173e-05	0.000110220444314	0.00111102381386	0.0099369471477	0.153516538868	0.537122019706	0.0151076956616	0.252621925169	0.0122069508066	0.0031139333231	0.0151118259089
v	1.49828427991e-06	1.40360243524e-05	3.71905135813e-05	0.00041470948462	0.0038025634559	0.195347854289	0.386989766569	0.0363248142205	0.330739765056	0.0293849919355	0.00332588477437	0.0136169266363
ò	1.887895869e-06	5.70630168413e-06	1.73712835271e-05	0.00019418399154	0.0018324228953	0.11475718043	0.50494062219	0.0496722880735	0.233487018352	0.0713305373118	0.00876899525812	0.0149917735454
r	6.30145338853e-07	3.66637152804e-06	1.38474898424e-05	0.000140554890513	0.0008799550251	0.05638772981	0.611377917397	0.0276871883578	0.176567149451	0.0807337051039	0.0227671107527	0.0234405478485
a	2.10345647378e-07	2.45665870271e-06	8.09558172013e-06	0.000103445205038	0.0004012053447	0.02681979507	0.447693830466	0.0125844311193	0.33414120315	0.101950877701	0.0331277495842	0.0431667246162
s	1.96140271007e-06	1.77950349427e-06	3.70246701271e-06	4.43911788793e-05	0.0001591860899	0.0149784578233	0.161478925489	0.0250010473731	0.517145457717	0.205005722567	0.0269150401947	0.0492643595387
o	2.54509821547e-06	1.55459336776e-06	2.2771281709e-06	2.41188963664e-05	7.69801827667e-05	0.00913830812443	0.0645508176063	0.0501192634577	0.522651495906	0.260708147522	0.0351711860649	0.0575533245129
t	8.93566490598e-07	5.77755235587e-07	1.0596412903e-06	8.76224366213e-06	3.26696617222e-05	0.00390739845814	0.0229346612454	0.0756184044859	0.438924885302	0.367947132507	0.037229014355	0.0533945118376
s	4.17821083687e-06	3.09849872219e-05	0.000348399460163	0.0102292543017	0.00135987452391	0.0481975927194	0.0155544953485	0.062858390162	0.369001921767	0.405763817502	0.026518975785	0.0601320759459
