 	possono	essere	ancora	svegli	</S>
i	0.74618045	0.0664104295	0.0039325355	0.060102599392	0.123373923537
s	0.84806495	0.0862951031667	0.0043133339	0.0201655770653	0.04116100119
ò	0.854280436667	0.118996316056	0.00421046123333	0.00761602086177	0.0148967584167
z	0.595554168889	0.279926085352	0.00413760597778	0.0194649911206	0.100917123172
o	0.244207081996	0.589526365117	0.0117271608593	0.0236887907069	0.130850550224
n	0.0967451223653	0.794439261706	0.0534176379531	0.00914342994897	0.0462544943413
e	0.0473133232071	0.657393467235	0.242841192651	0.0276305426963	0.0248214575471
ì	0.015831809281	0.484912945745	0.39899908755	0.0749739708988	0.0252822181824
n	0.00594310232033	0.409554498582	0.47399632585	0.0861471402996	0.0243589640608
e	0.0025890577372	0.234924837994	0.498256408617	0.2373457601	0.0268839326869
a	0.000863228608168	0.078581034918	0.413450922872	0.478971523367	0.0281332665623
n	0.000415600334733	0.0286950405593	0.562838714291	0.389597417789	0.0184532138874
k	0.283658597745	0.0485567219864	0.50174921043	0.158622849263	0.0074125800958
ò	0.378046152822	0.0536187065955	0.19012036981	0.344557833088	0.0336568914653
r	0.126173438674	0.0231891274652	0.107354453937	0.694134744363	0.0491482318218
a	0.042114980448	0.0121659730175	0.0671515186457	0.832400981454	0.0461665419406
a	0.0140383392136	0.00405596847542	0.0326226485486	0.870342393818	0.0789406173135
t	0.00468264721744	0.00135872061664	0.137315814516	0.780416077939	0.0762267031045
s	0.0123276675511	0.00626610338988	0.284059644839	0.507997699313	0.189348878368
ù	0.0148728843614	0.00789893662329	0.21043922458	0.522154083104	0.244634896123
n	0.0049669336225	0.0026648559111	0.0747533428267	0.803584494368	0.114030390708
n	0.00166607805637	0.000917934611267	0.0287022233522	0.879063608123	0.0896501689027
i	0.00055655328367	0.000307025068999	0.0100661431474	0.651078759374	0.337991556301
t	0.000192879396903	0.000102668146223	0.00880897200247	0.501943943125	0.4889515721
i	7.16545474978e-05	3.4535755031e-05	0.00816396476082	0.385650993708	0.606078864033
</S>	3.58280535441e-05	1.72839036305e-05	0.00416786402041	0.198541065854	0.797237962016
