 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.99342027	0.004769540515	0.000106451515	1.80761265e-05	1.163721885e-05	2.526438635e-05	0.000101982426685	0.00154672267493
A	0.99315825	0.006182339505	8.30697725e-05	1.17679203033e-05	5.64990699667e-06	9.03224774233e-06	3.42245743193e-05	0.000515594476615
n	0.967921883333	0.0297361731683	0.00130807331167	9.85987405711e-05	2.60676168122e-05	5.65959273064e-05	8.71143757408e-05	0.000765484193892
n	0.629542364944	0.330852814389	0.0199185050372	0.00078000753019	0.000115035083604	0.000157444825769	0.000460713995247	0.0181731310313
a	0.211939099481	0.737554984796	0.0252559075791	0.0010549933334	0.000144220682535	0.000142223486923	0.000515397783082	0.0233931503638
à	0.0709072106603	0.911525294932	0.0089217956597	0.000527237744467	7.7666139845e-05	5.33733544743e-05	0.000178087750127	0.00780930436953
r	0.0258969341868	0.752536754977	0.177481112453	0.0146096473915	0.00184329823095	0.00491740185532	0.00570337238781	0.0170114693514
t	0.0107924923287	0.369486469326	0.550826387484	0.0222927687972	0.00254706240032	0.00658832467844	0.00773640892927	0.0297300804505
e	0.00359757948095	0.156436404109	0.657847555828	0.149423126599	0.00589923679011	0.00270467041948	0.00339603200976	0.0206953786502
n	0.00120168992725	0.350535854703	0.414014601943	0.214775038866	0.0078304375967	0.00171623993983	0.00185249392325	0.0080736336534
a	0.000403046305303	0.394753701568	0.185945378648	0.394415809622	0.0184720988656	0.00170655327994	0.00111223532775	0.00319111995447
s	0.000149881914654	0.198853660523	0.150189740883	0.614315303207	0.0278402746219	0.00543419522665	0.00161639430925	0.00160049764149
t	6.6362435218e-05	0.131865565841	0.339818973628	0.491701801069	0.0203996855406	0.00667545367555	0.00277112086975	0.0067010160705
è	2.30914463493e-05	0.052707025447	0.343166594543	0.550526467023	0.0366719641802	0.00541698172518	0.00269208655658	0.00879578305683
i	7.76479637355e-06	0.0182646421487	0.133588404514	0.762994375674	0.0741802147267	0.00529184660839	0.00172159561886	0.00395113981894
i	2.6002161883e-06	0.00612327977057	0.046165752738	0.778253821891	0.159513481576	0.00605380916946	0.00147642027295	0.00241078450631
t	8.83256476433e-07	0.00321070954486	0.0163196574793	0.729591583964	0.227991227192	0.0190222635565	0.00231424442432	0.00154940058544
t	7.96334655811e-07	0.0449137195816	0.0162121764931	0.569242454655	0.236716819064	0.0656898965188	0.0428801598081	0.0243439541451
u	7.6290627292e-07	0.0576813305735	0.015871653861	0.363754591552	0.381670433021	0.0894668921729	0.058763370936	0.0327909302817
m	3.72481664529e-06	0.0329720209042	0.00545158764367	0.255656850517	0.427714991007	0.190002070724	0.0754083479787	0.0127903961272
b	8.16381588176e-06	0.116380093635	0.0263005028746	0.245642940172	0.292828933669	0.230785490241	0.0827065646596	0.00534733167573
r	6.17496721292e-06	0.130488075602	0.0331444395482	0.213736466724	0.32736936789	0.23347609008	0.0545676035532	0.00721179405858
ò	2.07988818331e-06	0.0435651500807	0.0110637503867	0.0900517902413	0.315254165963	0.462385750027	0.0644900878511	0.0131872510195
s	1.2521270211e-06	0.0154677101836	0.00369195275983	0.0344767070804	0.188604458654	0.656979730009	0.074223382617	0.0265548320065
e	9.56399196216e-07	0.0060788711839	0.00123422728692	0.0150471228001	0.104191916218	0.559543150003	0.266722450872	0.0471813286688
m	3.49674293255e-07	0.00211015536733	0.000412489999483	0.00593717834003	0.0534477647393	0.554316190001	0.345341500291	0.0384344113896
è	1.55878324418e-07	0.000889244725777	0.000140617387561	0.00296733894668	0.0374653469131	0.654283373334	0.25232744343	0.0519264756299
n	6.04389467077e-08	0.000416199423259	4.98450102203e-05	0.00146557898223	0.0245352273044	0.608623614445	0.274380684477	0.09052877521
a	2.01795171786e-08	0.000156503580046	1.75215662468e-05	0.000847939216077	0.0168560880915	0.401347826148	0.362515654826	0.218258431737
s	5.92678667672e-08	9.9325637642e-05	6.0178305556e-06	0.000353412700692	0.0074008458205	0.316671916716	0.439939124942	0.235529287246
t	1.08481348922e-07	0.000417950012547	8.97927131853e-06	0.000486227556897	0.00516028644017	0.296560884905	0.592787001647	0.104578593082
e	7.23595447607e-08	0.000477009345362	9.84143460284e-06	0.000462103104166	0.00268811701872	0.116781820635	0.665101410549	0.214479665027
p	8.17027333736e-08	0.000205451812967	3.63508666428e-06	0.000186924684589	0.00147612521157	0.135192543212	0.623781760183	0.239153515009
l	6.31260485112e-06	0.0591131623277	0.00625831382819	0.0167293794095	0.0122294404372	0.170164591071	0.647902603394	0.0875962241697
ò	8.34495851904e-06	0.0789198888759	0.0083435971606	0.0222525534332	0.0159671328124	0.150208417024	0.596651517798	0.12764859389
n	2.79463720503e-06	0.0265660078086	0.002782083329	0.00749149993773	0.0065468915708	0.150166182341	0.574088472599	0.23235610463
n	9.3162793595e-07	0.00890372575153	0.000927627283033	0.00253223179881	0.0027153943836	0.091420200647	0.465910290866	0.427589574877
i	3.10651741747e-07	0.00297419453475	0.000309457803828	0.000846382139703	0.0009246617922	0.0317638155157	0.290042153622	0.673139004959
</S>	1.55408409128e-07	0.00148711159574	0.000154970792489	0.000424114395652	0.0004681365526	0.0166940359078	0.231238711811	0.74953277248
