 	ho	messo	uno	specchio	sul	muro	</S>
è	0.66433286	0.32918411985	3.33145149e-05	8.0326538575e-07	0.000109275264474	9.09907302267e-06	0.00633056937206
v	0.341136225333	0.61245033995	0.0148330824596	0.00991542046865	0.00337754584781	0.00550387069136	0.0127835833721
a	0.120297688444	0.779563479983	0.0537526868199	0.0132535991129	0.00755426394927	0.00733641639802	0.0182418957907
l	0.041743227166	0.563661076661	0.318628032273	0.020506274661	0.0103867223164	0.00494305773357	0.0401316032636
a	0.0139240564203	0.22994847222	0.651613610758	0.031745206887	0.0151351161055	0.00435351669452	0.0532800407545
è	0.00464923481357	0.107002690173	0.821095836919	0.0232375099623	0.0135344913685	0.00184776283151	0.0286325205848
n	0.00161868028766	0.0495889928243	0.871667058973	0.0261131663208	0.00714874752283	0.0035960248605	0.0402673641949
a	0.000608278447314	0.0296288174158	0.569119871658	0.333256104107	0.0169056529076	0.0045670645535	0.0459142143983
n	0.000269743523865	0.0100529659796	0.209646648219	0.737619981369	0.0202642516025	0.00297112945117	0.0191752947661
j	0.00281880922129	0.202211509027	0.158004238406	0.574125467123	0.0452946198342	0.00295010508372	0.0145952948887
a	0.00360154427653	0.266093204887	0.128230865235	0.289829842374	0.218932999945	0.0266432399612	0.0666683346296
l	0.00494962612828	0.126532010174	0.148828794178	0.216652070791	0.371163189982	0.0476059259871	0.0842684115432
ì	0.00539950755959	0.080075477958	0.157163831393	0.11321349293	0.342799629994	0.156294872996	0.145053207181
s	0.00180138087503	0.0268151055427	0.059509185131	0.0569200479767	0.371324576665	0.193293369665	0.29033634906
t	0.00060148606321	0.00899347148857	0.0239243928203	0.0304947917789	0.612394612222	0.0871274368883	0.236463808353
o	0.000200527429091	0.00299853097947	0.00798537996517	0.035157516713	0.559292164074	0.0953403006294	0.299025548118
t	0.000101229977851	0.00100009395944	0.00266498344379	0.044060434571	0.296442684691	0.31874266021	0.336987911039
ì	6.81326456673e-05	0.000334014668087	0.000896023585597	0.022112609587	0.173996284564	0.521048273403	0.281544685346
c	0.0273328906749	0.303512407104	0.000843827259199	0.00768709332567	0.0598987096547	0.36005107192	0.240674021015
h	0.0364217555051	0.404581726077	0.000863362879733	0.00287428265856	0.297783395018	0.136975825425	0.120499692905
o	0.0121412006387	0.134870499412	0.000329552244738	0.00103650272952	0.377357951206	0.0939410558083	0.380323277635
</S>	0.00607060060468	0.0674352502224	0.000164789109609	0.00059401640476	0.189795289903	0.0939682879042	0.641971788818
