 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.801261085	0.02459051335	0.0124598522	0.00128800185	0.0081315435	0.003489802485	0.01209454399	0.000592118178	0.136092573542
ò	0.911174995	0.02364413875	0.0100058949433	0.000834677127473	0.00329740375657	0.00125870343369	0.0041772266267	0.000204071178734	0.045402940443
z	0.639855654	0.247138124883	0.0093038921911	0.000965678153298	0.00135116698876	0.000540956169921	0.00249973531227	0.000273424560312	0.0980713737153
i	0.248549403667	0.616754374961	0.014753401397	0.0010430900611	0.000717047342253	0.00030508733064	0.00194218600662	0.000296550501285	0.11563885182
m	0.114548410189	0.62592446832	0.193663258132	0.00667395659703	0.00409102681342	0.00186742140755	0.00888179877141	0.000695293881609	0.0436543971887
i	0.038689453073	0.574027746107	0.338494029377	0.00944422529901	0.00524002359447	0.00240531832252	0.0111991073688	0.000828425224836	0.0196717048296
n	0.0210708107343	0.548355708702	0.407742033126	0.00936462386634	0.00184595135816	0.00090651536084	0.00379035632793	0.000301258372579	0.00662276411987
o	0.0150523054341	0.302701539567	0.660340644375	0.0162464269554	0.00136754352272	0.00053867018028	0.00132321017264	0.000127101951626	0.00230257651662
m	0.0050396006557	0.115473789856	0.841181114792	0.0201633603185	0.00874139090757	0.00181190772009	0.00594054669421	0.000362654311309	0.00128562557221
i	0.00170464294457	0.053981151952	0.850842304931	0.0674670697728	0.0145025576359	0.00240909508336	0.00753422659807	0.00044397928677	0.00111494998074
l	0.00252590438586	0.0440670493173	0.839966734977	0.0963171199243	0.010666309112	0.00148420543779	0.00375785189936	0.000378139525257	0.000836712870247
ì	0.00284915695195	0.0425686531058	0.718561668326	0.218362499975	0.00931625927067	0.00226464437926	0.00350812869979	0.00101292835509	0.00155608237675
s	0.00109961520732	0.0226467980353	0.549670136109	0.312591003325	0.0174059800902	0.00602906979309	0.0142508389666	0.019188234385	0.0571183097922
i	0.000461013980769	0.00909921718763	0.35072026937	0.443963861108	0.0695620686967	0.0098047305977	0.0168817301789	0.0246199562733	0.0748871537507
a	0.000153908433852	0.00303480180584	0.127972270123	0.618379977036	0.198501246232	0.0121959748659	0.00577439760963	0.00830925261277	0.0256781938702
t	7.1620854884e-05	0.00102204284705	0.0514121903743	0.705906925679	0.212116418744	0.012369002622	0.00278615902988	0.00518885158092	0.00912680369007
ù	5.81544419613e-05	0.00059547449335	0.0254023049581	0.690420361893	0.204967929581	0.035182844874	0.01729242081	0.013278274527	0.0128022274967
t	3.68740683204e-05	0.000447858551783	0.010277124686	0.519972340631	0.29139407986	0.0508373602913	0.03284893427	0.0736740281757	0.0205113918322
t	7.30302384401e-05	0.000155304152594	0.00434740469533	0.346983683544	0.34763970662	0.0696703054304	0.0549698637567	0.146250266059	0.0299104352774
o	8.1795680221e-05	5.43635895447e-05	0.00179387503344	0.167844887181	0.41526450554	0.222045028477	0.0514211600522	0.111444119853	0.0300502894258
p	2.8392245648e-05	1.89242999949e-05	0.00101922974615	0.0852161950603	0.55451579518	0.254110939492	0.0415146721507	0.0468226161177	0.0167532698086
r	0.00679303017005	0.000105355132798	0.00153536601538	0.0789851416868	0.497264061727	0.211478759831	0.0830901040502	0.0642809103726	0.0564673102695
à	0.00904684557632	0.000133988027566	0.00135143521513	0.0711506238956	0.282980670576	0.325692669944	0.131797138017	0.0995705967909	0.0782761067565
m	0.00301583662241	7.62647504887e-05	0.00370059104838	0.0639879679652	0.411663480192	0.272541336648	0.124900098006	0.0732547272636	0.0468597829188
m	0.0010057877653	5.85810924962e-05	0.00463807694946	0.0472700009217	0.670680070064	0.124392363216	0.084833099002	0.0264417398012	0.0406802839729
a	0.000335609853117	2.17038758716e-05	0.00176073964049	0.0162234547406	0.510979923355	0.237655842072	0.108182687334	0.0363857589804	0.0884542303243
m	0.000112743101389	7.50218409677e-06	0.000680448637497	0.0071524640802	0.359576387785	0.358366957357	0.135970432445	0.0465776989935	0.0915553867748
e	3.84548334546e-05	2.76789514659e-06	0.000318216902699	0.00403356321007	0.298048957662	0.344129382452	0.171242260815	0.0801623589978	0.102024115592
t	0.00011574597131	9.77811863197e-07	0.000109527113233	0.00151860639336	0.106665007621	0.360283914151	0.192339923605	0.205211819666	0.133754540197
i	0.000141518778042	3.84509362066e-07	3.85597004043e-05	0.000648678706453	0.041928623667	0.293816454717	0.133552001868	0.398740039889	0.131133775066
n	0.000136874726953	2.38279661689e-07	1.34206507948e-05	0.000293826244151	0.0141936218957	0.161980986572	0.089316357956	0.63360625663	0.100458435589
A	0.000135657784584	8.97385820563e-07	7.6205987316e-06	0.000216388051384	0.0048539359029	0.070304409424	0.115678159319	0.76523854221	0.043564383763
n	4.7550290628e-05	2.20181594019e-06	1.03485945772e-05	0.000157225430461	0.00212108735863	0.038632428708	0.360509073106	0.572408757403	0.0261112935877
n	2.3191206376e-05	2.03511106673e-06	1.17353085257e-05	9.9452053487e-05	0.00164957588621	0.0393851955693	0.543455604369	0.332656772468	0.0827164021959
a	1.30831061315e-05	7.8977047491e-07	7.12301474857e-06	4.81200295623e-05	0.0010085140964	0.0288118221898	0.347228669456	0.288035360823	0.334846494065
</S>	6.54283507505e-06	3.95312286455e-07	3.60509473429e-06	2.43036923812e-05	0.0005167695997	0.0187125625949	0.180154201728	0.278611150411	0.521970447032
