 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.2252070865	0.547744865	0.00207373545	0.00198133555	0.000395236605	0.0044165847235	0.00079543922615	0.00953072595955	0.0153684881077	0.19248654219
a	0.316082603167	0.575774798333	0.0321902546833	0.00156750307	0.000168125636667	0.00148163672483	0.00027196968915	0.00317769969212	0.00512314193192	0.0641623203751
p	0.339961019722	0.589308289444	0.0413773458278	0.00171032351	0.000202539293889	0.00165581500961	0.000238932459383	0.00186711196327	0.00222084216821	0.0214577741267
e	0.128857199574	0.706302889815	0.147833636209	0.00457718533667	0.000434363467963	0.0017891965832	0.000277973479794	0.00143098398859	0.0012578182594	0.00723871046323
s	0.208741814191	0.590708756605	0.190823589736	0.00498667117889	0.000480804225988	0.000732942251067	0.000172210103265	0.000483260914697	0.000431831851467	0.00243807412641
a	0.222985070197	0.468595742202	0.300755357579	0.0054866641263	0.000543147991996	0.000371564767022	0.000107979117755	0.000166739794932	0.000154057640422	0.00083363367747
m	0.0800091068657	0.570699504067	0.33798029586	0.00869759070877	0.000906939330665	0.000862017695674	0.000291593985918	0.000127334437344	0.000120786301741	0.00030481273549
m	0.258748993622	0.610216748022	0.122119323787	0.00648007036959	0.000737997570888	0.000958919798658	0.000326962945529	0.000113859577011	0.00010765492058	0.000189460620497
è	0.313932850307	0.504049882674	0.175953829762	0.00356767115653	0.000882725917629	0.000431205132986	0.0006146840854	0.0001493591369	0.00012898520686	0.000288814140166
n	0.108496737536	0.534616860891	0.282123929921	0.0231113262855	0.00705098797254	0.00178578924433	0.00396302412847	0.00166048955897	0.00723927580895	0.0299515941801
o	0.0390593617873	0.349357273584	0.45691715664	0.0821978067618	0.0139326156575	0.00260989501478	0.00462966102282	0.00205602210366	0.00952340513098	0.03971676233
o	0.0130202852471	0.116509417501	0.702145085547	0.125828912254	0.0210407252192	0.00250297247159	0.00174733103427	0.000692012873887	0.00319720428633	0.0133160451
k	0.00438906765507	0.046333420187	0.519621387849	0.333474370751	0.0242882974064	0.0527169869239	0.00281267419142	0.00583999127996	0.00482336314344	0.00570047555333
l	0.296128244748	0.0513922800623	0.188322743616	0.361837915584	0.0144986349488	0.0683800506813	0.00302017675914	0.00755263915479	0.00535042032335	0.00351689521778
è	0.393350495643	0.0462752504874	0.252019119539	0.210110913861	0.0514448307963	0.0289888706004	0.00887944514838	0.0033715496464	0.00263663404998	0.00292290697259
o	0.1311411843	0.0161080221805	0.280827896513	0.22012757462	0.292785193599	0.0408423955335	0.0117799895161	0.0020090647288	0.00179682956666	0.0025818540042
n	0.0439102489591	0.00537102083825	0.161534018838	0.166328563207	0.549491114533	0.0609008951778	0.00892810830537	0.000876342122933	0.00120124737222	0.00145839961473
e	0.01483326943	0.0017918585487	0.108714049846	0.0852419874023	0.587665671511	0.187975288393	0.0110024107685	0.000519120194311	0.00112009192407	0.00113623613824
o	0.00494452685717	0.000597346770133	0.0370851570487	0.0303747959341	0.612946090504	0.289667462798	0.0218885022562	0.000525388871437	0.00109780924136	0.000872908869413
k	0.00174577523922	0.000552798567991	0.0136376183829	0.025265800778	0.458200924835	0.470478010933	0.0238578845521	0.00274867101048	0.00196148668045	0.0015510137798
l	0.271434391596	0.00882045462266	0.0311697952943	0.0349087635927	0.177222575612	0.459225297644	0.010289085854	0.00319322529483	0.00172341700915	0.00201300695993
è	0.361234894548	0.0112279790612	0.0369100047648	0.0260814919309	0.258967031204	0.209277323215	0.083889144488	0.00330946942294	0.00461826828538	0.00448439968664
