 	mi	si	gonfiò	il	dito	</S>
m	0.4967004979	0.01255983885	0.06601956015	0.0512818546	0.267938799225	0.10549948485
u	0.166398922743	0.01514194545	0.353633893383	0.0687883882	0.291179855075	0.104857029217
p	0.0557246576243	0.0117091163167	0.653094197794	0.0539487360667	0.180915317025	0.044607998339
r	0.0194114306081	0.238296692106	0.560186755931	0.0366373733556	0.121080795888	0.0243869463697
ì	0.00781642946937	0.580769997369	0.295347886644	0.0558703941185	0.0441989425093	0.0159963363799
s	0.00408517878979	0.501930639123	0.356789806881	0.0927254797062	0.0192627107031	0.0252061751266
t	0.00220873187893	0.206147196308	0.693514382294	0.0696324895687	0.0075836016677	0.0209135668422
i	0.000770730051977	0.096917392036	0.564855375431	0.30145323619	0.0237782491226	0.0122249969141
t	0.000305422910659	0.061305054612	0.210890316477	0.68445803873	0.0339707437075	0.00907039083803
o	0.000126348964886	0.022732763604	0.0887689721323	0.688996669577	0.181824081902	0.0175511179793
d	5.00771416287e-05	0.00876471750167	0.0314017616841	0.418225933192	0.468780393967	0.0727770626598
à	2.06501425429e-05	0.00547482726756	0.0133316720614	0.302732237731	0.447312451322	0.23112813422
t	1.94135648476e-05	0.0109097443559	0.0240799258538	0.45913538591	0.223286607107	0.282568941407
t	0.000125527785616	0.0103326729253	0.0329516976179	0.43166687197	0.291697549036	0.233225713802
i	0.000152272358205	0.0036193082501	0.0173774467746	0.194472538323	0.449858839679	0.334519621267
l	5.33297424683e-05	0.00122771434983	0.0059586009802	0.073133410441	0.49091923656	0.428707720422
o	1.89847691828e-05	0.00041269133141	0.00214580736323	0.030052225647	0.398606118853	0.568764170141
</S>	9.6886270314e-06	0.000210454790705	0.00107434100637	0.0159829810735	0.282020569427	0.700701960071
