 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.99294163	0.000347717855	3.98356305e-05	7.9147998e-05	1.52960055e-05	4.50716035e-05	1.29784455e-05	6.191667e-05	1.32715433e-05	3.020440365e-05	0.000326105804	2.617069835e-05	6.0637309625e-05	0.000181857672507	0.00581818221465
à	0.997377576667	0.000293984121667	3.20415492787e-05	5.760938892e-05	1.38699582113e-05	3.04381256107e-05	9.94988886052e-06	2.7697401507e-05	5.94086356586e-06	1.06110747993e-05	0.000110398104172	8.99017852357e-06	2.04165189486e-05	6.06267020958e-05	0.00193984005338
t	0.998845592222	0.000167155727222	5.48615878716e-05	2.42034068933e-05	1.04017674484e-05	1.43959509809e-05	5.02922944736e-06	1.00664515427e-05	2.13836186115e-06	3.69393024904e-06	3.73676276964e-05	3.06117862476e-06	7.01787346311e-06	2.03559345071e-05	0.000794608313191
t	0.999334184074	7.39622727407e-05	8.34816659572e-05	1.87659896311e-05	1.59438448161e-05	1.3438090327e-05	7.12276228245e-06	4.63100231423e-06	1.00706106038e-06	1.45245274968e-06	1.30609709508e-05	1.09346426925e-06	2.58780167104e-06	6.93318184353e-06	0.000422272222397
e	0.699353471358	0.298070241215	0.000278622765319	0.00189239416954	2.93189006054e-05	0.000167949768776	9.38778609415e-06	2.54273663714e-05	8.8120605346e-07	9.02524849893e-07	1.09435092356e-05	4.1635682075e-07	1.00741081701e-06	2.34609280768e-06	0.000156680544132
o	0.266115178843	0.730463817072	0.000406174301773	0.00264051257985	3.37048325351e-05	0.000228781439592	7.31595886472e-06	3.26603260238e-05	7.51457651153e-07	6.74432195631e-07	1.02352545285e-05	1.84531346583e-07	4.4831863267e-07	8.16759745993e-07	5.87425073393e-05
G	0.257631971338	0.592240967691	0.0259442841006	0.00841424138328	0.00309789922318	0.00704635717986	0.00376834463145	0.0143974496392	0.00402455623485	0.00664559961188	0.0552608667196	0.00407357167791	0.00784251763034	0.00112791973599	0.00848340868641
i	0.254782500383	0.53299992123	0.0431149167002	0.0138969554611	0.00462522394106	0.00972352755995	0.00504900298715	0.0192116640831	0.00536774846002	0.00886251213196	0.0736803575595	0.00543161374365	0.0104571359649	0.0015037658536	0.0112931271845
o	0.0849389239632	0.82660826041	0.0260610999001	0.00936873502037	0.00225854391369	0.00373695266332	0.00171861085172	0.00643360783237	0.00179156050117	0.0029563018917	0.0245629214153	0.00181080073698	0.00348633477306	0.000501403397393	0.00376591215766
v	0.0351550118866	0.807034840137	0.1015721623	0.0218426282068	0.00290077520456	0.00799841319777	0.00178182656324	0.00641169021212	0.00122270376649	0.00149815585028	0.00889492664757	0.000789010483745	0.00144075636435	0.000184320267051	0.00127272310138
à	0.0185636192165	0.574718733379	0.332777927433	0.0356251037356	0.0120308392349	0.0102748503326	0.00196623305441	0.00647345113737	0.00106151791216	0.00104847817676	0.00368475732019	0.000455931462582	0.00076970451145	9.2413194017e-05	0.000456401817793
n	0.0107586883265	0.34812217446	0.406832539144	0.0738246332452	0.038388109745	0.0247555853775	0.0096033016848	0.00453627944579	0.00321773199405	0.00845385198559	0.00182909871106	0.00164533032219	0.00393068615048	0.0350541808063	0.0290477974816
n	0.00820685149217	0.186915906487	0.248285479715	0.294427151082	0.050938755915	0.0617955984592	0.0251787738949	0.00687073348193	0.00689123266468	0.0149649586619	0.00139940301702	0.00229018164073	0.00527539145016	0.0470246952354	0.0395348848272
i	0.00278874543573	0.087313714829	0.122190643238	0.597215463694	0.0360035986383	0.0707959328197	0.0273621356316	0.00702023642731	0.00604264722156	0.00923212905397	0.000753726019007	0.00102662619791	0.00206789327739	0.0160062140202	0.0141803324591
è	0.000929668795124	0.0601358592763	0.154824867746	0.668678754565	0.0311798025461	0.0468976109399	0.0154578846772	0.00428394924244	0.00283081277719	0.00327029825466	0.000353487828669	0.000353614142637	0.000700628810797	0.0053404278895	0.0047623679737
s	0.000329321008915	0.0762669980921	0.264758749249	0.540337694855	0.0516584965154	0.0435740053133	0.00964771435907	0.00259184158081	0.00131533374573	0.00155132435489	0.000233169485223	0.000216184526546	0.000528462294599	0.00267085020417	0.0043198369619
