 	avete	cucinato	le	verdure	</S>
i	0.846957725	0.085671864	0.0172359535	0.00017537633745	0.049959093543
m	0.628725348333	0.163414571333	0.129307592167	0.00145107065412	0.0771014388763
a	0.278287160278	0.434698023778	0.196936676056	0.00192971696137	0.0881483770254
r	0.162762724259	0.636883774593	0.168170714019	0.00071012845279	0.0314725835251
è	0.128261000086	0.697122924864	0.144677668006	0.0051986756066	0.0247396809584
t	0.0558554140287	0.582152728288	0.298341719335	0.0149580102022	0.0486921179861
s	0.0273057123429	0.285045232763	0.602050039778	0.0134279983007	0.0721710143287
a	0.00973699140613	0.132487838588	0.582940219926	0.00655204433357	0.268282881443
t	0.00327816472221	0.0736791738627	0.613502279975	0.00413512926119	0.305405244814
o	0.00112471176996	0.0460670365209	0.597821233325	0.00961281823706	0.345374185938
l	0.00179624882421	0.042660072407	0.582980297775	0.0130329905124	0.359530387179
a	0.0020200761396	0.0410185229523	0.577754152592	0.0174303369375	0.361776920926
l	0.00515526924473	0.0295576698008	0.585602824197	0.0191889733125	0.360495233409
à	0.00620469197424	0.0267886159669	0.517596984732	0.296312388771	0.15309729757
c	0.265722428217	0.0448038930223	0.218571089577	0.386767951165	0.08413463169
h	0.352322699272	0.0515457751741	0.432077837859	0.128958612991	0.0350951030633
a	0.117539626796	0.019026983681	0.484992163286	0.153374132025	0.225067154354
n	0.0393164321536	0.00720513255	0.371935815095	0.242177304008	0.339365331451
a	0.0132420311592	0.00325590095793	0.318140764765	0.167750460336	0.497610813817
</S>	0.00662101716666	0.00162856534087	0.159295921982	0.093375208668	0.739079241908
