 	è	che	stanno	ancora	alzati	</S>
è	0.95292574	0.0144149035	0.00150873773585	0.000414649889937	0.00053071725597	0.0302052167171
n	0.95664646	0.0218996725	0.00596365033585	0.00049867930327	0.000410139209303	0.0145814027171
a	0.638622397667	0.0990754881667	0.251620062445	0.00084240940109	0.000413616749768	0.00942604870903
s	0.218323421589	0.217591969389	0.530229467482	0.0278609010004	0.00264160407659	0.00335265290634
t	0.11789427523	0.365297289796	0.470002845827	0.0368257730668	0.00359561642553	0.00638420483545
a	0.0842606272467	0.425503363265	0.463174491942	0.0174580494223	0.00207247714184	0.00753098952848
s	0.0282016523522	0.456033321088	0.485091483981	0.0251299141408	0.00268970471395	0.00285393466949
ù	0.0095192003634	0.421324567029	0.436473771327	0.0816089867136	0.00822165773798	0.0428518297998
n	0.00320882442713	0.224956665676	0.434080307109	0.227474458905	0.011880810246	0.0983989365999
e	0.00110108071094	0.0923068843995	0.27624652737	0.523655586302	0.0177079457487	0.0889819722
a	0.000367062632627	0.0307926074623	0.0948498016033	0.790285068767	0.0326339112496	0.0510715640667
n	0.000128927894622	0.0106977461424	0.0337890573478	0.876396762922	0.0531667817499	0.0258207540222
k	0.138467313995	0.187641892214	0.0206133384493	0.596871999107	0.04589947225	0.0105060020074
ò	0.184576690666	0.249756238405	0.0207952261498	0.304444194502	0.0282323320833	0.212195315336
r	0.061535621551	0.0894123848017	0.0826837120499	0.402402198167	0.0232619606944	0.340704138445
a	0.0205188125251	0.0324198967569	0.0968666199446	0.342257988722	0.192460531898	0.315476179482
o	0.00683961444349	0.0108073289575	0.0322955707112	0.133888367907	0.439045497299	0.377123643161
r	0.00244525078617	0.00364964859807	0.0108571319954	0.164130684969	0.532349565766	0.28656773772
t	0.000998032953723	0.00181601552936	0.0113727249551	0.174598162323	0.631820155255	0.17939490924
ì	0.000350278245503	0.00115985928299	0.0114609681277	0.0692082807743	0.574841598418	0.34297900308
</S>	0.000175169551645	0.000582281401295	0.00573762277785	0.0381961993871	0.441462419209	0.51384630154
