 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.979175955	0.000158101345	0.000129232051027	7.68750801185e-05	0.000312746473956	0.00152621685902	0.0186208525128
p	0.915837005	0.024945332395	0.00825035586769	0.00920773439345	0.00591039084062	0.0231332042924	0.0127159798462
e	0.724641381667	0.202102574132	0.0116378752559	0.0123555543645	0.00781845315687	0.0303754557741	0.0110687119487
r	0.422745424556	0.499173758044	0.036543975052	0.0116773626882	0.00577760492896	0.0179000349347	0.00618187274957
i	0.158897701848	0.761416906015	0.045254852084	0.0113986965061	0.00507265074532	0.0137096044906	0.00424967598819
k	0.0570330552788	0.680534568672	0.0791871860947	0.022537450112	0.0172750710174	0.114496100343	0.0289366096344
o	0.0230776369508	0.614897669557	0.126942445365	0.0277197193707	0.0215630024158	0.148232947264	0.0375665458448
l	0.0208297525081	0.669608223186	0.176879495122	0.0393343791236	0.0125194765486	0.0647746439047	0.0160539952483
ò	0.020083930134	0.423272094395	0.402686575041	0.0936907263745	0.0109006426162	0.0391751405349	0.0101909003494
s	0.00702124905933	0.182234010132	0.45083138168	0.122343832125	0.0173199853054	0.0508561650783	0.169393419716
o	0.00266334278883	0.0767866767107	0.516553607227	0.0967237840417	0.0304918751018	0.0536194551261	0.223161336005
n	0.000908909497001	0.0870527069036	0.701957612409	0.0848183213472	0.0274196883673	0.020403679842	0.0774391683017
a	0.000324103259818	0.0898242216345	0.59388125747	0.165304707116	0.104017551789	0.0132144066473	0.0334338216339
n	0.000159345382423	0.0514239755448	0.400621715823	0.369975922372	0.145090447263	0.0140708448824	0.0186577816113
a	0.00010442235843	0.0364682028149	0.236914881941	0.416455664124	0.255470435754	0.0391740839608	0.0154123309371
r	0.000505905833765	0.0148533782383	0.11856020398	0.342579958041	0.379582735251	0.12726014632	0.0166576856457
è	0.000639833665215	0.00699276467943	0.0611475293267	0.410125696014	0.334712008417	0.16849959544	0.0178825815486
t	0.000213402685028	0.00273932274981	0.0321809526422	0.331059652005	0.397887122806	0.17158353848	0.0643360295162
s	7.12682832393e-05	0.000998159066603	0.0135126019474	0.134450807335	0.534036087602	0.157636719493	0.159294379839
i	2.38667329173e-05	0.000347302856034	0.0047843451058	0.0466525105117	0.503951072534	0.159870673164	0.284370239946
à	8.19413860993e-06	0.000159971242511	0.0018835013486	0.0208544119039	0.403941354178	0.294873624388	0.278278928649
t	3.08467642664e-06	0.000101185930837	0.0009075211962	0.015115076968	0.404637154726	0.432099041463	0.14713692055
s	2.93373233221e-06	0.000119476496946	0.000991675122067	0.008833041956	0.409752981575	0.470722700488	0.10957718585
e	2.76858189735e-06	0.000120535118549	0.000981536409356	0.00351445755067	0.276654484525	0.437115753496	0.28161046195
n	0.000217037753752	9.6805169083e-05	0.000337010569785	0.00129652684889	0.120742836508	0.569272274499	0.308037475983
ì	0.000288466131416	9.64556890277e-05	0.000141323269262	0.000623117236297	0.0615143539693	0.7759306615	0.161405583994
t	9.61673406803e-05	4.18430294426e-05	7.38426844207e-05	0.000407675732099	0.0747441221231	0.788810233833	0.135826097998
t	3.24963657034e-05	4.01711782475e-05	5.64845731402e-05	0.000290315477366	0.095014033041	0.663292494611	0.241274015999
a	1.12663744864e-05	3.79221810258e-05	4.56914071801e-05	0.000125292776289	0.0497492079137	0.40225055487	0.547780072
</S>	5.63351297112e-06	1.90745659279e-05	2.313143029e-05	6.28666138945e-05	0.0250755508069	0.234322737435	0.740490986
