 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.9664787	0.01904263	0.0014073313	5.2270196e-05	0.000111680558	6.3346102e-06	6.57476595e-07	7.07734077e-05	0.000642653486	0.012187050928
v	0.898778633333	0.0828019	0.0106219182667	0.000263534540667	0.000998457311333	4.72838028667e-05	1.46772428283e-05	0.000302825454367	0.001981110186	0.00418969434468
ò	0.563892039111	0.407585633333	0.0224842194222	0.000346773643556	0.00128088927711	6.09934627222e-05	1.93822048794e-05	0.000379690077022	0.00242600265983	0.00152441936286
e	0.196836037197	0.675470044444	0.120889911474	0.00485897021119	0.000470885485703	2.09625628741e-05	7.23577096313e-06	0.000127562632074	0.000809483062177	0.000508964508577
n	0.065761695809	0.536151081481	0.379234437158	0.0179695947371	0.000342141315234	1.76955578247e-05	1.09905190544e-05	6.00246281913e-05	0.000280878523126	0.000171458956616
ì	0.022035277008	0.298299560494	0.658304179053	0.020440901079	0.000656419605078	2.54436269416e-05	1.85613600181e-05	4.09599270638e-05	0.000110254995375	6.84377163053e-05
m	0.007350614595	0.160529696831	0.769218476351	0.0353491088597	0.00157119043503	0.000230814406647	0.000121031023673	0.000226654756688	0.000979842394792	0.0244225434054
e	0.00245036932182	0.0812882235447	0.536163018784	0.33489266962	0.0105154888117	0.000371316885549	0.000171820021224	0.000306314963563	0.0012780073976	0.0325627051451
a	0.00081678987441	0.0271033098529	0.206561728461	0.740007509873	0.0133693109372	0.000324671288516	0.000345268970408	0.000137309113188	0.000443930667867	0.0108901267997
n	0.000272277658703	0.00904436796597	0.075257766687	0.901015903291	0.00894982964573	0.000963183422839	0.000582818156803	0.000113225895063	0.000164792668622	0.0036357562319
k	0.00365057317248	0.216747933267	0.106446940562	0.629350351097	0.0214570792152	0.00206756060761	0.000478402668934	0.00135511502502	0.00626491039954	0.012181060968
ò	0.00477709011086	0.286042763702	0.122102461854	0.282951433699	0.263766824072	0.0135231658692	0.00117764893964	0.00185797217501	0.00842017637651	0.0153804524227
r	0.00159279947191	0.0956516608673	0.066995137618	0.232193711233	0.500436661357	0.0206010676231	0.00152251781321	0.00182174369167	0.0047686710355	0.0744160402409
a	0.000530936539298	0.0321185075184	0.0380710076867	0.168785542078	0.617841220452	0.0409302492077	0.00166456157107	0.00269351063056	0.00352411285517	0.093840365247
p	0.000176985706208	0.0107088272851	0.0128073749029	0.096614861026	0.625370623484	0.165561146403	0.00740412349036	0.00987478527685	0.0291869774617	0.0422943129157
r	5.9023393171e-05	0.0035772351497	0.00452530476097	0.0542549930087	0.632141691161	0.220099745468	0.00880511929679	0.0119951900923	0.0380133282206	0.0265283883052
ò	1.96957819105e-05	0.00119739300558	0.00165037035756	0.0218932361029	0.60927656372	0.330399091823	0.00557547789893	0.0057421771641	0.0133820297402	0.0108639578017
n	6.56541299822e-06	0.000399567354011	0.00057033633742	0.0117358121343	0.48277457124	0.473122220608	0.00440593253298	0.00610642952137	0.0067287367134	0.0141498296339
t	2.18863142159e-06	0.000133797058104	0.000212362400473	0.00789528394477	0.581163530413	0.328533966869	0.00191574762766	0.0285874365071	0.0134622021045	0.0380935232113
a	7.29571566033e-07	4.47839369441e-05	7.5120768311e-05	0.00339939553826	0.455319323471	0.379194565623	0.0408153374259	0.067036392169	0.0155162989015	0.0385980713038
n	2.70073536877e-07	1.53469417242e-05	2.7594458257e-05	0.00176810690275	0.16588647049	0.673661271874	0.067755459142	0.067104044723	0.00808124106717	0.0157001805879
g	1.33830802873e-05	0.000402596517708	0.00161673646042	0.00929282536758	0.0845590861633	0.595996833958	0.0443961963807	0.0953998769077	0.127200207922	0.0411222534493
h	1.77446710291e-05	0.000533744204236	0.00217734555681	0.0116102752225	0.125982078721	0.474605237986	0.0294924001269	0.122498665636	0.174448557974	0.0586339514831
ì	5.93241811541e-06	0.000180404299053	0.000759357147843	0.00420056634417	0.11971663724	0.654642272662	0.0243381353756	0.0908758735453	0.0721129039913	0.0331679044944
z	1.97939743831e-06	6.47506126587e-05	0.000298038981521	0.00238772861806	0.0952621034133	0.749614550887	0.0202981471252	0.0649164435151	0.0346504279971	0.0325058331648
i	6.61668634748e-07	2.61937243042e-05	0.000144141657828	0.00176769953902	0.0855213048711	0.502528306962	0.0123274823084	0.254084365172	0.0873818666657	0.0562180057216
n	2.23968324093e-07	9.0175336727e-06	4.86549863307e-05	0.000617074594007	0.0292920464904	0.230635415654	0.00856839703613	0.518433415057	0.148787045555	0.0636087105739
a	7.8074304852e-08	3.2921124793e-06	1.68168757336e-05	0.000226944332736	0.0100154270685	0.130541149218	0.073639090012	0.565825818352	0.154217368518	0.065513998858
r	2.70753313772e-07	1.62082622817e-06	6.3488317012e-06	9.42848926453e-05	0.0036115353145	0.0724144120727	0.097384899004	0.519009652784	0.253966022839	0.053510950286
t	3.60624677924e-07	2.85809064272e-06	1.09013844671e-05	0.000170793299215	0.00449422095817	0.0501477323576	0.0382233321013	0.523400030928	0.35187173428	0.0316780660953
i	1.45863165732e-07	2.74784019147e-06	1.16923248864e-05	0.000181995937738	0.00453141863206	0.0200033657859	0.0179533468004	0.605405090309	0.30046256476	0.0514476773651
s	2.10585221668e-07	3.24763610772e-06	5.64557755947e-06	7.55136015793e-05	0.00155658500002	0.0117896189286	0.0123649271335	0.649539343436	0.27328549492	0.0513794191217
t	2.99145247223e-07	5.44552863591e-06	9.34084171982e-06	0.000122969351526	0.00119509437667	0.00752069250953	0.00565227247783	0.566050341145	0.386443918307	0.0329996123739
e	1.66740931511e-07	3.84940304064e-06	8.85406149161e-06	0.000128684130775	0.00103789230989	0.00391290136984	0.00819065705928	0.470635800382	0.410676106102	0.105405086791
s	1.15071268627e-06	8.35472057555e-06	6.5931490822e-06	5.95208538583e-05	0.000368856669963	0.00332474945661	0.0101620358198	0.484917203461	0.378807425367	0.122344136264
e	1.47867784237e-06	9.85426894478e-06	5.8215620624e-06	3.62761502861e-05	0.000145797336654	0.00292099891887	0.0073214734066	0.412815431154	0.448065198456	0.128677699421
t	4.99268401403e-07	3.32098606453e-06	2.02580391247e-06	1.9471044762e-05	5.96373745513e-05	0.00314724290629	0.00600037523553	0.322693257051	0.529119932819	0.13895424914
t	5.37218840801e-07	9.12685401818e-06	3.71135718275e-05	0.000844392867254	0.00348042322285	0.00343885733543	0.00333894767851	0.316453325684	0.596962794273	0.0754344850467
ò	5.53737258267e-07	1.11107501394e-05	4.89617146092e-05	0.00111813217642	0.00461716498362	0.00281474521181	0.00261724962617	0.251443898561	0.578085904758	0.159242274349
</S>	2.92216446133e-07	5.6818187697e-06	2.48247233046e-05	0.00056476016921	0.00231491785581	0.00264701745591	0.00294749316309	0.202129814281	0.531780737379	0.257584452174
