 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.65911	0.037430417	0.0038296024	0.00018636466	0.0022598372	0.0013850378	0.003869272	0.0005308451	0.0181709	0.27322775
i	0.97947216	0.018580459	0.001267586	0.00019344616	0.00035685996	7.7145654e-05	3.0312374e-05	2.1209544e-06	1.0748756e-05	9.168602e-06
i	0.43799794	0.53154796	0.029141622	0.00037706213	0.00090568257	2.8060816e-05	8.167055e-07	9.8871515e-09	4.175132e-07	4.3201308e-07
p	0.03848	0.8635261	0.051667977	0.036568634	0.009471772	0.00027910448	4.17898e-06	3.557706e-07	1.3951557e-06	5.040944e-07
à	0.23051223	0.54922205	0.003063161	0.008946239	0.041466646	0.021250678	0.03874289	0.0034694092	0.09272144	0.01060528
s	0.002124396	0.7430561	0.18800163	0.064315505	0.0018563181	0.00041451966	3.410762e-05	2.604529e-05	8.6534936e-05	8.484663e-05
t	0.004025378	0.42661414	0.44348532	0.027253361	0.012006289	0.0005753097	0.00036005944	0.00022523136	0.0052423473	0.08021256
a	3.2161654e-05	0.11011615	0.87955564	0.00034187175	0.0054831277	0.00015398832	8.2354556e-05	5.016608e-06	0.0001263592	0.0041034883
ì	4.5250525e-07	0.015943317	0.12610121	0.5915932	0.2553249	0.010062955	0.0005216056	1.7597591e-05	5.7207646e-05	0.000377519
c	2.7912256e-06	0.0040270328	0.045054868	0.90958196	0.038991626	0.002240436	4.030406e-05	1.759062e-05	2.3790126e-05	1.9543337e-05
h	0.0019447736	0.018175269	0.002717089	0.3192708	0.57197595	0.013497204	0.0030024964	0.0012211966	0.008709315	0.05948587
e	1.8100971e-05	0.024996005	0.84387094	0.005385955	0.063689485	0.000872184	0.00038454973	7.658012e-06	0.00033022862	0.060444925
t	5.891658e-10	1.8420242e-05	0.00089556706	0.089198634	0.8881725	0.020806799	0.00046935724	1.8407667e-05	7.064265e-05	0.0003496788
e	4.8094483e-07	0.0005148733	0.04043878	0.017602375	0.93618864	0.0042666425	0.00041933538	1.6729162e-05	0.00010875679	0.00044339857
l	7.2160095e-10	1.3062264e-06	6.334385e-05	0.010276693	0.81298363	0.17170428	0.0044003134	0.00016385048	7.334635e-05	0.00033331607
ì	6.0079023e-05	0.00014404995	5.4561533e-05	0.022120997	0.7919352	0.06768933	0.030469669	0.0051479745	0.053437434	0.028940696
s	1.7368113e-06	0.00047632653	0.0012882772	0.055612657	0.3960455	0.47014123	0.015309296	0.018129181	0.02630756	0.016688205
o	3.6400053e-07	0.00101238	0.0033706247	0.0050610383	0.5905648	0.14058697	0.070697464	0.0050790883	0.042379536	0.14124775
n	1.7470305e-11	2.0456271e-08	3.058267e-07	1.1646572e-05	0.050689846	0.7645512	0.16411448	0.010058307	0.0048863753	0.0056878123
t	7.1431255e-06	1.9431365e-05	0.00021406775	0.00061517494	0.33045226	0.5321365	0.09709622	0.028287105	0.007921456	0.0032506585
a	2.138135e-06	6.2201325e-05	0.0049399906	0.0006443488	0.18861574	0.26741216	0.3708014	0.04843697	0.047918074	0.071167
à	3.9828935e-11	1.932997e-08	4.3971443e-07	3.6452998e-06	0.0042175488	0.5045209	0.45394695	0.032551724	0.0011543555	0.0036044344
l	1.9647667e-08	4.919699e-07	1.9332824e-06	3.2334407e-05	0.0025594092	0.5250591	0.22576286	0.2349399	0.008912135	0.0027318634
a	6.801432e-05	0.0002657181	3.2958935e-05	0.0009880305	0.08376473	0.37017775	0.36960936	0.01847692	0.045913767	0.1107028
t	6.899847e-10	4.5351072e-07	3.4529933e-06	1.0399053e-05	0.0019205657	0.078822926	0.2972325	0.25457248	0.24603178	0.1214055
o	8.4435436e-07	2.4083363e-05	0.0002490663	5.2800697e-06	0.008902628	0.09168216	0.70801353	0.04166174	0.041486744	0.10797396
ì	4.2248416e-10	7.270144e-08	5.278246e-07	3.7090837e-07	4.3014967e-05	0.005520259	0.102030665	0.73651904	0.054845214	0.10104081
c	2.521579e-08	2.592799e-07	6.0575985e-07	1.2506267e-06	2.5094823e-05	0.004770766	0.026265364	0.8897245	0.06337016	0.015841939
h	0.056005944	0.03094386	0.0011915321	0.058924988	0.65947556	0.043454237	0.013620669	0.003652551	0.029448224	0.10328246
a	3.888796e-05	0.006305395	0.01495705	3.114501e-05	0.0027787867	0.017102797	0.5335685	0.030343184	0.2793308	0.11554344
v	1.5298114e-09	3.8337407e-07	2.6099933e-06	4.5030905e-07	0.00012092997	0.0023647912	0.020843212	0.13955775	0.41491663	0.42219323
à	6.112844e-05	2.6187245e-05	3.9827355e-06	4.696957e-07	0.00036675076	0.013311461	0.3429886	0.18789211	0.4086376	0.046711694
l	5.5529046e-08	9.631653e-06	5.8793844e-06	1.3474907e-05	7.600674e-05	0.0005763311	0.0013338587	0.07639441	0.8260477	0.09554262
o	1.1397103e-06	0.00041654715	8.463318e-05	8.278848e-05	0.009986546	0.015154762	0.29883707	0.028394254	0.42605868	0.22098361
n	5.3299747e-11	1.6351867e-08	8.400801e-08	4.3373387e-08	1.30806775e-05	0.0001273921	0.00093036034	0.0065158475	0.25435802	0.7380551
t	4.2574175e-06	1.3929585e-05	2.538747e-05	9.622946e-08	2.6371215e-05	0.00029190106	0.009897608	0.055907827	0.314111	0.6197216
a	9.968435e-07	1.2047938e-05	6.585788e-05	1.4867005e-07	7.390378e-05	0.00047713658	0.011840589	0.012017031	0.19417676	0.78133553
</S>	2.2992089e-10	2.5893561e-08	2.1626927e-07	2.088084e-08	1.4767191e-06	2.7773314e-05	0.00051588326	0.055603903	0.11860541	0.82524526
