 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.9023316	0.013782099	0.0006096267	0.001642338	0.00012622541	0.00083030923	0.00024907733	0.0007616455	0.00077370054	0.00092819403	0.0055349013	0.07243036
j	0.2200063	0.7637673	0.008290101	0.006743086	0.00015878127	0.0009251561	2.4624806e-05	4.7127824e-06	2.488699e-06	2.0903923e-05	5.5788256e-05	8.7488286e-07
i	0.047077823	0.097719245	0.040047683	0.32612145	0.018268818	0.05209396	0.018259522	0.011827868	0.037767798	0.063713685	0.26500165	0.022100477
n	0.0010989981	0.90177125	0.09435744	0.0024038574	0.0001945388	0.00015685751	8.569338e-06	5.0459164e-07	4.4646356e-07	3.9806528e-06	3.4720035e-06	1.4537784e-07
è	0.575282	0.41441005	0.010113445	0.0001251839	3.5166046e-05	1.764451e-05	4.1189346e-06	6.0404477e-07	2.1777144e-06	5.532176e-06	3.3837646e-06	6.489824e-07
k	0.003065575	0.9405123	0.05351189	0.0025367665	0.00017195077	0.000102819955	2.1720194e-05	2.7908702e-05	4.0858e-06	9.453406e-06	2.1568416e-05	1.3934596e-05
a	0.34041837	0.5835583	0.022577262	0.0011397786	0.000371093	0.00024619652	7.291001e-05	8.399e-05	0.00017222686	0.00040811417	0.0017921207	0.04915961
t	4.2135684e-06	0.16576551	0.81637746	0.015329787	0.0020523637	0.00036799835	6.3598214e-05	1.1878973e-05	3.0677966e-06	7.987336e-06	7.960189e-06	8.276307e-06
è	0.00053233287	0.15662564	0.82700866	0.010356213	0.004604933	0.00051054393	0.00024149574	8.720623e-06	7.0429494e-05	2.517754e-05	6.030169e-06	9.752356e-06
l	7.1969856e-07	0.025627445	0.8200919	0.14837149	0.0044279853	0.0007153746	0.00017118185	0.00034002465	2.3682067e-05	4.157506e-05	9.99846e-05	8.852157e-05
i	0.022564787	0.55219376	0.19353124	0.01581848	0.0011245848	0.00047050943	7.804933e-05	0.00016954962	0.00010971539	0.00015477692	0.0008376926	0.2129468
n	5.0810818e-09	6.898926e-05	0.41152695	0.5327327	0.049355686	0.0054263715	0.0007236432	5.5321518e-05	2.0096177e-05	3.386868e-05	1.9930054e-05	3.6433124e-05
a	5.909495e-05	0.0058737886	0.8348648	0.13360812	0.022942323	0.001551897	0.0005171293	0.0002538049	0.00015838673	8.69237e-05	4.9575076e-05	3.4169258e-05
p	6.9539155e-08	3.4538043e-05	0.06666043	0.5758942	0.29628947	0.053499904	0.005566495	0.0011765809	0.00016761463	0.0003586578	0.00016232155	0.00018980661
u	2.300084e-05	0.0016956644	0.014277	0.8264758	0.03278067	0.04127251	0.005923044	0.0040130923	0.008326851	0.014026686	0.04895304	0.002232653
l	6.037191e-09	3.6047724e-05	0.05918529	0.36143133	0.5087842	0.06470859	0.005229201	0.00022837715	6.791398e-05	0.00012901348	8.6467975e-05	0.00011353836
i	0.0010675422	0.012457046	0.06675424	0.7162122	0.13807556	0.04501477	0.0051942216	0.0011002271	0.0028091266	0.004634093	0.0059518544	0.0007292343
z	2.256174e-09	5.57071e-06	0.014939989	0.2624966	0.6475762	0.068339095	0.0062192725	0.00023930987	5.753716e-05	5.4472697e-05	3.2948363e-05	3.89457e-05
z	0.00078230316	0.0051241177	0.036125496	0.4947018	0.33752483	0.101878524	0.010605092	0.0015256004	0.0030083514	0.0045914534	0.003940418	0.00019193848
è	0.5864936	0.2248311	0.07227353	0.03603155	0.049045812	0.023571758	0.0022542463	0.00029967845	0.0005379022	0.00029199375	0.00035740974	0.0040113763
s	2.3436026e-08	2.2920212e-05	0.0038534498	0.40628505	0.4913706	0.07703791	0.012293059	0.008192821	0.00036004643	0.00013913226	0.00027101816	0.00017402424
s	2.9532608e-05	0.00022693253	0.0026369023	0.43644452	0.25841632	0.22167088	0.027649235	0.013238677	0.008319897	0.00094689056	0.0018957119	0.028524589
i	1.4159048e-05	2.32538e-05	0.00018350127	0.07842302	0.080766596	0.7961182	0.03164003	0.00046538684	0.0039325817	0.0014221423	0.0006613818	0.0063497713
o	1.07542836e-10	1.671532e-09	2.2199317e-06	0.0010947487	0.19513653	0.59757894	0.20105492	0.0022839261	0.0018912902	0.0007462605	6.4813634e-05	0.00014632274
s	2.063505e-08	1.4995312e-07	1.9056177e-05	0.0015001107	0.3108419	0.4613692	0.19741757	0.024527155	0.0020116607	0.0019066767	0.00017875376	0.0002277725
p	3.321729e-05	7.824055e-06	0.0003347373	0.007290565	0.51582956	0.32562545	0.12539354	0.0077335886	0.012042192	0.00443142	0.001036389	0.00024155424
i	0.36264494	0.3144642	0.056498133	0.032552917	0.047973044	0.124429174	0.029258354	0.005951938	0.009869771	0.002958631	0.0033754774	0.010023495
t	5.7366273e-10	4.0734566e-08	2.5541744e-05	0.0013997958	0.22255026	0.4525438	0.31855315	0.0021215004	0.0019843946	0.0005973945	9.999682e-05	0.00012408245
i	7.437082e-06	2.2990782e-06	9.70459e-05	0.000854913	0.12418133	0.5363281	0.32173914	0.0006636629	0.011068449	0.004638658	0.00027686649	0.00014208547
k	2.7101619e-08	7.900349e-08	5.3419394e-06	4.6256275e-05	0.02503847	0.13362016	0.6666415	0.10864335	0.035511747	0.028768891	0.0010654158	0.0006588588
u	0.00071448553	6.933738e-05	3.6189154e-05	0.0038801902	0.028808545	0.26385808	0.22951919	0.16611777	0.12359443	0.08900393	0.09254812	0.0018497639
à	1.1332084e-09	1.2742641e-08	5.5835512e-06	0.00012640789	0.023054082	0.078433305	0.6962192	0.063976005	0.08937237	0.041801047	0.004769092	0.0022429456
i	1.975216e-08	8.491325e-08	2.9474197e-06	2.4264118e-05	0.0026758567	0.014879893	0.20251103	0.7161132	0.041496787	0.015291219	0.0060061575	0.0009985148
m	1.1605247e-08	2.6087461e-08	1.0445036e-06	4.1443745e-06	0.00084816344	0.008932461	0.25890663	0.32337323	0.19903295	0.19252348	0.012034266	0.004343574
è	9.075721e-05	5.990239e-06	2.1975784e-06	0.00037451976	0.0029691968	0.052298184	0.14568685	0.25938463	0.3816908	0.0902299	0.06588059	0.0013865031
r	2.6061729e-08	8.644784e-07	1.3955941e-05	4.459866e-05	0.0007949823	0.0048666582	0.16688618	0.5705023	0.18903433	0.022967566	0.036488004	0.008400524
i	1.0900925e-05	1.40711445e-05	1.0619127e-05	3.530603e-05	0.00041367533	0.017356724	0.12751819	0.45716602	0.3649199	0.0109371785	0.012034005	0.009583422
n	1.437124e-10	5.965195e-10	5.232259e-08	6.084389e-07	3.5195044e-05	0.001441108	0.07097672	0.060120624	0.37780532	0.2758191	0.14421928	0.069582
a	0.00025111347	2.1213475e-06	1.0345694e-06	7.717622e-07	4.5542616e-05	0.0006679899	0.026051382	0.09239737	0.5271632	0.2716967	0.06873038	0.012992411
s	2.914257e-09	1.0082902e-08	3.584594e-07	1.0796413e-06	4.481991e-05	0.00023784082	0.010180551	0.06954013	0.21235733	0.42527094	0.20555955	0.07680738
