 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.99642086	0.00057484134	5.629082e-06	2.2546064e-07	1.3868196e-06	0.00013505339	7.9728256e-05	0.00023259126	0.0025496415
f	0.9978668	0.001893668	0.000117013085	1.6160013e-07	1.2364078e-06	9.981903e-05	1.9477942e-05	1.9512943e-06	5.1550703e-08
è	0.9933918	0.00035974116	6.873003e-05	2.1458049e-05	2.5088124e-05	0.004117475	0.00057838415	0.0013262507	0.00011111177
n	0.95916164	0.040807214	2.8234817e-05	6.9875574e-07	1.1421466e-06	4.7930894e-07	3.689988e-07	1.0439363e-07	1.3205593e-07
e	0.65410686	0.31254366	0.002795448	0.00017514025	0.00049107906	0.0021893857	0.0018136653	0.00237201	0.02351269
t	0.00013323282	0.9575558	0.04196237	9.9029676e-05	0.000115968156	6.3904714e-05	5.4586108e-05	7.0826627e-06	8.0045575e-06
e	6.5965505e-05	0.8468064	0.1499026	0.00013930022	0.0014954647	0.00068363623	0.0008373323	5.726708e-05	1.21422945e-05
k	3.6507483e-06	0.16623776	0.81794035	0.012351519	0.0024034192	0.0003380568	0.0005013015	0.00010363248	0.0001204392
a	0.43928382	0.0059706	0.010668688	0.008369715	0.003936631	0.18567504	0.10418623	0.2268459	0.015063382
o	1.1271082e-07	0.013582026	0.9111161	0.055784	0.016260581	0.0013265456	0.0014206256	0.0002164017	0.00029347782
l	5.4850817e-09	0.0017299302	0.9655141	0.02381035	0.007478328	0.00061996834	0.0006551878	9.1188915e-05	0.00010108565
à	0.022220843	0.0056878515	0.04923066	0.035339717	0.01810913	0.30338478	0.3056179	0.25861984	0.0017893668
d	1.5595216e-06	0.00080406363	0.02415656	0.80605805	0.16333218	0.0028598025	0.001961263	0.0005009803	0.00032544197
r	0.000602665	0.012408905	0.040469494	0.003947857	0.031517968	0.6204558	0.07206493	0.02257002	0.19596241
o	4.047597e-06	0.007950225	0.015324988	0.0030307285	0.022683198	0.37694404	0.1878303	0.12052273	0.26570976
m	2.220263e-10	1.944618e-05	0.027394304	0.034775924	0.051456302	0.08646145	0.6418903	0.08940251	0.06859979
b	1.9293936e-06	7.223957e-06	0.0010551219	0.0026217652	0.0052793897	0.7894262	0.12678833	0.06622558	0.008594368
ì	0.000209013	0.027379757	0.033599507	5.652545e-06	0.0004735823	0.87506145	0.05572438	0.0025832227	0.004963315
k	3.9989126e-07	0.0005944381	0.0019078957	0.14795685	0.33629584	0.10598617	0.31038243	0.066377684	0.030498214
e	2.3862192e-05	0.00051765493	0.0008340186	0.00013154055	0.0038231413	0.7225633	0.20806141	0.021797132	0.042247944
a	1.7561154e-11	1.7096504e-07	4.4307508e-05	5.0602208e-05	0.0003430272	0.010579912	0.61248714	0.28851032	0.0879845
p	2.867678e-10	2.08876e-05	0.000112126116	0.00010742407	0.0027706828	0.020521807	0.6508806	0.15626535	0.16932122
ò	2.5617023e-06	3.261296e-07	3.9252977e-06	2.0136536e-05	9.276703e-05	0.39864853	0.16414018	0.4209578	0.01613374
t	4.557002e-08	1.9637975e-05	7.8297606e-05	0.0016497029	0.003833266	0.012213418	0.3682679	0.5833275	0.030610174
t	3.1023115e-10	3.2555915e-06	2.3353728e-05	1.2720437e-05	0.00025456696	0.033662584	0.3919494	0.3550769	0.21901727
u	5.7273923e-09	5.551839e-06	1.9468382e-05	1.0190663e-07	1.975554e-06	0.008228851	0.11677272	0.25530952	0.61966175
</S>	6.073683e-11	2.1606732e-07	2.594877e-06	3.7659672e-07	4.584987e-06	0.00014907862	0.027750568	0.22919911	0.74289346
