 	avete	cucinato	le	verdure	</S>
è	0.85770535	0.022901978	0.019146154	0.00034896325	0.099897504
c	0.99920017	0.00079975615	9.9238946e-08	7.556942e-13	4.770904e-10
h	0.7502929	0.1028879	0.14481303	0.0003129245	0.0016931903
e	0.4038633	0.49058506	0.0942585	0.00332408	0.007968982
t	0.23475185	0.69408333	0.055778023	8.408626e-07	0.015385913
e	0.02419578	0.61637455	0.35879144	6.161699e-07	0.0006376186
m	0.00018442546	0.75849056	0.19422755	0.0005936669	0.046503827
a	0.013149554	0.4324686	0.5394583	0.0022037535	0.012719901
r	1.1656054e-05	0.1680922	0.65048724	0.0042874077	0.17712152
à	0.020636436	0.46654084	0.5118813	0.0003463699	0.00059509993
t	0.00031066567	0.24317561	0.43030366	0.14960861	0.17660141
a	0.0005439005	0.067315705	0.77490044	0.1131426	0.04409743
t	2.3568319e-08	0.0005060919	0.15314497	0.037319567	0.8090293
a	8.108699e-06	0.008453883	0.9832008	0.0037641388	0.0045731715
l	3.761625e-09	4.055632e-05	0.048536018	0.03269151	0.91873187
à	0.039361514	0.07816066	0.8796094	0.0015728644	0.0012955401
c	1.1579124e-05	0.0014697764	0.02214365	0.8943504	0.08202463
h	0.7197434	0.15141973	0.12539345	2.1829348e-05	0.0034215956
a	0.00010346203	0.0039581344	0.9608398	6.688323e-05	0.035031714
n	9.022954e-09	1.2441628e-05	0.022292562	0.3406675	0.63702756
a	0.00049403106	0.0023519539	0.49236652	0.26336268	0.24142481
</S>	4.7462985e-09	1.2326999e-06	0.00028667666	0.020068599	0.9796435
