 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9951958	0.00027539625	8.974002e-07	7.487095e-06	3.1632124e-05	4.689542e-06	1.6458777e-08	1.2155397e-05	2.124456e-07	7.926443e-05	6.609906e-07	3.0037606e-06	0.00010316875	0.00033461407	5.3517986e-05	8.707948e-08	0.0038974788
ò	0.983639	0.00539113	0.0015440774	0.0021602074	0.0014851519	0.00061716547	0.0015084951	0.00029837782	0.0021647478	2.7769427e-05	8.0876205e-05	0.00032580088	0.00019335307	3.6328584e-05	0.0005050258	1.6356033e-05	6.199932e-06
t	0.99926716	0.00073214964	4.9391804e-08	5.910354e-08	1.7792543e-07	3.036562e-09	2.2104901e-11	1.6812345e-08	2.5396393e-10	1.587501e-08	4.315993e-11	1.9463364e-10	9.555535e-09	4.6379398e-08	3.7561816e-09	5.009751e-12	3.2270225e-07
t	0.9992041	0.00025201184	1.8676623e-05	1.443471e-05	6.521241e-06	1.6864019e-06	1.6872056e-05	7.3138744e-07	1.813992e-05	3.8945885e-07	1.455633e-07	8.591353e-07	2.1529784e-06	2.8464588e-06	4.495961e-06	1.6561355e-08	0.0004560108
e	0.99992645	6.5842814e-06	2.625869e-06	7.095e-06	2.5089164e-06	7.4760356e-07	1.1040802e-05	1.2675845e-07	3.041511e-05	2.3688225e-08	3.7406174e-08	6.970967e-08	5.1909957e-08	2.8414702e-08	3.2940187e-07	3.5423928e-10	1.1933445e-05
o	0.010651516	0.98871744	8.426034e-05	0.00011574356	0.0003682373	8.922215e-06	1.4729427e-08	2.9470095e-05	3.978943e-07	6.522529e-06	4.1454296e-08	1.2284764e-07	2.8898287e-06	4.2050087e-06	2.2715408e-06	6.229362e-10	7.973011e-06
G	6.283066e-05	0.99925786	0.0006150002	2.6283396e-05	2.838297e-05	2.635884e-06	5.163175e-07	4.2416905e-06	1.4808561e-06	1.8441042e-07	4.684483e-08	5.561009e-08	1.0463909e-07	5.576644e-08	1.2776295e-07	2.1978888e-09	3.2296693e-08
i	0.3487708	0.20351076	0.039789263	0.027081357	0.041098613	0.0130120125	0.02078082	0.015834639	0.007652403	0.02513002	0.0037342675	0.010351997	0.065267205	0.111774914	0.056140263	0.0010285152	0.009042195
u	1.1695988e-05	0.993454	0.0042460207	0.0013355518	0.0007802608	5.1798153e-05	2.3574564e-06	8.620607e-05	1.7920127e-05	2.5044162e-06	1.0631757e-06	1.4500077e-06	1.9642116e-06	1.0942581e-06	3.7295454e-06	9.3529714e-08	2.3982857e-06
v	1.6711007e-07	0.99022347	0.008929575	0.0004922722	0.00023126062	2.6552887e-05	3.003971e-05	2.7032735e-05	3.712396e-05	6.9621825e-07	5.829105e-07	3.1271017e-07	2.4635187e-07	1.2296907e-07	3.8797046e-07	2.6579476e-08	1.0420636e-07
