 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.67261976	0.006330354	0.008642829	0.0021014235	0.010969246	0.02132028	0.00092595397	0.27709013
s	0.6702434	0.16289617	0.16584902	0.00078860845	9.17863e-05	0.00012541775	2.650187e-07	5.2910464e-06
ò	0.78686994	0.14232124	0.06509218	0.0018905168	0.0006814361	0.0029828113	3.3807366e-05	0.00012793005
z	0.7383493	0.25902325	0.0024937438	5.056566e-05	2.7231032e-05	1.957879e-05	1.2766767e-06	3.504268e-05
i	0.016751451	0.5816354	0.013209367	0.00041222043	0.00030737979	0.0020988835	0.00027238354	0.38531286
m	0.0010390712	0.8805231	0.11743404	0.0007557083	8.9830944e-05	3.20336e-05	4.446411e-07	0.00012581339
i	0.00018377622	0.16851719	0.770286	0.017732698	0.0062838513	0.025534028	0.0024434142	0.009019049
m	6.504816e-05	0.1048494	0.8789769	0.014365463	0.0007456123	0.00018527334	9.496372e-06	0.0008027888
i	0.00023142458	0.022322798	0.95325017	0.0153849255	0.0017407297	0.005292287	0.0005976085	0.0011800459
l	2.0158153e-05	0.0077967676	0.8883684	0.097791195	0.0035254785	0.000558011	4.6025132e-05	0.0018939218
ì	0.0019757245	0.020307427	0.90965194	0.051668566	0.0040250192	0.010249079	0.0012308076	0.0008914346
s	0.00016990787	0.019974934	0.39466697	0.47906718	0.062846534	0.018994834	0.009255447	0.015024251
i	0.00024164491	0.0063319965	0.4306848	0.1860904	0.06812674	0.05794914	0.06378883	0.18678647
a	5.6489817e-09	3.8780627e-07	0.036637437	0.8672325	0.089202	0.0020522086	0.0008145224	0.004060946
t	1.0060489e-06	4.844769e-06	0.007924784	0.88556385	0.0957868	0.0004952712	0.0021539116	0.008069593
s	8.031426e-05	1.2863277e-05	0.016294938	0.8264889	0.11346057	0.009939531	0.032663774	0.0010590352
è	0.06805823	0.0042201933	0.07655332	0.18771309	0.22971177	0.109830245	0.11408965	0.20982352
t	5.0369346e-07	8.936102e-06	0.0013726343	0.4298787	0.5182655	0.03224181	0.01372639	0.0045054792
ù	3.729812e-06	7.0584827e-07	0.0005758651	0.16019745	0.48459074	0.079239324	0.2420927	0.033299416
o	8.961802e-08	9.880293e-07	6.699012e-05	0.018138235	0.60117465	0.14674856	0.18524723	0.04862333
m	3.1412918e-07	3.3752153e-07	3.645603e-05	0.028427819	0.6573574	0.03707022	0.16508982	0.11201766
e	2.2047325e-06	2.2090428e-06	0.0006704486	0.027061002	0.31820875	0.49553034	0.14038396	0.018141119
t	1.06648885e-08	1.6146823e-08	3.1193988e-05	0.0035435145	0.13548303	0.27098414	0.3001385	0.28981957
i	0.0001288848	1.8527854e-07	1.6769405e-05	0.002733329	0.08540056	0.17366233	0.71132445	0.026733482
n	1.0455205e-08	1.1811468e-08	3.1991826e-06	0.0006582995	0.014853894	0.036301345	0.74162704	0.20655619
A	0.0004152391	1.3509191e-06	1.22936735e-05	0.0008656683	0.0066414815	0.07195957	0.917378	0.0027264515
n	2.4152298e-06	4.5826932e-06	1.2978695e-05	0.0002824273	0.004384165	0.107785374	0.83615834	0.051369715
n	2.5258916e-05	1.8047998e-05	4.7774003e-05	0.00026915903	0.021599833	0.7858153	0.18265603	0.009568603
a	8.224919e-05	1.6436154e-06	4.6941022e-05	0.000256578	0.017478101	0.4256644	0.2978964	0.2585738
</S>	3.2654028e-09	1.1000264e-09	3.430311e-07	4.659503e-06	0.00026464387	0.0028283142	0.23992857	0.7569734
