 	le	canzone	si	scrivono	alla	notte	</S>
a	0.70941246	0.0040576635	0.00015089037	0.00068816793	0.0039682686	0.019762233	0.26196033
t	0.96674037	0.03129478	0.0006472036	0.00017542539	0.0009962239	0.0001417301	4.3996115e-06
r	0.9863123	0.01274212	0.00083013886	3.3650518e-05	6.980806e-05	1.0128164e-05	1.8860637e-06
a	0.9989359	0.00050240784	0.00020863375	6.2953827e-06	0.00011429178	3.2018892e-05	0.00020037113
ù	0.011145227	0.8161756	0.16787675	0.0014548077	0.0028053976	0.00021462057	0.00032758972
d	6.3613865e-05	0.9026957	0.08811115	0.008798124	0.0002004319	8.590465e-05	4.4983284e-05
i	0.11431396	0.060010523	0.080593854	0.058955353	0.1445126	0.30274937	0.23886433
a	3.816514e-06	0.044663705	0.82441556	0.0753414	0.042051043	0.0029256372	0.010598807
g	7.5382763e-06	0.021890312	0.7427075	0.08404777	0.12707978	0.0058658714	0.0184012
r	0.000773895	0.013522073	0.00857309	0.13527952	0.22706573	0.5783553	0.036430385
à	0.041095253	0.029870799	0.10619432	0.2640609	0.095177375	0.12657392	0.3370274
f	7.1016643e-07	0.0062408713	0.029020244	0.9400062	0.013340778	0.008216304	0.0031749604
u	0.0021337164	0.0013242917	0.0089759	0.19512542	0.08797254	0.070218675	0.6342495
t	5.282588e-09	4.6997607e-06	0.0009956167	0.013682785	0.8775551	0.054562733	0.053199053
t	4.7726604e-05	4.3817886e-06	0.00040044676	0.0010772618	0.91136616	0.032799702	0.054304287
e	6.550986e-05	3.251406e-05	0.00015092314	0.0026440185	0.765999	0.13451906	0.09658895
t	3.212647e-08	2.3512523e-06	0.00034900004	0.0011888865	0.46376422	0.16475011	0.3699454
s	3.9149258e-05	3.626522e-06	0.000253758	0.00052113016	0.7917138	0.18116866	0.026299827
e	0.00042690575	0.00034113656	0.0010879693	0.0015501402	0.39293995	0.4040211	0.19963276
n	1.9992063e-08	8.239424e-07	7.232509e-05	0.000117106945	0.18772268	0.43063703	0.38144997
ì	0.0003720814	2.3025315e-05	0.00022547634	0.00016066896	0.10016845	0.86149806	0.037552256
t	1.6267004e-08	3.1727486e-05	0.00010717896	0.00033293545	0.002381396	0.90082884	0.09631795
t	1.0223613e-07	7.4227614e-07	5.299628e-06	6.307882e-05	0.056276195	0.8329114	0.11074315
a	1.1485485e-05	3.6933927e-06	1.1928672e-05	3.5737707e-05	0.11319402	0.47718745	0.40955573
</S>	4.0998502e-09	1.7436657e-08	1.1655319e-06	2.623196e-07	0.0012949739	0.078670606	0.9200329
