 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.8946586	0.028356472	0.0001616847	0.00012477189	0.000107327694	0.0028195784	0.0052259127	0.06854565
v	0.91425234	0.08350956	0.0019023939	0.00011925143	3.6949416e-05	0.00015135006	2.8043069e-05	1.8334563e-07
ò	0.72859496	0.20694566	0.0100114755	0.0053971456	0.0015719492	0.019157888	0.0262954	0.002025535
s	0.061780453	0.90929943	0.025695756	0.0029921948	0.00016159294	3.6089456e-05	1.6751574e-05	1.7781167e-05
t	0.001207232	0.9359329	0.021113718	0.002145565	0.00058759336	0.005752027	0.0036296544	0.029631414
i	3.685711e-08	0.99604946	0.0014485952	1.35991395e-05	1.6373177e-06	2.8030658e-05	1.6428836e-05	0.0024422081
z	4.2714955e-06	0.28366268	0.70152676	0.012620041	0.0007479672	0.00076349283	0.00032163181	0.00035312338
o	2.8376142e-05	0.015897894	0.16336477	0.12059361	0.020690974	0.14376108	0.4385588	0.09710446
ì	7.8169265e-08	0.007341773	0.66710234	0.30539405	0.016083615	0.0024392328	0.00067598757	0.000962845
m	1.3448093e-07	0.00076321355	0.18932272	0.6499202	0.15635392	0.002014105	0.0009059376	0.0007197251
m	7.113147e-07	0.02983819	0.17282687	0.19473095	0.16518222	0.203043	0.04475666	0.18962148
u	5.0331996e-09	0.105450444	0.0335014	0.033768296	0.01766221	0.32843366	0.022265585	0.45891845
ì	4.983499e-10	2.9377969e-05	0.014540492	0.35076785	0.45417476	0.13703261	0.018460242	0.024994725
m	1.27595765e-08	2.586285e-05	0.005790717	0.2181551	0.738182	0.022390045	0.009501291	0.0059550344
e	3.7289496e-08	0.00032639917	0.008280479	0.09647228	0.41173244	0.387925	0.027846871	0.06741651
p	3.8946724e-11	1.308565e-06	9.902835e-05	0.0023074076	0.059230432	0.80629355	0.08073038	0.051337913
à	6.936162e-08	2.3041432e-05	0.00010185998	0.0034811504	0.05435584	0.8013174	0.124150395	0.016570328
n	9.7837916e-09	3.1071737e-05	0.0007324603	0.021843277	0.192541	0.67576486	0.05727544	0.051811874
t	1.5855543e-10	2.4352887e-05	6.004076e-05	0.0014190568	0.02355263	0.88337576	0.037120614	0.054447576
a	1.1934137e-10	5.9038506e-05	1.46845405e-05	4.420026e-05	0.0009961096	0.73007405	0.09773967	0.17107232
p	3.536754e-11	2.9969965e-07	1.1281664e-06	3.4334741e-06	0.00013383378	0.13674493	0.5585784	0.30453804
o	8.986596e-09	1.1041312e-06	4.9051937e-06	7.5844226e-05	0.0029436806	0.59664845	0.39061978	0.009706168
l	3.1418385e-11	1.2399678e-07	3.7172974e-06	5.7700995e-06	0.00015168641	0.14184947	0.708348	0.14964132
e	1.239996e-07	8.542711e-06	1.3461353e-05	6.544245e-05	0.0021680205	0.8157552	0.18072087	0.001268332
m	7.367675e-11	2.334162e-07	5.0523386e-06	4.6695577e-06	8.029581e-05	0.10154831	0.75712305	0.14123833
i	6.194558e-08	3.167438e-05	2.2174661e-05	1.858255e-05	0.0004626324	0.7902734	0.20815769	0.0010337388
m	4.6424604e-11	1.5893576e-07	2.6918274e-06	1.3880477e-06	1.5684625e-05	0.0282347	0.71641773	0.2553276
m	1.2483483e-07	3.4518103e-05	1.9442801e-05	1.2629178e-05	0.00023517874	0.4758579	0.5218525	0.0019876808
è	3.0940987e-06	0.37207648	0.002039227	0.00011495571	0.00043545032	0.38744295	0.23553744	0.0023503413
n	4.5561844e-08	0.00011112244	0.00053366297	0.0006715792	0.001263061	0.13366643	0.6281629	0.23559119
a	6.0442845e-11	1.7159071e-05	1.8708864e-05	1.6606495e-05	7.570467e-05	0.1702714	0.66245186	0.1671485
</S>	5.01432e-12	1.8613049e-08	2.981866e-08	9.67498e-09	4.8044978e-08	0.0002533911	0.2513486	0.74839795
