 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.7816749	0.007391516	0.0012575479	0.0024724135	0.0006036506	0.0016063831	0.008561203	0.024883278	8.36423e-05	0.17146541
t	0.24683644	0.7490978	0.001798904	0.0019933311	0.00021863436	1.9481206e-05	2.9038154e-05	5.8678565e-06	4.5254653e-09	4.619042e-07
e	0.9465177	0.053197008	0.00022137997	5.821646e-05	4.0110863e-06	6.9767805e-07	4.2044022e-07	3.971767e-07	1.010966e-08	8.6310905e-08
l	0.003967038	0.98717916	0.0063774954	0.002215852	0.00022931989	1.6007238e-05	8.353821e-06	2.6850867e-06	1.5199973e-07	3.992702e-06
ì	0.6318081	0.044151187	0.065383986	0.065133415	0.0071978085	0.020703096	0.04131202	0.12211449	0.0001376074	0.00205838
s	0.0032359676	0.67159414	0.32003793	0.003894601	0.00037111007	0.0003173516	0.00023293014	9.586328e-05	5.1000952e-05	0.0001690859
i	0.011935751	0.71632475	0.07095583	0.013832541	0.00034336053	0.006756481	0.013548757	0.04312277	0.00060312846	0.122576706
n	2.0738536e-07	0.39859655	0.53718626	0.05634745	0.007387125	0.00014783804	5.5833603e-05	3.777667e-05	1.3703755e-05	0.00022729069
a	0.00012643263	0.7970084	0.18259516	0.019116903	0.0006767903	0.00023739059	9.4351475e-05	5.1459014e-05	6.628283e-05	2.6811682e-05
m	1.6240709e-07	0.029288813	0.85288775	0.08606668	0.03027925	0.00046915826	0.00024308696	0.00012041256	0.000112218215	0.00053249893
ì	0.00012388107	0.020460574	0.7122887	0.091136344	0.005089313	0.022067208	0.044511143	0.10264902	0.0003897349	0.0012840756
n	1.318028e-06	0.0016687643	0.95941836	0.03649741	0.0007129264	0.0008235123	0.0004290348	0.00011689215	0.000121083285	0.00021075933
i	2.4036488e-05	0.020286512	0.3127045	0.39213452	0.005258548	0.042600904	0.03948751	0.103354335	0.006341982	0.07780711
p	1.4592653e-10	1.4047419e-05	0.027072078	0.74097353	0.22966333	0.0010672644	0.00043356296	0.00010680645	0.00012982135	0.00053951173
à	1.8624192e-05	0.0007010997	0.32777688	0.40618974	0.01894332	0.04888522	0.06576518	0.12518314	0.0010377221	0.005499068
n	2.9845745e-07	0.00030116414	0.20554541	0.73025817	0.017182054	0.032176774	0.009343066	0.0013725659	0.002163253	0.0016572988
t	3.4410715e-07	0.00042604306	0.013289479	0.7820726	0.016876146	0.0344471	0.023060331	0.095655456	0.002273552	0.031898905
a	8.9155286e-08	0.00036119157	0.00035167186	0.6366173	0.27735454	0.00250684	0.0010672874	0.040405657	6.932236e-05	0.04126605
l	8.629251e-11	2.0773068e-07	2.9785715e-05	0.062328365	0.9253839	0.0042572143	0.0030028753	0.0002890883	0.00086831924	0.0038402118
e	3.402141e-06	2.8147359e-05	0.011046269	0.1815608	0.058117654	0.17670028	0.20247078	0.35245895	0.0047922186	0.01282153
t	2.241618e-10	3.1895631e-06	0.00027444432	0.1315606	0.61097866	0.21433423	0.01761545	0.004481651	0.0014634233	0.019288361
t	1.0956333e-06	0.00010743968	0.00015177095	0.27187046	0.5694739	0.10746569	0.0064713587	0.036400657	0.002047808	0.0060098027
ò	1.2523518e-05	0.007697155	0.0004900769	0.0947489	0.6636261	0.096028596	0.021910626	0.06905107	0.0016554695	0.04477949
m	4.614929e-09	6.8401596e-07	5.6332687e-05	0.010952531	0.15492961	0.49554807	0.29735777	0.010527197	0.013648453	0.016979361
i	9.847023e-06	0.0005323867	0.00034306073	0.08036018	0.051911443	0.30752838	0.39313868	0.14052764	0.00068884133	0.024959546
f	9.01034e-11	1.3811507e-07	7.3794365e-07	0.00079743844	0.089006476	0.29599458	0.32921597	0.07783762	0.0062390827	0.20090789
à	2.8177206e-05	1.357532e-05	1.2495132e-05	0.0016207558	0.005008426	0.2890891	0.5073078	0.1919355	0.0015259461	0.0034581497
i	4.7861253e-08	4.9069553e-05	9.636449e-05	0.0010741798	0.00210208	0.39768022	0.43160173	0.10578558	0.006166196	0.055444546
t	6.1890093e-10	1.6234091e-07	1.4560169e-07	3.682899e-05	0.012767124	0.018345978	0.18030804	0.045736615	0.008833384	0.7339718
o	7.876526e-06	1.8771074e-05	4.0451238e-07	0.00030599264	0.008477995	0.06748738	0.08672545	0.69748396	0.00987536	0.12961686
v	5.8727867e-10	3.3654572e-08	1.780359e-07	1.036449e-05	0.00019271112	0.0020085028	0.1124065	0.07045531	0.48624972	0.32867667
r	1.8596867e-05	1.051535e-05	1.0754679e-05	0.00032137978	0.00030774175	0.07056774	0.56704354	0.3547495	0.0034340487	0.0035361943
à	2.61972e-05	0.002465498	4.1268297e-05	0.0014233916	0.0012687023	0.025407217	0.06761418	0.6889982	0.035188235	0.17756712
i	3.7420733e-08	1.1952346e-06	5.0655412e-06	2.0818949e-05	0.00039995814	0.055458833	0.68783146	0.12326347	0.028963909	0.104055226
</S>	1.1253064e-09	1.06544306e-07	3.9372026e-08	2.3977352e-06	0.00026568596	0.00061484636	0.025734626	0.03801364	0.020112855	0.9152557
