 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.3936011	0.013427622	0.00074419234	0.00012311361	0.00018911828	0.006200036	0.034937374	0.028861608	0.0012409962	0.5206748
d	0.81838536	0.17496382	0.0049699703	0.00020866773	0.00013656057	0.0010500086	0.00024906447	3.315012e-05	1.8758365e-07	3.2385642e-06
r	0.24802762	0.56150514	0.008119177	0.0029191822	0.0026127258	0.025153264	0.099201165	0.046278723	0.0013176835	0.0048653707
e	0.8443613	0.1544657	0.0008601624	0.00016668746	4.2886804e-05	3.1305073e-05	3.193539e-05	1.0456975e-05	4.8469093e-07	2.9148356e-05
f	0.018365977	0.8510016	0.08964198	0.039000932	0.0016278789	0.00027888632	4.680886e-05	9.3253975e-06	1.0662219e-06	2.5557427e-05
f	0.010247712	0.9400991	0.0088605685	0.002362683	0.00097561715	0.0076777544	0.021541802	0.00782534	0.0002264944	0.00018286257
ò	0.9175074	0.07019408	0.00085685385	0.00086582056	0.00014975417	9.2012466e-05	0.0003746794	0.00010901448	1.406426e-05	0.009836267
m	0.0003546089	0.8702564	0.089414075	0.029168166	0.009822547	0.00061712443	0.00014977716	6.038682e-05	1.8667224e-05	0.00013817739
m	7.313329e-06	0.4128469	0.049076766	0.02603969	0.03512704	0.012751606	0.018493926	0.008933455	0.0015856819	0.43513766
u	2.588872e-07	0.046032913	0.010654481	0.012214032	0.0034658834	0.008308142	0.002615858	0.0015145252	0.00025080214	0.91494316
e	2.3143835e-07	0.014007173	0.80140376	0.12078681	0.044989135	0.015285901	0.0013164815	0.00024015608	6.5495675e-05	0.0019048926
m	2.9463513e-07	0.00027371905	0.40170628	0.31731552	0.22173159	0.055637997	0.00094445725	0.00049139967	0.0002631797	0.0016355918
o	5.4106363e-06	0.0031857614	0.015934309	0.0075057023	0.05620003	0.35858306	0.3599643	0.16230302	0.018913683	0.017404726
m	1.06440446e-07	2.4285193e-05	0.020307641	0.18957889	0.657564	0.12527396	0.00495268	0.0004379566	0.00019993275	0.0016606692
a	8.6912376e-05	0.0009229051	0.005211071	0.005444842	0.15595224	0.65388286	0.13726732	0.03144103	0.0063373777	0.0034534105
i	4.6938418e-08	1.8209124e-06	0.0023174947	0.048562236	0.54528284	0.38154995	0.018350465	0.0012960332	0.0006117953	0.0020273493
g	7.6973976e-08	3.3236668e-07	0.00028226528	0.016137004	0.3060245	0.6520738	0.014668078	0.005238308	0.0033014857	0.0022741363
r	5.3796848e-05	7.746302e-05	0.0003474631	0.0004239035	0.008157329	0.40947372	0.4751324	0.096616544	0.007930806	0.0017865319
a	0.0021367306	0.00012221541	0.00191077	0.00788048	0.15776893	0.3089689	0.24545164	0.06504496	0.16151114	0.049204245
m	3.8363823e-09	5.195303e-08	0.00010290533	0.0020017545	0.029792098	0.7244301	0.19022317	0.035400797	0.00997349	0.008075711
m	0.00013089497	2.6393605e-05	0.00013914416	0.00021039226	0.01691874	0.5620084	0.3422705	0.063012615	0.0137466155	0.0015363875
è	0.058230475	0.0045030247	0.00780124	0.004220412	0.014220981	0.5353253	0.27418137	0.067976385	0.005168312	0.028372474
n	5.1389435e-07	5.6764593e-06	9.932145e-05	0.0005452426	0.023218328	0.28352487	0.51104665	0.10885206	0.0547958	0.017911617
a	1.4797387e-08	5.6952683e-07	7.940351e-06	2.498882e-05	0.00031495304	0.14874394	0.43075925	0.23054406	0.052687757	0.13691647
a	1.5433894e-10	8.3252033e-10	3.4346496e-07	2.319763e-06	7.272183e-06	0.0029472085	0.14740175	0.37940204	0.18617518	0.2840639
n	3.6137006e-08	4.2702045e-08	2.784745e-06	2.6683285e-05	0.00018207259	0.005619696	0.061742105	0.39417478	0.4343766	0.10387524
g	1.6527067e-05	2.0682675e-08	7.823241e-07	3.5169805e-06	9.586827e-05	0.002746558	0.07644498	0.33119187	0.5826868	0.0068131327
r	0.24949276	0.011578563	0.016026923	0.007149564	0.025342535	0.15611908	0.1174482	0.345237	0.038019072	0.033586293
à	1.9213003e-06	1.7128373e-06	7.648442e-05	0.00010316888	0.00018435848	0.007290199	0.18644616	0.31873545	0.29141808	0.19574253
m	7.5447474e-08	8.5681485e-08	1.7254978e-06	3.2378364e-06	1.595495e-05	0.000360192	0.03171004	0.49339697	0.36014995	0.11436179
m	2.3427997e-08	4.377891e-06	1.2890403e-05	1.220462e-05	4.6123845e-05	0.028239224	0.22882454	0.68196285	0.005597312	0.05530046
a	2.3698508e-09	1.2136599e-05	1.2203579e-05	1.8777491e-06	1.2027903e-06	0.00289584	0.08452387	0.46225068	0.0022054352	0.44809675
</S>	7.5273836e-11	2.6316432e-10	2.7004122e-08	3.8093827e-08	3.2165836e-08	2.9125138e-06	0.0007711464	0.035753988	0.07980236	0.8836695
