 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.16761701	0.22202533	0.092583634	0.0036254835	0.013929669	0.021207344	0.0026875918	0.4763239
p	0.060765978	0.7664523	0.16636023	0.0063902643	2.664322e-06	2.4683108e-05	2.2790097e-07	3.684089e-06
e	0.90409476	0.020366231	0.07290755	0.0007663295	0.00034377456	0.0010397936	0.00011961966	0.00036186885
t	0.0018171782	0.6363807	0.35174355	0.009800418	1.04856845e-05	8.005752e-06	4.018253e-06	0.00023566649
à	0.003506893	0.99085474	0.005544844	8.671762e-05	7.338358e-07	2.51503e-07	2.121825e-06	3.7740224e-06
c	0.001405085	0.023152443	0.96561897	0.0076097245	0.0005401849	0.00036161512	6.9958965e-05	0.001242036
i	0.03997294	0.8802591	0.004248663	0.0012263865	0.0015409049	0.0002526475	1.8803381e-05	0.072480544
a	4.2774836e-08	0.0028233752	0.9038675	0.089252256	0.00016903254	7.9333586e-05	9.1744216e-05	0.0037168264
k	8.464022e-09	0.0003321806	0.098827764	0.8943817	7.285813e-05	0.00022384214	0.0003908982	0.0057706973
è	0.007945212	0.0073609026	0.85992986	0.04725142	0.04200004	0.018201139	0.005933224	0.0113781905
c	2.2736365e-06	0.00011753609	0.8520659	0.10589296	0.023226777	0.0019818267	0.0012541738	0.015458472
c	0.01248278	0.9321652	0.018142914	0.003126152	0.0005921375	0.00025802368	1.0997e-05	0.033221815
i	0.00090089015	0.69058996	0.18957974	0.058114	0.008037963	0.018234026	0.00018905613	0.03435436
a	1.1787051e-09	1.7953957e-05	0.103100955	0.8663659	0.00748679	0.0005188158	0.00090321916	0.021606343
u	3.472829e-10	1.8874118e-06	0.0012839114	0.97494626	0.0009926442	0.0013423049	0.0019914913	0.019441474
s	1.3867592e-08	2.0459383e-05	0.0012188844	0.9093429	0.010057231	0.017559923	0.020752361	0.0410483
e	0.00012499445	0.0038103927	0.008984439	0.044287354	0.8692995	0.00871549	0.052603494	0.012174374
n	3.897824e-09	9.360976e-07	0.0027855407	0.06967393	0.72976404	0.04733103	0.038833782	0.11161077
d	9.401066e-05	0.001480182	0.0033591674	0.0037728173	0.93903416	0.016223755	0.03181248	0.0042234254
ì	0.045706294	0.36142418	0.020452986	0.004001579	0.5026462	0.014700422	0.005158731	0.045909654
n	1.2541757e-07	3.2733606e-06	0.0012539461	0.002629986	0.9628254	0.0119777685	0.009343806	0.011965683
n	1.2160909e-07	3.2977336e-05	0.00038452423	0.021075422	0.73616123	0.03431804	0.045221396	0.1628063
u	1.4933893e-07	0.00034574888	0.00012189845	0.03621917	0.2743767	0.010689254	0.05735474	0.62089235
n	2.4176678e-11	7.3541585e-08	1.48585e-07	0.0002782492	0.017122999	0.18369293	0.3950778	0.40382782
e	6.049754e-06	0.0002169491	1.08355125e-05	0.00040409234	0.491448	0.070211105	0.40741757	0.030285446
i	8.378636e-12	3.8983887e-09	4.6065372e-07	4.3834323e-05	0.002746299	0.08127794	0.8022537	0.11367775
g	1.2102531e-10	2.4340054e-08	5.861876e-07	1.9996729e-05	0.0030511823	0.2843898	0.65101075	0.06152763
e	0.000504929	0.00015577169	0.0016244452	0.001409544	0.36351633	0.5142644	0.10897246	0.00955206
n	6.0485346e-11	5.9710906e-08	4.3860846e-06	0.00021211177	0.01624335	0.018950462	0.57519644	0.3893932
i	0.00012886772	0.0012498719	3.361398e-05	0.00012224466	0.058096454	0.15470663	0.7648767	0.020785581
t	9.311853e-12	6.2136984e-09	1.03328034e-07	1.2568864e-05	0.00040468303	0.023875264	0.7392221	0.2364853
ò	6.2323444e-08	1.7931992e-06	4.529164e-07	7.7822415e-06	0.008032007	0.007680423	0.9736718	0.010605668
r	2.0235815e-05	7.16003e-05	0.0005313568	0.00014206764	0.0401968	0.31426737	0.37003332	0.2747373
i	2.7766478e-06	0.00022021135	9.421148e-05	5.5447596e-05	0.006829902	0.96062225	0.023254575	0.008920555
</S>	1.0576211e-11	8.9734975e-09	4.1431978e-08	1.5732023e-05	8.849826e-05	0.002227263	0.10571758	0.8919509
