 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.9272342	0.0003268675	8.385974e-05	4.6571862e-05	2.9080544e-05	0.00418321	0.00031524542	0.029553102	0.03822788
ù	0.99993944	3.559801e-05	2.9198814e-06	1.3250101e-06	2.8372978e-07	5.5886658e-06	5.009731e-07	1.41952805e-05	9.071464e-08
t	0.99999917	7.7232454e-07	5.901583e-10	1.2011676e-10	9.970606e-12	5.8169625e-10	1.3264121e-11	9.21671e-09	7.209123e-10
t	0.99702954	0.00036663277	9.7714015e-05	7.842699e-06	3.0582273e-06	6.476507e-05	1.5209953e-05	0.0016334715	0.000781657
o	0.99948287	0.00012733984	0.00015382882	1.654112e-05	2.1880398e-06	4.6964315e-06	6.3530715e-06	8.209815e-05	0.00012413228
t	0.98316664	0.01592093	0.00044486622	6.883897e-05	2.4000183e-06	4.711134e-05	2.755111e-06	0.00031888913	2.7668086e-05
r	0.9979202	0.0010896305	0.0009197467	4.2049338e-05	1.8872164e-06	1.0184989e-05	3.2532882e-06	6.7603996e-06	6.2725635e-06
a	0.9999707	1.066505e-05	1.5300599e-05	1.5718473e-06	8.685756e-09	2.1218459e-07	1.4714503e-08	3.5471967e-07	1.3282954e-06
v	0.00067463465	0.9294762	0.06518157	0.0041933544	0.00013248899	0.00010585633	5.195414e-05	0.00013827746	4.572073e-05
ù	0.30014345	0.11064769	0.12837356	0.0071266675	0.0031028308	0.16918175	0.018976236	0.25685304	0.00559479
d	0.0004863709	0.80501366	0.18718904	0.0016028674	0.0036066424	0.00027103128	0.00037600126	0.0010151889	0.0004392118
i	0.3222543	0.0016067941	0.042138092	0.012638997	0.00088976213	0.015815234	0.0013781898	0.03700054	0.5662781
e	1.3921829e-07	0.004259172	0.8390344	0.14988641	0.005657482	0.0007352511	0.00016240428	9.572911e-05	0.00016895976
e	1.10234545e-07	0.000868719	0.52886003	0.46637565	0.002904104	0.000663316	0.0001765264	4.677002e-05	0.00010472477
t	2.5112908e-07	0.0014464202	0.4248137	0.56066424	0.010892065	0.0015603552	0.00044995995	8.3403625e-05	8.957098e-05
o	4.826503e-06	0.002699334	0.34487823	0.5059196	0.1067619	0.034334213	0.0047391234	0.00018525102	0.00047753612
n	7.594755e-09	0.012730474	0.22838886	0.30635387	0.33056116	0.11624699	0.0028298832	0.0025169563	0.00037185362
è	8.189594e-05	0.02208096	0.2774805	0.35499504	0.24830365	0.0808752	0.014876531	0.00078511424	0.0005211176
g	2.0291316e-06	0.0055095777	0.02447452	0.036462877	0.8237605	0.09730771	0.006302792	0.0049364534	0.0012434729
r	0.011042793	3.1708387e-05	0.0026237553	0.07741942	0.0054047722	0.85846657	0.00079567306	0.008064888	0.036150433
a	0.000272917	1.0210673e-05	0.0005374275	0.054113384	0.0309508	0.89887154	0.005508621	0.0006155044	0.009119493
t	1.780229e-09	6.388185e-07	0.0006428153	0.13077241	0.39040777	0.43752837	0.03630295	0.0021595152	0.0021855012
s	2.334048e-06	9.745481e-07	0.00061709434	0.21071744	0.07964427	0.67961746	0.025245674	0.00034533144	0.003809419
e	0.00091667403	3.1798107e-05	0.0010244696	0.20066722	0.009415051	0.7436644	0.017650452	0.001805981	0.02482387
è	1.0007879e-08	4.1729277e-07	0.00025687527	0.05800412	0.32836777	0.338402	0.24225497	0.014519539	0.018194342
n	2.3063361e-08	4.86264e-06	0.00010125391	0.0019714306	0.5370406	0.08371552	0.34258625	0.030602112	0.0039780154
a	6.794738e-07	1.733455e-06	5.1399602e-05	0.0058037704	0.12190438	0.59296036	0.25530916	0.007904732	0.016063761
p	1.868438e-09	2.920401e-07	2.331022e-05	0.00038040246	0.017715598	0.009505541	0.7853977	0.16008915	0.026888138
o	0.00018262374	7.703359e-06	9.9290424e-05	0.0023760356	0.00995593	0.6464539	0.18056701	0.15609711	0.0042603463
è	7.777362e-09	9.632536e-07	5.1594616e-05	0.0011546054	0.02324544	0.016966147	0.6921858	0.20232433	0.06407111
t	5.4235265e-09	8.551411e-07	5.2631663e-06	1.0127416e-05	0.007965348	0.002410236	0.7735975	0.20581052	0.010200176
a	2.971201e-08	1.5470536e-07	1.9326528e-06	8.863658e-05	0.0121130245	0.20794132	0.697696	0.040656377	0.041502606
</S>	3.5945193e-09	4.0071114e-08	1.4407178e-06	5.41207e-06	0.00024691454	0.00013250712	0.42978376	0.26465812	0.30517182
