 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.8805662	0.01776065	0.059238203	0.00017385712	7.577212e-05	0.0012489964	0.0011868317	0.0005011516	0.03924826
n	0.98328596	0.005643578	0.0067235585	0.0042191884	6.6928405e-05	5.4128577e-05	6.220166e-06	1.10695524e-07	2.961363e-07
e	0.7303545	0.21346518	0.055173706	0.0009219866	2.9062243e-05	4.621001e-05	8.092753e-06	4.5289522e-07	7.8156546e-07
s	0.01318128	0.94622624	0.009193679	0.030920835	0.00041952287	4.946118e-05	5.116562e-06	8.6063875e-07	3.032411e-06
p	0.041740563	0.6712636	0.27345952	0.011041942	0.000972701	0.001292274	0.00020839492	1.6065724e-05	4.9996397e-06
ì	0.20153086	0.041304063	0.75500584	0.00034676815	6.71169e-05	0.00063166686	4.8757858e-05	8.597733e-06	0.0010563165
c	0.00024491892	0.8006552	0.18789057	0.009767837	0.001070323	0.00019325282	3.6670368e-05	2.2407597e-05	0.00011885314
c	0.00041295146	0.0032281484	0.90419185	0.03445197	0.00080023723	0.0003293278	5.4535692e-05	1.7125169e-05	0.056513943
e	1.6767679e-06	0.0011667788	0.9560372	0.03640095	0.0011216517	5.9964364e-05	2.8168997e-05	3.5117866e-06	0.0051802667
t	1.6297854e-05	0.2570926	0.66004175	0.07885925	0.0020576264	0.00073665526	6.909793e-05	1.4237952e-05	0.0011125157
s	1.7176345e-06	0.0011414803	0.9271611	0.068992585	0.0015768299	0.0006576748	5.8147543e-05	1.5633805e-05	0.00039479477
a	1.622283e-07	0.00042519873	0.97022915	0.027801387	0.00033738103	0.00038438168	1.5081232e-05	9.319097e-06	0.000798089
o	1.6672702e-09	0.000115445124	0.003593503	0.90102583	0.09137554	0.0013271626	0.0004898231	0.00017748214	0.0018952808
s	2.9542886e-09	8.245881e-05	0.00197842	0.8015625	0.19555892	0.0002999546	0.00017179977	6.736334e-05	0.00027859383
ò	5.0145177e-06	0.0005130463	0.018526614	0.49307367	0.46731004	0.017294649	0.0021879468	0.00069439	0.0003946679
z	5.352605e-07	0.00050856615	0.0004810711	0.04968724	0.82114905	0.11238482	0.00476726	0.0040666535	0.006954905
o	8.4519e-05	0.003518812	0.3035079	0.1404539	0.017645648	0.012036299	0.0018323004	0.00031491436	0.52060574
s	2.0036093e-11	5.9807576e-08	1.4463521e-05	0.005422283	0.4609325	0.509595	0.009466491	0.0058343275	0.00873487
p	5.933466e-07	4.850209e-05	0.0018293879	0.09481395	0.39328948	0.40234125	0.04913816	0.020316983	0.038221657
i	8.2152536e-07	0.00014019717	0.12384805	0.30272678	0.065866426	0.36944437	0.024640935	0.001105048	0.11222733
c	1.9600198e-11	2.065704e-08	1.5192378e-06	0.0005245539	0.084732614	0.8490305	0.026873054	0.01916192	0.019675845
c	0.009177684	0.0049550254	0.20166148	0.0157758	0.06948393	0.6025741	0.03433796	0.008908568	0.053125467
è	0.00015276403	0.00047000524	0.97107184	0.025835633	0.0016904399	0.0005083832	3.1037584e-05	2.308904e-06	0.00023754475
t	6.479385e-06	0.0011361788	0.00042514736	0.004050404	0.061504353	0.585565	0.10840565	0.10501769	0.1338891
s	1.098419e-07	3.842725e-05	0.00011958443	0.002424034	0.026832713	0.315661	0.21903737	0.10165862	0.33422813
i	9.3110475e-10	7.837456e-07	0.00017451152	0.00047918005	0.000499303	0.46648315	0.068511896	0.013764269	0.4500869
t	3.8148134e-11	2.5768822e-08	6.426813e-06	1.3807938e-05	0.0068668756	0.050554805	0.4090564	0.30553797	0.22796369
s	4.218284e-08	1.3113338e-06	1.9996438e-05	0.00034520592	0.0071855728	0.5184778	0.28431523	0.15977095	0.02988401
e	7.113771e-07	3.7159018e-05	0.0007367909	0.008245948	0.0013794318	0.48546562	0.231467	0.13936797	0.13329941
g	4.0043344e-11	1.3693041e-08	1.0022143e-06	3.5921903e-06	0.001053655	0.019504735	0.43007597	0.44451246	0.104848534
r	1.2294771e-06	1.7662184e-07	2.9408466e-06	2.9283605e-05	0.0005175271	0.07288278	0.78514445	0.11173974	0.029682012
à	9.1703106e-07	0.00015960852	7.43158e-05	0.0010471012	0.00073151814	0.13356437	0.29815665	0.4578962	0.10836934
t	4.9724287e-09	5.4100326e-07	9.658988e-07	2.0567548e-05	0.0013964934	0.021890603	0.42118663	0.44062194	0.11488216
s	6.689069e-11	8.608242e-08	1.7146577e-07	1.6829033e-05	0.00056875555	0.06610296	0.55848837	0.25095835	0.123864435
i	1.3127748e-10	1.1982449e-07	3.9544198e-06	3.6781235e-05	1.5131613e-05	0.03647589	0.39603114	0.1584233	0.40901363
</S>	1.3208483e-11	1.3563157e-09	4.6683672e-07	1.795708e-07	1.3803972e-05	0.0015897641	0.054994162	0.26839224	0.6750093
