 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.68152213	0.010232771	0.0049606003	0.0036574416	0.0005060811	0.00042231963	0.0066794967	0.0017084978	0.02040398	0.26990664
a	0.613459	0.3643201	0.009788201	0.011451018	0.00023004226	9.531459e-05	0.000582884	2.6867183e-05	4.378343e-05	2.8249722e-06
d	0.20705919	0.7865286	0.004673613	0.0016102657	7.541296e-05	3.632529e-05	1.233699e-05	2.960595e-06	1.040393e-06	2.660148e-07
e	0.167269	0.6370126	0.08440472	0.028505752	0.002489909	0.0018666261	0.02911032	0.004988961	0.0425596	0.001792455
r	0.0011984248	0.9630276	0.031187233	0.004348453	0.00014252237	5.7436435e-05	2.0166219e-05	6.39975e-06	5.477265e-06	6.275549e-06
f	0.16513765	0.73092514	0.09249506	0.009268053	0.0004768524	0.0002624555	0.0008440916	0.00026680154	0.0003093763	1.4477057e-05
ì	0.9956027	0.002247391	0.0011743485	0.0001599073	9.494613e-06	5.8322603e-06	1.6378113e-05	1.074691e-05	7.834423e-05	0.00069476326
m	0.00030088038	0.7013297	0.29391527	0.004054278	0.00025819242	7.543654e-05	1.8799894e-05	1.1498657e-05	1.34360625e-05	2.2516368e-05
m	0.0022013881	0.10596113	0.6527249	0.081472136	0.006219414	0.0023067787	0.00325402	0.0018705555	0.009679746	0.13430989
u	0.0010888918	0.018050807	0.07242525	0.26270998	0.010968232	0.0016088496	0.0043113353	0.00038745237	0.0013953274	0.627054
f	3.9704652e-08	0.007726137	0.4416594	0.537258	0.012051229	0.0010295344	0.00011338176	3.617676e-05	3.1715455e-05	9.425656e-05
è	0.00013183334	0.053752825	0.6929027	0.21943426	0.01037502	0.0028870984	0.004118052	0.0023516093	0.010188598	0.0038580496
t	5.082934e-07	0.0037166837	0.7158571	0.27062914	0.007214365	0.001976046	0.00012459076	0.00014101177	0.000116246374	0.00022422617
i	8.726309e-06	0.0012524872	0.19653794	0.700112	0.034465335	0.011927918	0.0056647933	0.007682834	0.010491019	0.03185699
p	3.4870273e-10	1.9697386e-06	0.002018215	0.72733915	0.25103876	0.018325804	0.0008034691	0.00027198406	7.341224e-05	0.00012731618
ò	2.419608e-05	0.00045243782	0.08382772	0.8013158	0.06684838	0.01040408	0.011401762	0.004911316	0.016870566	0.0039438363
r	2.0375557e-08	0.00013998215	0.035367664	0.7903346	0.1489314	0.023282008	0.0008250544	0.00044905947	0.00025333164	0.00041694616
k	1.8136667e-06	9.678047e-05	0.008748692	0.85362554	0.061282862	0.0054633073	0.006240426	0.001021405	0.0028087662	0.060710534
e	3.0832078e-05	4.114711e-05	0.004131901	0.8064316	0.058401935	0.0060176486	0.063218966	0.0016147661	0.0033406282	0.056770593
t	5.2562125e-11	4.698256e-08	2.3213683e-05	0.13416588	0.6507919	0.19783288	0.013664033	0.002194441	0.00062566285	0.00070198404
e	3.8669205e-06	2.4881749e-07	5.8221474e-05	0.31692064	0.5354272	0.10803445	0.022676803	0.009327726	0.0043584085	0.0031924348
e	4.9157434e-10	1.1894093e-08	2.2889762e-06	0.002375748	0.32404923	0.64227015	0.02373703	0.0058774566	0.000652585	0.0010355413
n	1.6628489e-08	1.5794812e-07	1.5268193e-05	0.0024481164	0.2036699	0.7708831	0.016876474	0.0053095496	0.0003596316	0.00043763366
a	1.041569e-05	3.5137032e-07	3.1219828e-05	0.0034818475	0.1710285	0.73646563	0.05472492	0.03105698	0.002781146	0.0004189982
s	1.0496432e-09	3.8690357e-07	5.1476447e-05	0.0012374546	0.07210541	0.638525	0.20087166	0.07086367	0.013183834	0.0031611265
t	0.00025940305	2.5889849e-05	0.00088561233	0.010968393	0.1338893	0.54553187	0.20892769	0.08422581	0.014505965	0.00078006234
