 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.9424242	0.0052960524	0.00011200841	0.0005938952	0.00036700218	0.0002388246	5.2994446e-06	0.0028890641	0.000114848364	0.004164824	0.043794006
v	0.967108	0.031832263	0.00030937715	0.00038394035	0.00033254753	1.3440332e-05	2.8206365e-08	1.9987036e-05	3.8010146e-08	3.3671157e-07	8.900637e-08
ò	0.74012434	0.22315115	0.00718589	0.008511612	0.0051620267	0.0013337893	6.7025096e-05	0.012203262	0.00010665883	0.0017259981	0.00042818178
e	0.021912899	0.9378536	0.039935023	0.0002651734	2.7753475e-05	2.346977e-06	7.920708e-08	1.663775e-06	1.7426314e-07	5.0569855e-07	7.537402e-07
n	9.487327e-05	0.5558971	0.44333956	0.000549537	0.00010908751	7.5151743e-06	5.862093e-07	1.3644681e-06	9.1612726e-08	7.953381e-08	2.3511507e-07
ì	0.0006754163	0.5537817	0.4197479	0.023005867	0.0024111401	0.00020143909	0.00010145158	4.5969035e-05	6.1650235e-06	1.4365583e-05	8.6515965e-06
m	2.0641335e-05	0.11616828	0.8575848	0.024065888	0.0019078222	0.00016208162	1.3356631e-05	3.476338e-05	8.3896075e-06	1.6543932e-05	1.734679e-05
e	3.3725144e-07	0.07898366	0.21680117	0.43142036	0.03411642	0.0019308372	0.0028903442	0.0020012935	0.00018336071	0.0068501015	0.22482216
g	1.3578746e-10	5.7522422e-05	0.099794075	0.7317067	0.161523	0.006154379	0.00036065406	0.0002536206	1.3638156e-05	8.554594e-06	0.00012782835
r	3.3241682e-07	0.0008113116	0.012367062	0.40777695	0.34589872	0.0678291	0.040079728	0.050248686	0.0033965972	0.036485184	0.035106372
a	1.2218811e-06	0.0018009399	0.13790713	0.6974477	0.1487751	0.008428099	0.0016505435	0.00049763825	0.00027343494	0.00043357885	0.0027846377
m	6.7723736e-11	5.970709e-07	0.0008951248	0.085263744	0.6615197	0.23615381	0.014857907	0.000827717	0.00015730498	2.558073e-05	0.00029852538
m	1.5429036e-08	2.2626966e-05	0.00017098497	0.18081449	0.7253838	0.06995538	0.0073361387	0.005856912	0.00058044784	0.006264743	0.0036145172
