 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.8996347	0.026576893	0.003507644	0.00026754668	3.979439e-05	1.7503296e-05	7.097893e-05	0.0004551027	0.003355264	0.06607452
i	0.838393	0.12776531	0.016796863	0.0042071077	0.0028220022	0.0012357925	0.0011243095	0.0021648374	0.0051515866	0.00033919586
n	0.29652086	0.6595319	0.040597897	0.0033129742	2.7445383e-05	8.6167773e-07	8.816954e-07	1.371067e-06	3.506094e-06	2.2736872e-06
d	0.008474528	0.96658784	0.024367139	0.0005485674	1.7599983e-05	2.3349087e-06	5.7407095e-07	6.2831293e-07	7.0606745e-07	6.082907e-08
è	0.13889603	0.83228135	0.022752058	0.002364282	0.0007955146	0.00024856193	8.957271e-05	0.00031328088	0.0016111115	0.0006483393
l	3.676669e-05	0.4150639	0.5744928	0.0087949	0.001206025	0.00029824892	3.4478096e-05	3.0152192e-05	1.693425e-05	2.5771089e-05
a	0.0002429622	0.15382437	0.31760103	0.1303101	0.04856808	0.017309159	0.0037819282	0.011716291	0.05937583	0.25727022
à	4.4179177e-10	0.0011086513	0.842767	0.15219821	0.0037552898	0.00011861185	2.3293864e-05	1.0276337e-05	7.80528e-06	1.0768894e-05
l	7.457223e-08	0.028230699	0.5711137	0.26266834	0.10626022	0.028241066	0.0021739376	0.0010428807	0.00010512666	0.00016392146
l	4.2625484e-06	0.043241985	0.1333522	0.3943847	0.1657147	0.038083658	0.006036051	0.012843709	0.05066652	0.15567221
e	9.234822e-09	0.0008059754	0.15959874	0.79268396	0.008805109	0.00015990206	0.00029719167	0.00026610482	0.00057212746	0.036811005
s	2.1467567e-11	1.1758222e-05	0.051107798	0.78448254	0.15920115	0.0035902048	0.0008081782	0.00027872872	0.00020151892	0.0003182593
è	1.2057988e-07	0.00042626727	0.027450219	0.932834	0.035709407	0.00062568614	0.00051367015	0.00049170863	0.0010471459	0.00090164045
t	7.7411105e-10	0.00010111465	0.0056476425	0.03958595	0.77979475	0.1366035	0.023234813	0.011512656	0.0015381537	0.0019813383
t	1.2674075e-08	0.002307267	0.0920411	0.56841785	0.25865957	0.013200175	0.010580394	0.010404449	0.016807087	0.02758215
e	3.0187404e-09	7.074803e-05	0.037289705	0.9349685	0.010803328	0.00036363496	0.0007775025	0.00059519	0.0027085573	0.012422915
k	6.5876776e-11	2.3782354e-06	0.0036687294	0.05412122	0.33258435	0.49779603	0.09302676	0.012841689	0.0009918562	0.004967034
a	8.129528e-07	4.368231e-06	1.7123042e-05	0.0031265002	0.13928649	0.3206899	0.15676072	0.1735531	0.14233723	0.064223774
v	1.2824548e-10	1.4626889e-06	0.0020966874	0.018068658	0.21386233	0.20238069	0.38620925	0.14095302	0.022730045	0.013697753
ò	6.4152932e-06	1.28360025e-05	1.0986023e-05	0.0005277678	0.022457475	0.07744204	0.31899664	0.46130335	0.112407334	0.0068351566
e	3.9797538e-08	3.960881e-05	0.00033891073	0.00057562423	0.06631838	0.088817485	0.33629516	0.43961954	0.054014593	0.013980742
n	3.5188627e-10	6.0302006e-07	0.0002736456	0.00048223697	0.002542712	0.040303268	0.21566345	0.45521525	0.12199933	0.16351943
ì	3.1402412e-06	1.794898e-05	3.0917792e-05	7.475861e-05	0.00071426044	0.009543579	0.12497807	0.8189748	0.04142264	0.0042398716
m	1.13487655e-08	1.198423e-06	8.223615e-06	7.4758427e-06	0.00041421427	0.0030178374	0.025271168	0.7974644	0.1585523	0.01526309
e	2.5792897e-07	0.0008568947	0.0022833904	0.0063460036	0.0114824185	0.012548161	0.2380584	0.5546584	0.10811552	0.065650575
p	1.1538664e-11	8.151931e-09	3.6605045e-06	1.0780965e-05	4.411829e-06	1.4390579e-05	0.00034487492	0.016473053	0.86198026	0.121168636
r	1.8196542e-06	1.3827697e-06	6.626027e-07	4.215482e-06	1.7405764e-05	0.00036960255	0.0120907845	0.5731927	0.38352624	0.03079517
ò	3.7899493e-08	2.2969183e-05	0.00031501547	7.956571e-05	6.881702e-05	8.786031e-05	0.0008644254	0.040871117	0.83874327	0.118946895
n	1.8889739e-09	6.7581504e-07	4.487494e-06	2.948589e-06	8.549065e-06	0.00016807912	0.0023252293	0.16611783	0.5987345	0.23263778
t	6.891443e-09	3.1023137e-06	1.2556406e-05	1.5063936e-05	7.9487345e-06	8.469842e-05	0.0058852094	0.18830755	0.6080345	0.19764934
a	2.8560115e-10	9.4630354e-07	0.000120036304	0.00012196707	1.529181e-06	1.964367e-06	9.9830024e-05	0.0048955195	0.62275743	0.37200072
</S>	1.015845e-10	3.528656e-08	1.488012e-05	3.519307e-06	1.6813195e-07	8.986475e-07	1.186867e-05	0.0023342746	0.17214297	0.8254913
