 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.93421584	0.0031043077	0.0005001544	0.00018116912	0.0001925626	0.0008656364	0.001055383	0.0054739993	0.054410912
à	0.9904847	0.005632978	0.0018098677	0.0006480538	0.0005023384	0.0007192956	5.8807185e-05	0.000118979384	2.5020121e-05
o	0.998836	0.0011615946	8.4669904e-07	1.4708491e-08	6.83299e-09	1.9634369e-08	1.204364e-08	4.942448e-08	1.5974964e-06
c	0.069174	0.92990935	0.000907989	5.213421e-06	1.3989976e-06	1.1322235e-06	1.5557261e-07	2.040868e-07	5.8961905e-07
e	0.043721702	0.026822159	0.6506276	0.2321528	0.023203101	0.009030051	0.00033040694	0.003280706	0.010831535
r	0.0006238261	0.9926058	0.0064992397	0.00018366727	3.90578e-05	1.6516313e-05	4.151169e-06	6.2788777e-06	2.13608e-05
k	0.034257893	0.9577108	0.00786968	0.00010623277	2.3021912e-05	1.8742187e-05	1.7105485e-06	5.749788e-06	6.209449e-06
è	0.9591986	0.037223194	0.0029116017	0.00011825761	3.2725653e-05	3.4817014e-05	3.4028533e-06	5.1976887e-05	0.0004254366
o	0.00043666668	0.82984555	0.16160984	0.0071449466	0.0007197714	8.070814e-05	3.3730066e-05	4.679304e-05	8.204794e-05
n	3.3969494e-07	0.40345258	0.5713652	0.021839507	0.003091097	0.0001396103	3.424869e-05	1.2790772e-05	6.461165e-05
t	4.0909857e-05	0.86858547	0.12189121	0.007936421	0.0013337648	0.00014344773	2.0944568e-05	2.802479e-05	1.9867473e-05
a	0.0008402789	0.81412154	0.13537087	0.033045545	0.010616668	0.0010875423	0.00016074702	0.00039028405	0.004366506
è	2.6611753e-08	0.022891967	0.857355	0.10049894	0.017875893	0.0007516137	0.00025830168	4.4358763e-05	0.0003239605
n	2.9850213e-07	0.019859686	0.79662704	0.17004672	0.012608438	0.00048668165	0.00018850487	7.413641e-05	0.00010843315
a	6.0743814e-06	0.049447954	0.47174186	0.4090773	0.05415052	0.00639209	0.00096196047	0.0036325536	0.0045898105
m	2.520854e-09	0.00031932324	0.090777025	0.7185384	0.18087488	0.007970732	0.00096671045	0.00016852679	0.0003844203
à	0.0004752113	0.0007851343	0.41047758	0.44152966	0.07393259	0.05070717	0.0020359629	0.017303176	0.0027535127
k	8.343251e-07	0.0008043105	0.0312037	0.8654834	0.09399479	0.0059142346	0.00034630825	0.0007014602	0.0015508696
i	0.009032262	0.044776175	0.20830627	0.49102464	0.09125702	0.03213665	0.0019127348	0.0052717146	0.11628254
n	3.2830125e-10	7.2697962e-06	0.00074375764	0.25801805	0.64377576	0.0928003	0.0022734436	0.00064601225	0.0017354101
a	6.587648e-06	0.00027586098	0.0019708467	0.26466995	0.55803686	0.16231705	0.0062685455	0.0043239393	0.0021304244
k	1.1073944e-09	3.4780046e-06	0.00014688101	0.035448525	0.62283444	0.21050102	0.12522292	0.0031127422	0.0027299826
a	0.0006246178	0.00010917984	0.027956098	0.13513198	0.19971879	0.5275918	0.01622011	0.07926232	0.013385088
k	2.3665705e-09	4.0259798e-05	0.0006665526	0.06736075	0.55510175	0.3346528	0.027513303	0.0072337175	0.007430951
u	0.001607454	0.00074985856	0.011055241	0.080240704	0.2828639	0.5997047	0.009191065	0.01275873	0.001828259
n	1.8845236e-09	1.922866e-05	0.00020397571	0.027201599	0.39628744	0.49574897	0.05477295	0.015613147	0.010152647
s	4.704288e-05	0.0007197276	0.00016038898	0.013932317	0.26008046	0.63311213	0.059593275	0.029015869	0.0033387935
u	2.081114e-05	0.0010068698	0.00072903186	0.011124592	0.10990413	0.53921497	0.15754744	0.13635758	0.044094566
m	3.0416933e-10	6.6984813e-07	4.795828e-06	0.0009312497	0.06804316	0.26455912	0.6171302	0.036638435	0.012692334
è	0.0019697028	5.107758e-05	0.00045566258	0.007431206	0.08795994	0.7343622	0.07079179	0.09421781	0.0027606264
i	1.8020904e-07	5.134917e-05	0.00012009418	0.0040774485	0.060599122	0.46186346	0.154031	0.24824719	0.07101014
o	1.7591067e-09	4.0765372e-07	4.9999534e-07	2.1576823e-05	0.002609931	0.046947762	0.72769445	0.07703535	0.14568998
l	9.952357e-09	3.1050781e-06	7.355568e-07	1.916843e-05	0.00060462777	0.0073697204	0.91024524	0.056001194	0.025756238
ì	0.000688363	2.1364915e-06	0.0002900158	0.002352665	0.020124845	0.22562478	0.16287337	0.56721264	0.020831177
b	3.2835243e-07	4.3099502e-05	5.3675245e-05	0.00045252117	0.0031332553	0.02739432	0.059802324	0.74849766	0.16062273
e	0.0002668553	0.0014148427	0.00033221196	0.000533772	0.011084976	0.73222125	0.13167045	0.10227149	0.020204067
n	6.5150685e-10	2.4858494e-07	8.5214475e-07	7.257778e-06	0.00021409398	0.005489099	0.03374206	0.43490133	0.525645
z	9.2733666e-05	2.7181144e-05	6.553264e-07	4.7432727e-06	0.00023133759	0.013579506	0.13894656	0.70719707	0.13992026
ì	0.12286506	0.0030198754	0.0031074232	0.0051927506	0.016995672	0.06964109	0.04177549	0.7115494	0.025853286
n	8.1273413e-07	6.690127e-05	5.447081e-05	0.00013267402	0.0009395583	0.011165723	0.04338466	0.6207665	0.32348865
a	2.6412504e-06	2.000723e-05	7.0005826e-06	2.309689e-05	0.00076374365	0.068725444	0.2940016	0.4801601	0.15629636
</S>	1.8108103e-10	9.7495745e-09	1.5035658e-08	9.582165e-08	4.2286256e-06	0.00012028378	0.016941076	0.11550111	0.8674332
