 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.17172301	0.34347305	0.0022370552	0.00029118828	0.0005995346	0.00052988675	0.007662518	0.054318354	0.010345776	0.03097097	0.3778487
a	0.9084767	0.09147933	3.7354628e-05	3.4594777e-06	7.491891e-07	7.171052e-07	5.182874e-07	5.5437226e-07	2.9754992e-07	5.813842e-08	2.1037563e-07
p	0.0158044	0.9761871	0.0076877833	0.00030527046	8.325752e-06	2.929146e-06	2.924995e-06	8.632888e-07	9.9540294e-08	6.277317e-08	2.4210323e-07
e	0.97511625	0.022078943	0.001170439	4.9789334e-05	7.633742e-05	7.174712e-05	0.00019142439	0.0007197667	0.0003196234	0.00013078282	7.485749e-05
t	0.000324684	0.26308888	0.70453626	0.03135373	0.00043477633	0.00016449651	7.6699886e-05	7.207188e-06	2.7015076e-06	1.3261794e-06	9.220788e-06
ì	7.4330346e-05	0.9323631	0.0538205	0.013397601	0.00015469409	0.00018284959	3.865289e-06	2.2068946e-07	1.4769503e-06	2.1132892e-07	1.1581589e-06
a	1.4447859e-05	0.00109108	0.9809631	0.015939953	0.0017983542	8.262727e-05	6.4114705e-05	2.1027407e-05	5.2799687e-06	8.619234e-06	1.130432e-05
e	1.598262e-09	5.2984313e-05	0.37823546	0.6152165	0.0051809633	0.0012106355	8.9132176e-05	1.7582468e-06	2.2534155e-06	9.9851e-07	9.285819e-06
s	4.9407793e-09	2.2258122e-05	0.059592444	0.92982185	0.009599625	0.000917664	3.8107002e-05	1.3737824e-06	1.7509454e-06	1.7089891e-06	3.3417011e-06
ò	5.185469e-05	0.003798759	0.24640717	0.68941116	0.047218133	0.012091202	0.00028589208	0.00010530414	0.00039732046	0.00013975367	9.3441224e-05
z	1.1448363e-05	6.91171e-05	0.2997434	0.4155283	0.27597362	0.0047915694	0.0022603562	0.0007759881	0.00019851167	0.0003208	0.00032685822
u	0.0019042228	0.43971413	0.039320022	0.01824474	0.013845221	0.0006974015	0.00056591164	0.0030617935	0.00092589326	0.00406383	0.47765675
n	3.5910875e-11	1.1155459e-07	0.0013282214	0.4482239	0.44177023	0.10185522	0.0064533004	0.000120819095	6.5601744e-05	3.856458e-05	0.00014407707
e	1.00034704e-07	5.8809816e-05	0.0014405577	0.6055329	0.24282905	0.14179829	0.0042258715	0.0005005544	0.0016632687	0.0011725151	0.000778074
f	2.1281032e-12	4.078153e-09	2.8179285e-05	0.10324787	0.60120803	0.28337696	0.011832382	8.444813e-05	7.185738e-05	3.521225e-05	0.00011512426
à	0.0012727113	0.0003099082	0.009661349	0.015874725	0.67811394	0.055506404	0.048081912	0.08353153	0.07149363	0.02746535	0.008688516
i	7.0389177e-07	8.165081e-06	0.0005638526	0.012786072	0.87511915	0.07810727	0.023627479	0.0046975776	0.0011577915	0.0026388445	0.0012930573
t	4.713965e-13	1.4959244e-09	1.6060946e-07	0.002269007	0.06211133	0.8082298	0.12590134	0.0005290107	0.00039124736	0.00016859788	0.00039949137
o	3.7165786e-09	1.1354535e-06	2.6159462e-06	0.005911123	0.10302464	0.8173111	0.05400108	0.003570152	0.011185837	0.0039666994	0.0010255323
g	3.8975906e-12	2.425646e-09	7.028217e-07	0.0006834907	0.03362797	0.755319	0.19931817	0.005095248	0.0037893697	0.0010675434	0.001098509
e	0.0023794638	0.0005422143	0.0017404238	0.0018464786	0.28129724	0.15558349	0.16750807	0.21385099	0.12460715	0.025528902	0.025115509
l	2.5814806e-12	3.7167351e-09	1.0208986e-06	0.00039948328	0.008410431	0.67538005	0.3014748	0.0078727845	0.004380298	0.0005292447	0.0015518311
à	0.00071832177	0.0011262862	0.00032285153	0.0012609806	0.19943966	0.46383893	0.16374706	0.052321956	0.10130357	0.013375659	0.0025447174
t	1.0455952e-08	2.8172292e-07	1.7414179e-05	0.00023705822	0.012223823	0.058363475	0.6783864	0.19481376	0.02918814	0.023046903	0.0037228116
o	8.594386e-10	1.6459659e-07	4.3322805e-07	3.6809655e-05	0.0026427426	0.039271787	0.6663843	0.13990921	0.09398096	0.015411795	0.04236181
p	3.0983488e-12	8.087167e-09	8.727784e-09	1.0223651e-05	4.745762e-05	0.10469663	0.60228187	0.03992213	0.157568	0.042219527	0.053254183
r	0.00030450424	9.276736e-05	9.0636036e-07	9.753413e-06	0.004309408	0.0407265	0.19348885	0.27168757	0.38148996	0.088111185	0.019778602
ì	5.283008e-07	0.00012288435	4.726242e-05	0.0003784426	0.0024046686	0.03418895	0.25752634	0.104937896	0.44262722	0.073928855	0.08383694
m	2.7346317e-10	1.20256765e-08	3.6876472e-07	2.536531e-05	0.00020346187	0.006725409	0.2674526	0.45934635	0.15005636	0.10799979	0.008190299
a	2.5013737e-08	2.2078095e-05	3.921154e-06	4.541092e-05	0.0006613406	0.0068739858	0.16766317	0.76319045	0.03508992	0.017976066	0.008473649
k	1.0197615e-11	6.378934e-09	9.615025e-09	5.0023564e-06	3.319765e-06	0.0029315315	0.062105533	0.072599985	0.37376508	0.14724003	0.34134948
a	7.589942e-05	5.5365916e-05	2.242992e-07	2.4451638e-06	0.00022825159	0.0043146354	0.09266769	0.22309142	0.5672193	0.097022966	0.015321783
n	7.2878864e-12	8.522951e-09	3.0603356e-08	1.1459171e-05	5.5533287e-06	0.0019267064	0.021814285	0.013086443	0.40261886	0.2550718	0.3054649
a	3.3570527e-07	6.994651e-05	1.3601569e-07	7.1072227e-06	5.1594875e-06	0.00038662608	0.005428728	0.016485171	0.65184885	0.28327602	0.042491894
f	3.1347028e-12	3.6973802e-09	6.0606014e-09	1.2182886e-06	1.0969403e-06	0.00031750015	0.0021861605	0.0012002345	0.19451655	0.6064465	0.19533077
à	0.00012058115	3.3971603e-05	2.9301677e-06	7.1675736e-06	0.0006989012	0.0021012756	0.0149287945	0.085097186	0.69901526	0.18663757	0.011356431
n	1.8903633e-07	3.112561e-06	3.007486e-05	7.4895775e-05	6.552554e-05	0.00018163817	0.0131621305	0.1414758	0.30119583	0.5035516	0.0402592
e	1.2124473e-09	3.3436572e-07	2.2580687e-07	1.1381022e-06	5.899154e-06	8.956894e-05	0.019378098	0.46299756	0.34318158	0.11331739	0.061028235
</S>	3.0137524e-12	2.6300249e-09	4.3481596e-10	1.3825543e-07	2.2911031e-08	2.8981309e-05	0.00015278421	0.0004771794	0.033138644	0.10359176	0.86261046
