 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.98652786	0.00032525454	2.3396538e-05	6.4748616e-05	4.279816e-06	4.3908607e-05	9.085853e-06	0.00010265928	2.1992077e-05	5.8780028e-05	0.0006471248	5.1541574e-05	0.0001206624	0.00036369296	0.01163504
à	0.9993554	0.00037018117	5.6274723e-05	9.354738e-05	2.6312195e-05	4.62346e-05	1.6871038e-05	2.117406e-05	4.5510096e-06	1.6287793e-06	5.086808e-06	7.998227e-07	6.1221925e-07	2.2385015e-08	1.3244293e-06
t	0.9998357	0.00016405334	1.4294336e-08	1.3278876e-07	1.6741339e-09	8.173332e-09	1.8308156e-10	1.4745211e-09	3.779759e-11	4.1447817e-11	1.7005172e-09	1.452072e-11	2.797074e-11	4.876542e-11	1.35161935e-08
t	0.9993235	4.342972e-05	0.00013252892	1.4868043e-05	1.733367e-05	1.2741554e-05	5.1376164e-06	2.5004786e-06	4.7418422e-07	4.706745e-07	1.7030784e-06	1.9334283e-07	6.3707347e-07	4.4105266e-07	0.00044397137
e	0.99983346	1.1301371e-05	6.305449e-05	1.7226519e-05	2.0096097e-05	1.3176766e-05	1.1201441e-05	1.3260768e-06	4.086371e-07	1.927535e-07	1.12206756e-07	2.5871353e-08	1.0845808e-07	2.5583635e-09	2.8236984e-05
o	0.09889277	0.89412546	0.00068933214	0.00564119	5.191676e-05	0.00047723445	9.839155e-06	7.032502e-05	1.22792e-06	1.0623683e-06	1.965735e-05	1.2973484e-07	3.259727e-07	1.02538216e-07	1.9532426e-05
G	9.929517e-05	0.99919575	0.000250568	0.00038795357	1.9878837e-05	4.11601e-05	2.7209355e-06	2.2285917e-06	1.452469e-07	5.8403437e-08	1.0490435e-07	7.502379e-09	1.1572381e-08	1.6482143e-09	1.4551886e-08
i	0.50668144	0.047063336	0.07717611	0.022214258	0.009240114	0.02086913	0.011294997	0.04315746	0.012072772	0.019936066	0.16577226	0.012220523	0.023527093	0.0033829408	0.025391469
o	3.408981e-05	0.95969546	0.026224356	0.011062367	0.0015376586	0.0012550955	8.366733e-05	8.008261e-05	5.9171452e-06	5.870784e-06	7.945959e-06	7.4655304e-07	1.7972643e-06	4.3702482e-07	4.503867e-06
v	1.8169673e-07	0.9871294	0.008844027	0.0031468826	0.0006127492	0.00023223493	2.3162238e-05	9.076804e-06	1.0158983e-06	5.2275914e-07	4.6072742e-07	4.1914255e-08	7.108998e-08	7.313759e-09	1.05421485e-07
à	0.02052593	0.60736686	0.26981136	0.053012267	0.0058310325	0.020026052	0.0036037066	0.012792386	0.0018755349	0.0015376429	0.0021213978	0.0005561888	0.00083586323	5.155009e-05	5.2151725e-05
n	9.915763e-06	0.3097545	0.62695026	0.032020416	0.02736071	0.0028000858	0.000513166	0.0002162772	8.631507e-05	0.00010963578	3.7947513e-05	2.2595104e-05	3.249394e-05	4.1369225e-05	4.4330627e-05
n	0.01370253	0.15989329	0.26076943	0.15382838	0.07577278	0.06119182	0.026330506	0.00691911	0.008505363	0.024203442	0.0017645913	0.0044574644	0.01098986	0.10502876	0.08664266
i	0.00015933615	0.052732255	0.07725447	0.65562844	0.038655378	0.09943939	0.039602514	0.009156811	0.008950603	0.012237582	0.00060451904	0.0007677502	0.0009056282	0.0009911449	0.002914197
è	4.8665022e-08	0.022292983	0.04103198	0.8415908	0.018416662	0.05115281	0.017305119	0.0050331648	0.002286106	0.0004938465	0.000257256	2.1946753e-05	2.2660182e-05	2.8019253e-06	9.191555e-05
s	2.1228462e-07	0.07080088	0.30125198	0.56723	0.039119147	0.01874409	0.0017063994	0.0007984465	0.00016368511	8.491921e-05	4.9481467e-05	1.2269477e-05	1.1332973e-05	1.2267723e-05	1.4855912e-05
t	5.8081947e-05	0.097864255	0.3381994	0.38510433	0.08467654	0.065080315	0.011778859	0.002693129	0.00095150335	0.0012987556	0.00029653916	0.00028266996	0.0008734251	0.002659855	0.008182287
a	0.0016061658	0.00095614203	0.0020176673	0.8815617	0.0037337334	0.0794732	0.01103639	0.0051787626	0.0011843847	0.000906716	0.00019281739	3.3442597e-05	9.616439e-05	0.00013786372	0.011884852
s	7.0825185e-10	1.3892697e-05	0.003976364	0.6944992	0.053505197	0.2022257	0.037139684	0.0071900273	0.0010646514	0.0002492651	9.230632e-05	5.6766e-06	6.7051146e-06	9.4290044e-07	3.0343717e-05
e	0.00021612985	0.0012533139	0.018963318	0.67697936	0.050492935	0.21482593	0.028869784	0.0059211613	0.001111797	0.0006512986	8.207691e-05	6.6874e-05	0.00011148884	9.5265284e-05	0.00035931682
è	1.5142414e-10	4.921823e-06	0.0020153462	0.22013573	0.1567273	0.47255164	0.12245332	0.02284972	0.0024057683	0.0005792375	0.00022479275	1.2532325e-05	1.0934047e-05	1.4343075e-06	2.7316526e-05
s	4.7887125e-09	2.1893446e-05	0.0042962427	0.24492577	0.30069175	0.3858901	0.047291674	0.014446947	0.0015534865	0.00056129304	0.00019512096	4.4193046e-05	2.2982613e-05	3.8901864e-05	1.9643508e-05
t	1.9125937e-05	0.00045522413	0.007174844	0.2683419	0.16114658	0.4675836	0.070346504	0.012683677	0.0021134294	0.0019310756	0.00027979238	0.00026706964	0.0005761914	0.0027893784	0.004291582
a	0.0002571174	2.2596207e-05	8.359971e-05	0.20658551	0.005313617	0.5391687	0.11965449	0.11171207	0.0077055856	0.003230927	0.0015000385	0.00012962546	0.00017285545	0.00017834603	0.00428492
s	8.6786946e-11	1.39312295e-08	1.258835e-06	0.0044622687	0.012671147	0.36034793	0.5020589	0.09834815	0.019166244	0.0023657992	0.00049609353	3.3812525e-05	1.4475132e-05	3.747168e-06	3.010146e-05
e	0.00016440192	1.3176854e-05	7.936489e-05	0.04997327	0.022779092	0.6725752	0.19109973	0.0554128	0.005021994	0.0018765918	0.00024296078	0.00015565305	0.00015150443	0.0001600114	0.00029438897
s	2.7291856e-11	1.2721965e-08	1.5326884e-06	0.0010898428	0.008478328	0.1940815	0.6097853	0.14321806	0.034842636	0.00672473	0.0016152863	9.497785e-05	3.0969324e-05	5.018619e-06	3.1809042e-05
t	5.540548e-05	1.2063868e-05	6.840437e-05	0.013709432	0.027835142	0.5412357	0.3392001	0.06554227	0.007979504	0.0031214426	0.00029897838	0.0002803167	0.00020654243	0.00030551088	0.00014921451
o	1.8744451e-05	2.2448425e-05	3.136328e-05	0.03201277	0.0028986714	0.27983335	0.42093775	0.22973727	0.021115126	0.008909144	0.0022803177	0.000349614	0.00040693374	0.00046511245	0.0009814139
s	4.6784836e-11	1.8976534e-09	7.284185e-08	0.00018815344	0.0016900501	0.0983309	0.55804944	0.22625199	0.10251304	0.009996124	0.0026725922	0.00022409415	4.073419e-05	9.840279e-06	3.292146e-05
p	0.00021163812	3.9074184e-06	5.010411e-06	0.003158344	0.0056699184	0.3166446	0.47253692	0.16358098	0.027994368	0.0077769756	0.00087556796	0.00077201717	0.00035904735	0.00028932124	0.00012131452
ì	0.30113903	0.0009226359	0.00032636014	0.052999	0.005106439	0.21072009	0.13593304	0.24749708	0.017805787	0.0077352705	0.013578047	0.0004835352	0.0002535841	6.130167e-05	0.0054388377
t	5.2057936e-09	1.9186027e-06	1.2334247e-05	0.00078742	0.03601529	0.20871492	0.44421995	0.228781	0.032792807	0.042711884	0.0036353709	0.00076007075	0.00066088507	0.00049868005	0.0004074879
i	5.201985e-07	2.1450741e-07	2.1734705e-07	0.00046000705	0.0016556812	0.13352616	0.2525407	0.4835194	0.060303617	0.031089228	0.02589171	0.0025930793	0.0033507105	0.00071915943	0.0043495665
o	6.138298e-11	3.8491643e-10	5.930958e-09	3.9300116e-06	6.283368e-05	0.0054883333	0.18524963	0.20980486	0.4916788	0.07580515	0.026403219	0.004489452	0.0006382946	0.00011902763	0.00025649674
è	6.4488965e-09	5.0493025e-08	5.4768515e-07	4.3166187e-05	0.0018185113	0.019979117	0.19719772	0.17800358	0.47339165	0.075305	0.03532813	0.017094301	0.0011597654	0.00042522335	0.00025315495
s	5.3766307e-09	5.231448e-08	6.9286625e-07	5.3790314e-05	0.001883909	0.027202604	0.23253466	0.26864028	0.28547126	0.12853295	0.035441414	0.016255418	0.0019739675	0.0017882333	0.00022081503
s	1.0578492e-05	9.690166e-06	1.950365e-06	0.00050267007	0.0023536992	0.097693376	0.35658216	0.2904667	0.10328098	0.08867368	0.019807275	0.014960687	0.0059795002	0.016697088	0.002979975
u	9.850643e-05	1.3915865e-05	3.4602874e-06	0.0032325918	0.00032709647	0.033487756	0.088174924	0.33709028	0.114328384	0.15456888	0.22895108	0.02026019	0.010581793	0.0017961661	0.007084909
a	7.213688e-11	4.642069e-10	1.9747117e-09	1.3994439e-06	7.6198457e-06	0.0010940376	0.09762212	0.13725722	0.44246578	0.24941938	0.054113306	0.011191128	0.0050057145	0.0008724741	0.0009497832
n	1.1564753e-08	3.1848526e-08	1.4370384e-07	4.4232484e-06	0.00014350507	0.0014928336	0.03553482	0.06241976	0.45234454	0.22721647	0.089348935	0.10964479	0.015513943	0.0046800068	0.0016558141
k	0.00010624281	1.019278e-06	3.4560628e-07	0.00013985946	0.00032440288	0.013913397	0.20899345	0.119531475	0.24544042	0.241739	0.029229904	0.08996273	0.038398907	0.010686741	0.0015320661
ò	0.7823431	0.010740846	0.0024084786	0.06627126	0.005411966	0.048564684	0.0155628305	0.025432767	0.007469635	0.010238827	0.010126985	0.004011646	0.0051015853	0.0028923515	0.0034231306
r	1.9091882e-08	1.934953e-06	8.611239e-07	7.941918e-05	0.00038357681	0.008150387	0.088158585	0.2360091	0.13810018	0.3993177	0.09304176	0.013673698	0.017349478	0.0026430367	0.003090226
a	0.0027483867	2.2827728e-06	1.1895022e-07	4.826838e-05	1.6589662e-05	0.003695984	0.012427928	0.24423373	0.06762503	0.0708686	0.53761536	0.025154024	0.008596822	0.011780302	0.015186663
c	2.3751081e-11	1.3046934e-10	7.944357e-10	1.4051078e-07	3.2137052e-07	3.4366218e-05	0.0058190557	0.024359401	0.18492498	0.2895878	0.17493431	0.07375254	0.16406484	0.058659393	0.023862917
e	0.016036734	0.017796606	0.09604636	0.040805556	0.16515434	0.26554805	0.14903258	0.13871826	0.010896768	0.013063698	0.02773381	0.0030852417	0.012570621	0.0009542887	0.042557076
p	2.1627418e-08	1.8410598e-06	5.17865e-07	0.00019961098	0.00022841847	0.0068414602	0.06264435	0.08144959	0.09526259	0.4855358	0.07641534	0.026680935	0.1130725	0.020532437	0.031134587
