 	voglio	che	Maria	che	venga	domani	</S>
i	0.3028419	0.065593585	0.005978007	0.017615892	0.10461229	0.005016444	0.4983419
t	0.6933898	0.30445874	0.0011004818	0.00047483202	0.0005726049	9.3475177e-07	2.6238597e-06
è	0.99557036	0.0043783435	4.089106e-05	5.073954e-06	4.7962462e-06	5.9227425e-08	4.5562444e-07
l	0.094759725	0.8664653	0.031539798	0.0025003876	0.0028614302	0.0006673063	0.0012061441
o	0.014097258	0.046536487	0.0027105145	0.0005348818	0.01987817	4.1257772e-05	0.9162014
k	0.0016158368	0.6797762	0.30069184	0.010705094	0.005311777	0.00057959784	0.0013196436
a	0.00058552757	0.17675881	0.11668287	0.052071325	0.64483917	0.00068677013	0.008375553
i	0.0002789154	0.5665287	0.24490288	0.11479232	0.047374032	0.0026336722	0.023489507
M	1.2548699e-05	0.012493126	0.65880346	0.285195	0.016273059	0.006786558	0.0204363
a	0.006569828	0.11336088	0.119651884	0.061390366	0.69351685	0.00055143586	0.004958781
r	0.009025643	0.033652153	0.4781229	0.09821868	0.3123044	0.019153727	0.04952245
ì	0.90361345	0.02345359	0.027880752	0.009127843	0.028029583	0.0010647711	0.0068300036
a	0.00029121884	0.06601392	0.44168022	0.22463569	0.044814773	0.20403248	0.018531661
n	2.5762485e-08	0.00010701401	0.023341445	0.81779814	0.01502025	0.057217557	0.08651553
a	0.0012420693	0.00040211302	0.06843879	0.6792573	0.13236259	0.10253078	0.015766418
r	4.15365e-08	1.5518828e-05	0.023603696	0.30583376	0.3099511	0.25218812	0.108407736
t	0.002194285	0.001232679	0.026209673	0.040294852	0.9198899	0.0042400085	0.0059385872
i	0.0006503372	0.00018969331	0.00019697077	0.058675744	0.5656188	0.00398813	0.37068036
à	5.88066e-09	1.5013627e-06	0.00048327367	0.15337175	0.0662704	0.42303607	0.35683697
v	1.4118052e-07	2.7643318e-06	0.00072181376	0.008955744	0.005470359	0.9701508	0.014698364
v	0.0005218425	0.0036066866	0.0069562187	0.018186267	0.7223028	0.032834873	0.21559131
r	0.017756805	0.013504169	0.00044367	0.011369026	0.38961887	0.0070464266	0.560261
i	2.6337987e-06	0.00019589052	3.303475e-05	0.004308926	0.39738348	0.018747943	0.57932806
</S>	3.6139784e-09	5.7558466e-08	3.1166954e-07	0.0008563099	0.008870127	0.14034913	0.8499241
