 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.8916686	0.0053089927	0.00084785203	0.00036982025	0.0008406405	1.9088708e-05	0.0014632109	0.001493513	0.00033426587	0.0976539
n	0.9423766	0.04817402	0.006590233	0.0027174256	5.1835876e-05	9.982125e-06	6.997059e-05	7.841317e-06	7.0381236e-07	1.4361345e-06
ì	0.95095736	0.048111904	0.0007886548	0.00010634262	5.0359445e-06	7.455541e-07	2.6894728e-05	2.4596845e-06	2.1218905e-07	4.6723304e-07
c	0.09821429	0.8961581	0.0055446825	6.411189e-05	7.740155e-06	3.1514119e-06	1.7629937e-06	1.3713994e-06	1.0024163e-06	3.757468e-06
h	0.2798408	0.11427877	0.18545933	0.041354947	0.0075209048	0.00019253854	0.0012308013	0.00018852409	0.0002604364	0.36967295
a	0.35974854	0.301989	0.10442112	0.0007966697	0.00016920504	3.63405e-05	0.00019369755	0.00010558311	6.7796325e-05	0.23247197
d	7.726718e-06	0.55520856	0.44316322	0.001565388	3.0082992e-05	2.7558553e-06	5.8074556e-06	2.567339e-06	2.5042326e-07	1.3602077e-05
ò	0.007041627	0.46181333	0.3847451	0.0563839	0.019184178	0.004507032	0.025755597	0.009720761	0.002740853	0.028107721
n	4.5127713e-06	0.34386212	0.6331602	0.013715756	0.005951178	0.0018782497	0.00012053231	0.0001761667	0.00027858367	0.00085277867
t	6.6686676e-05	0.040609088	0.6130583	0.093017474	0.05181505	0.0017879296	0.0076245787	0.005927852	0.009162025	0.1769309
a	1.1230039e-06	0.00092049135	0.88376826	0.10645929	0.00090996816	1.6346352e-05	0.00088678556	0.00038948335	7.928615e-05	0.006569073
t	3.1998496e-10	0.00010552217	0.83556	0.16232206	0.0015112616	0.0002470279	0.00012558597	5.2831703e-05	2.2483075e-06	7.344076e-05
a	3.930522e-07	0.00070851797	0.9533548	0.04451375	0.0010361609	7.7765144e-05	0.00023738379	4.293821e-05	5.0596927e-06	2.3149205e-05
s	5.4494596e-09	0.00015480322	0.44418877	0.43706003	0.093286335	0.020960592	0.0026611146	0.0009084526	6.325983e-05	0.00071659544
ì	4.915494e-05	0.004012185	0.59083897	0.28975597	0.09467258	0.008718042	0.010318259	0.0010111056	0.00036043877	0.00026337092
n	1.5450964e-07	0.0010555853	0.034848925	0.081164144	0.776666	0.10210669	0.0012094673	0.00066048244	0.0011822402	0.0011062562
n	6.658591e-07	0.0001582756	0.01727408	0.2885294	0.6458661	0.0060496377	0.011687028	0.0029317997	0.008509332	0.018993696
