 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.7225541	0.08248071	0.00026332625	0.001038456	0.00022062697	1.989834e-05	0.0035148293	0.012388232	0.17751987
k	0.04448068	0.95442206	5.086261e-05	0.0010216248	1.2461328e-05	1.5907197e-07	9.802188e-06	2.02822e-06	4.5450338e-07
à	0.11140716	0.588496	0.057178743	0.031500388	0.008606168	0.0022945635	0.056706768	0.109527625	0.034282535
j	0.033637222	0.9656145	0.00063519756	8.515709e-05	4.1355606e-06	1.1506176e-07	5.3393182e-06	4.451346e-06	1.3885255e-05
o	0.019067332	0.9722515	0.00064868486	0.0003862583	3.7647221e-06	1.5440196e-06	7.8364765e-06	6.888701e-05	0.0075642946
t	0.0017769563	0.9791485	0.010022774	0.008768508	0.00017555573	3.83977e-06	3.9497685e-05	7.239903e-06	5.710331e-05
r	0.0030532104	0.9772166	3.5554585e-05	0.019556632	9.084377e-05	8.005814e-06	1.0990866e-05	2.8991738e-06	2.5129613e-05
a	0.00071912986	0.9826524	0.0003115123	0.016112737	0.00012020835	3.8005614e-06	1.2872235e-05	2.485649e-06	6.4948916e-05
ù	3.1154013e-05	0.0050578928	0.44924694	0.5165411	0.025257096	0.0019098676	0.0008669447	9.357321e-05	0.000995413
d	3.225481e-06	0.00012398072	0.9623179	0.033956356	0.0032578458	0.00022675424	5.7502584e-05	2.2411235e-05	3.4025612e-05
i	0.00016953459	0.095612295	0.24835618	0.45748857	0.0075338106	0.0021905473	0.0073866565	0.037548937	0.14371353
a	9.695197e-08	1.0235668e-05	0.0090577295	0.892705	0.09262064	0.002992358	0.0008346353	0.00013303001	0.0016462915
a	1.1489823e-07	5.669832e-07	0.0024030546	0.5121364	0.454408	0.029919008	0.00066070136	5.565871e-05	0.00041651263
s	8.720115e-07	9.887473e-07	0.001875176	0.10401468	0.74484473	0.1481918	0.00069181254	8.4297215e-05	0.00029568878
ò	0.00040515757	0.00015150379	0.0078984685	0.5865106	0.2040402	0.190218	0.004043285	0.005041448	0.0016913473
z	7.2976886e-06	4.373334e-05	0.10081357	0.020990573	0.39605004	0.3951408	0.0351633	0.031122215	0.020668475
i	0.094506755	0.15427801	0.0012153041	0.31565252	0.053130776	0.037214987	0.011609994	0.02208501	0.31030667
g	3.4245918e-08	5.270231e-07	6.9948976e-05	0.016378619	0.51160544	0.2933492	0.14297059	0.018533591	0.017092044
r	0.0012532966	0.00023688196	0.0006205032	0.13570549	0.21975422	0.30656806	0.12028513	0.18849261	0.027083803
à	0.0037412692	0.0019911642	0.00023669214	0.015728807	0.14557813	0.37852025	0.17830321	0.14379522	0.13210526
t	1.6320155e-07	6.8673216e-07	0.00039300384	0.001225372	0.14769232	0.09326198	0.4202749	0.28230712	0.054844506
s	9.2553955e-07	1.403769e-06	3.7428092e-06	0.0053604865	0.111132115	0.08240139	0.3631427	0.27568537	0.16227177
i	1.563922e-05	6.0121765e-05	1.2224288e-07	0.0026854738	0.0050263326	0.0039188783	0.5321579	0.10080459	0.35533094
i	6.66783e-09	2.2007438e-08	8.9676135e-08	2.0745287e-05	0.0055004074	0.0105856275	0.4936396	0.14541905	0.34483442
n	1.5208119e-06	3.7008e-07	1.9773818e-06	4.830036e-05	0.01216094	0.03368576	0.5606041	0.22100565	0.1724914
ì	0.0007613165	3.7590191e-06	3.4714951e-06	0.00074833236	0.013252136	0.092856154	0.32845446	0.5367927	0.027127605
t	5.8232285e-08	1.6760241e-07	0.00010340907	2.9912406e-05	0.00067916384	0.000690118	0.09410257	0.8516069	0.05278772
t	7.2564276e-08	6.13674e-08	4.8835903e-07	2.3700175e-05	0.0008777504	0.009200176	0.41472614	0.5437855	0.03138607
a	1.9130119e-05	2.4954961e-06	8.485507e-08	0.00015195653	0.00044691394	0.0006005345	0.38716033	0.4529402	0.15867835
</S>	7.774542e-09	1.5662499e-08	1.5294338e-08	1.337031e-06	6.753461e-05	0.00014318623	0.07856246	0.17338802	0.7478375
