 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.9999622	7.7790423e-07	4.4714583e-09	4.4513275e-08	2.2293013e-10	2.0926757e-08	3.622842e-07	4.054294e-08	2.105113e-09	6.9407383e-07	4.690412e-09	2.0499503e-08	8.109911e-07	2.972446e-06	3.8558184e-07	5.8881094e-10	3.1751206e-05
ò	0.9946516	0.0025347664	0.00082173717	0.00027328238	0.00039622086	0.0001963718	0.00022870406	0.00015423531	0.0004959884	7.821301e-06	1.1019593e-05	5.8487545e-05	4.827757e-05	1.1828783e-05	0.000103763385	2.221022e-06	3.635027e-06
p	0.99986494	0.00013485276	1.1669553e-08	1.9390667e-08	3.216174e-11	1.5466304e-09	1.9656843e-08	3.4091692e-09	8.243909e-11	4.193702e-09	1.1797952e-11	5.5738327e-11	2.6557576e-09	1.12006875e-08	1.1032081e-09	1.2847604e-12	6.4503105e-08
o	0.014048806	0.42836267	0.12232825	0.002018839	0.0877178	0.0048913904	0.003972213	0.0011690819	0.09212865	9.8127544e-05	0.00019654326	0.0014841921	0.0009631075	0.0006297916	0.005062859	5.0500992e-05	0.23487711
G	0.00041718897	0.9991961	0.00026046415	6.760344e-05	1.285953e-07	5.2427918e-06	3.625297e-05	1.0269275e-05	2.2681466e-07	1.5424147e-06	1.6628926e-08	4.597221e-08	8.18825e-07	1.0564296e-06	6.9692146e-07	2.6535898e-10	2.3464215e-06
i	0.00057677954	0.3871785	0.24626406	0.014354727	0.18575552	0.019989902	0.028869074	0.0066434545	0.046985257	0.0014336025	0.0024998288	0.009292288	0.010860393	0.004594413	0.029803295	0.0004315292	0.0044672433
o	3.0670847e-06	0.9968066	0.0028220583	0.00025362265	1.8361005e-06	3.0193309e-05	4.869801e-05	2.7366703e-05	2.5747343e-06	7.9945386e-07	1.691912e-07	2.5478812e-07	6.046951e-07	3.7316664e-07	9.77643e-07	8.351774e-09	8.121503e-07
v	2.3854648e-08	0.97908825	0.0207429	0.000102709375	2.8463568e-05	9.296126e-06	6.966057e-06	1.3237457e-05	7.61279e-06	1.7144318e-07	9.603271e-08	5.861355e-08	6.934466e-08	3.270659e-08	9.397537e-08	3.3233605e-09	2.4467527e-08
à	0.0018059738	0.56994635	0.08518529	0.05115833	0.010082765	0.014520102	0.11786929	0.016705668	0.0038035826	0.007601599	0.0008398226	0.006367862	0.042252198	0.011273893	0.059716247	3.5900837e-05	0.0008351451
n	9.001332e-05	0.75515693	0.22449464	0.013405923	0.0029364433	0.0015680803	0.0007493416	0.0007746982	0.0005211862	1.9560126e-05	8.8559325e-05	5.6996032e-05	2.0757489e-05	1.11731615e-05	3.683873e-05	2.5199168e-05	4.3666547e-05
