 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9937884	0.0010334508	2.176958e-06	1.8912793e-05	4.2812408e-06	1.953499e-07	0.000119277116	4.567883e-06	0.00014404082	0.0002495314	0.004635233
d	0.8444304	0.1554215	0.00010189291	1.1676549e-05	3.8545513e-06	4.4955197e-08	2.9684896e-05	5.3392006e-09	6.8975163e-07	1.9753124e-07	1.6738139e-07
ì	0.82988244	0.049264517	0.017187875	0.016149942	0.006183045	0.010840267	0.015252905	0.0020507774	0.031399243	0.018502388	0.0032866572
s	0.58820355	0.41162992	8.140255e-05	2.9673864e-05	8.400152e-07	9.580666e-09	1.6012336e-05	2.0366198e-08	1.1597981e-06	1.1511007e-06	3.6303958e-05
o	0.0537277	0.65098983	0.008805636	0.0039276895	0.00037804781	0.00065800955	0.00015242114	4.4250395e-05	0.001031247	0.0018233412	0.27846184
n	0.00074011757	0.99140745	0.0073372903	0.00045007342	3.5924204e-05	1.2910373e-07	2.5659381e-05	3.8300332e-08	5.8475297e-07	2.0086817e-07	2.4573417e-06
t	0.0014623342	0.9918207	0.006251914	0.00035184156	0.00010126024	3.436207e-06	3.082688e-06	3.4154883e-07	2.8930438e-06	9.753687e-07	1.2671745e-06
a	0.00010658329	0.998917	0.0007093873	4.7132373e-05	0.00018534731	8.4842236e-07	6.2979834e-06	4.015445e-07	2.1095684e-06	8.914314e-07	2.400727e-05
o	7.4860327e-06	0.08606312	0.89184725	0.0063657835	0.015159515	0.00020229211	0.00031324162	6.9439334e-06	6.6356233e-06	2.2027773e-06	2.562882e-05
n	3.3125045e-05	0.03190017	0.932434	0.014646809	0.019700913	0.0011612802	0.00010986986	6.395474e-06	2.863893e-06	1.2800807e-06	3.2899736e-06
a	0.000255634	0.28096583	0.40602538	0.19537276	0.106322005	0.010264534	0.00020430895	0.00015293884	0.0003128845	0.00010426952	1.9474584e-05
d	7.803989e-07	0.00483884	0.2663067	0.51639557	0.18878537	0.019554486	0.0038958227	0.00010526684	5.3075706e-05	1.9926409e-05	4.4234563e-05
e	0.000104836734	0.005847195	0.0050960444	0.8411699	0.022165477	0.003807701	0.02901587	0.001080597	0.052969944	0.03792352	0.0008189207
r	2.9415014e-08	0.0005509694	0.06155122	0.6505201	0.2541613	0.030408084	0.0025933757	0.00012733066	3.7064237e-05	9.327119e-06	4.1224866e-05
f	0.0003031025	0.009712647	0.0115702115	0.77669543	0.17158791	0.01898453	0.0031047051	0.0005068004	0.005105842	0.0022411917	0.00018758289
ò	0.07315476	0.8680267	0.0018162987	0.03774795	0.0070213364	0.00048698077	0.00093340874	5.8980084e-05	0.00068624166	0.0009370558	0.009130337
m	1.7084443e-07	0.00010829061	0.0026631043	0.8800306	0.07662857	0.03445955	0.0035454375	0.0018720534	0.00041606423	0.0001789604	9.717611e-05
m	6.499601e-06	0.0029891438	0.00077235483	0.45851704	0.38860786	0.003653215	0.02702338	0.0010193601	0.012693022	0.012821008	0.09189704
u	1.7573684e-05	0.004625733	0.00010499547	0.019050257	0.119393684	0.0004519666	0.72087985	0.00052093965	0.0077140117	0.0034574457	0.123783514
